api,rtt_ms
PRIVATE_IP_022,4.304886
PRIVATE_IP_022,3.057957
PRIVATE_IP_022,3.505945
PRIVATE_IP_022,4.940987
PRIVATE_IP_022,3.556013
PRIVATE_IP_022,5.624056
PRIVATE_IP_022,3.834963
PRIVATE_IP_022,4.978895
PRIVATE_IP_022,7.030964
PRIVATE_IP_022,4.920959
PRIVATE_IP_022,3.989935
PRIVATE_IP_022,4.358053
PRIVATE_IP_022,4.521132
PRIVATE_IP_022,3.226042
PRIVATE_IP_022,6.294966
PRIVATE_IP_022,3.664970
PRIVATE_IP_022,5.275965
PRIVATE_IP_022,4.781961
PRIVATE_IP_022,4.702091
PRIVATE_IP_022,3.996849
PRIVATE_IP_022,3.998995
PRIVATE_IP_022,4.667044
PRIVATE_IP_022,3.713131
PRIVATE_IP_022,4.431963
PRIVATE_IP_022,3.298044
PRIVATE_IP_022,3.698826
PRIVATE_IP_022,2.470016
PRIVATE_IP_022,3.914118
PRIVATE_IP_022,3.427029
PRIVATE_IP_022,4.782915
PRIVATE_IP_022,5.075932
PRIVATE_IP_022,5.097151
PRIVATE_IP_022,5.495071
PRIVATE_IP_022,4.639149
PRIVATE_IP_022,4.277945
PRIVATE_IP_022,4.425049
PRIVATE_IP_022,5.140781
PRIVATE_IP_022,4.212856
PRIVATE_IP_022,4.688025
PRIVATE_IP_022,3.770828
PRIVATE_IP_022,4.901886
PRIVATE_IP_022,4.971981
PRIVATE_IP_022,3.760099
PRIVATE_IP_022,3.051043
PRIVATE_IP_022,2.742052
PRIVATE_IP_022,3.875017
PRIVATE_IP_022,4.934072
PRIVATE_IP_022,3.637791
PRIVATE_IP_022,4.423857
PRIVATE_IP_022,3.575087
PRIVATE_IP_022,4.978895
PRIVATE_IP_022,11.097193
PRIVATE_IP_022,4.925013
PRIVATE_IP_022,3.543854
PRIVATE_IP_022,5.147934
PRIVATE_IP_022,3.403902
PRIVATE_IP_022,4.236937
PRIVATE_IP_022,5.752087
PRIVATE_IP_022,3.623009
PRIVATE_IP_022,3.993988
PRIVATE_IP_022,5.012035
PRIVATE_IP_022,3.200054
PRIVATE_IP_022,4.912853
PRIVATE_IP_022,5.126953
PRIVATE_IP_022,6.108999
PRIVATE_IP_022,3.521204
PRIVATE_IP_022,3.963947
PRIVATE_IP_022,4.335165
PRIVATE_IP_022,3.776073
PRIVATE_IP_022,5.007982
PRIVATE_IP_022,4.173994
PRIVATE_IP_022,5.107880
PRIVATE_IP_022,3.347874
PRIVATE_IP_022,3.363132
PRIVATE_IP_022,3.288031
PRIVATE_IP_022,4.694939
PRIVATE_IP_022,4.447937
PRIVATE_IP_022,3.492117
PRIVATE_IP_022,4.102945
PRIVATE_IP_022,4.204988
PRIVATE_IP_022,5.808115
PRIVATE_IP_022,3.953934
PRIVATE_IP_022,3.720999
PRIVATE_IP_022,3.681898
PRIVATE_IP_022,5.381107
PRIVATE_IP_022,2.776861
PRIVATE_IP_022,5.142927
PRIVATE_IP_022,4.133940
PRIVATE_IP_022,3.733873
PRIVATE_IP_022,3.448009
PRIVATE_IP_022,4.227161
PRIVATE_IP_022,4.124165
PRIVATE_IP_022,3.200054
PRIVATE_IP_022,3.938913
PRIVATE_IP_022,4.184961
PRIVATE_IP_022,6.245852
PRIVATE_IP_022,3.386974
PRIVATE_IP_022,4.654884
PRIVATE_IP_022,4.655123
PRIVATE_IP_022,4.106998
PRIVATE_IP_022,4.815102
PRIVATE_IP_022,3.735065
PRIVATE_IP_022,4.539013
PRIVATE_IP_022,3.475904
PRIVATE_IP_022,5.382061
PRIVATE_IP_022,3.875971
PRIVATE_IP_022,3.849030
PRIVATE_IP_022,4.950047
PRIVATE_IP_022,3.560066
PRIVATE_IP_022,3.738165
PRIVATE_IP_022,4.818201
PRIVATE_IP_022,3.310919
PRIVATE_IP_022,5.530834
PRIVATE_IP_022,4.160881
PRIVATE_IP_022,4.576921
PRIVATE_IP_022,5.316973
PRIVATE_IP_022,3.691912
PRIVATE_IP_022,4.276037
PRIVATE_IP_022,6.547213
PRIVATE_IP_022,5.180120
PRIVATE_IP_022,4.243135
PRIVATE_IP_022,3.839016
PRIVATE_IP_022,4.589081
PRIVATE_IP_022,5.230904
PRIVATE_IP_022,4.344940
PRIVATE_IP_022,3.806114
PRIVATE_IP_022,5.491018
PRIVATE_IP_022,5.008936
PRIVATE_IP_022,4.539013
PRIVATE_IP_022,3.276110
PRIVATE_IP_022,5.031109
PRIVATE_IP_022,4.551888
PRIVATE_IP_022,3.262997
PRIVATE_IP_022,4.374981
PRIVATE_IP_022,3.406048
PRIVATE_IP_022,4.370928
PRIVATE_IP_022,3.364086
PRIVATE_IP_022,5.878925
PRIVATE_IP_022,3.871918
PRIVATE_IP_022,3.293991
PRIVATE_IP_022,5.334854
PRIVATE_IP_022,3.010988
PRIVATE_IP_022,4.610062
PRIVATE_IP_022,3.637075
PRIVATE_IP_022,3.801823
PRIVATE_IP_022,3.342867
PRIVATE_IP_022,3.469944
PRIVATE_IP_022,4.429102
PRIVATE_IP_022,3.890038
PRIVATE_IP_022,3.473997
PRIVATE_IP_022,3.284931
PRIVATE_IP_022,4.202843
PRIVATE_IP_022,4.039049
PRIVATE_IP_022,4.762888
PRIVATE_IP_022,3.804922
PRIVATE_IP_022,3.335953
PRIVATE_IP_022,5.422831
PRIVATE_IP_022,3.447056
PRIVATE_IP_022,4.230022
PRIVATE_IP_022,4.832029
PRIVATE_IP_022,6.361008
PRIVATE_IP_022,3.249884
PRIVATE_IP_022,5.100965
PRIVATE_IP_022,5.110025
PRIVATE_IP_022,3.777027
PRIVATE_IP_022,2.822161
PRIVATE_IP_022,4.234791
PRIVATE_IP_022,4.749060
PRIVATE_IP_022,4.948139
PRIVATE_IP_022,3.754854
PRIVATE_IP_022,2.941847
PRIVATE_IP_022,6.172180
PRIVATE_IP_022,4.480124
PRIVATE_IP_022,4.906893
PRIVATE_IP_022,4.140139
PRIVATE_IP_022,3.759146
PRIVATE_IP_022,3.721952
PRIVATE_IP_022,3.679991
PRIVATE_IP_022,4.025936
PRIVATE_IP_022,3.435135
PRIVATE_IP_022,4.366159
PRIVATE_IP_022,3.777981
PRIVATE_IP_022,4.598141
PRIVATE_IP_022,3.992081
PRIVATE_IP_022,5.372047
PRIVATE_IP_022,3.456116
PRIVATE_IP_022,4.158974
PRIVATE_IP_022,4.477978
PRIVATE_IP_022,3.156185
PRIVATE_IP_022,4.233837
PRIVATE_IP_022,4.045010
PRIVATE_IP_022,3.289938
PRIVATE_IP_022,3.435135
PRIVATE_IP_022,7.219791
PRIVATE_IP_022,6.151199
PRIVATE_IP_022,3.409863
PRIVATE_IP_022,2.912998
PRIVATE_IP_022,4.642963
PRIVATE_IP_022,4.383802
PRIVATE_IP_022,3.363848
PRIVATE_IP_022,3.794909
PRIVATE_IP_022,5.349874
PRIVATE_IP_022,3.242970
PRIVATE_IP_022,5.223989
PRIVATE_IP_022,2.106190
PRIVATE_IP_022,4.544020
PRIVATE_IP_022,4.914999
PRIVATE_IP_022,3.508091
PRIVATE_IP_022,3.428936
PRIVATE_IP_022,4.834890
PRIVATE_IP_022,3.062010
PRIVATE_IP_022,5.438089
PRIVATE_IP_022,2.953768
PRIVATE_IP_022,3.100157
PRIVATE_IP_022,4.037142
PRIVATE_IP_022,3.673077
PRIVATE_IP_022,3.734112
PRIVATE_IP_022,4.420996
PRIVATE_IP_022,4.254818
PRIVATE_IP_022,4.106998
PRIVATE_IP_022,3.346920
PRIVATE_IP_022,3.320932
PRIVATE_IP_022,3.858089
PRIVATE_IP_022,5.743980
PRIVATE_IP_022,4.286051
PRIVATE_IP_022,4.486084
PRIVATE_IP_022,3.813028
PRIVATE_IP_022,5.084991
PRIVATE_IP_022,2.815962
PRIVATE_IP_022,4.498959
PRIVATE_IP_022,3.866911
PRIVATE_IP_022,3.164053
PRIVATE_IP_022,3.350973
PRIVATE_IP_022,3.401041
PRIVATE_IP_022,5.119085
PRIVATE_IP_022,5.347967
PRIVATE_IP_022,3.588915
PRIVATE_IP_022,3.428936
PRIVATE_IP_022,5.844116
PRIVATE_IP_022,3.200054
PRIVATE_IP_022,6.278038
PRIVATE_IP_022,4.947901
PRIVATE_IP_022,3.476143
PRIVATE_IP_022,4.873037
PRIVATE_IP_022,2.449989
PRIVATE_IP_022,4.738808
PRIVATE_IP_022,4.794121
PRIVATE_IP_022,5.576134
PRIVATE_IP_022,4.956007
PRIVATE_IP_022,3.838062
PRIVATE_IP_022,3.587008
PRIVATE_IP_022,6.124973
PRIVATE_IP_022,4.272938
PRIVATE_IP_022,3.699064
PRIVATE_IP_022,4.796028
PRIVATE_IP_022,2.238989
PRIVATE_IP_022,4.823923
PRIVATE_IP_022,6.119967
PRIVATE_IP_022,3.807068
PRIVATE_IP_022,3.726959
PRIVATE_IP_022,5.007982
PRIVATE_IP_022,3.342152
PRIVATE_IP_022,3.740072
PRIVATE_IP_022,3.447056
PRIVATE_IP_022,5.251169
PRIVATE_IP_022,3.640890
PRIVATE_IP_022,4.719019
PRIVATE_IP_022,3.988981
PRIVATE_IP_022,3.405094
PRIVATE_IP_022,3.607035
PRIVATE_IP_022,3.683805
PRIVATE_IP_022,4.004002
PRIVATE_IP_022,4.062891
PRIVATE_IP_022,3.185987
PRIVATE_IP_022,4.328012
PRIVATE_IP_022,2.998114
PRIVATE_IP_022,3.425121
PRIVATE_IP_022,4.217148
PRIVATE_IP_022,6.388903
PRIVATE_IP_022,3.660917
PRIVATE_IP_022,4.016876
PRIVATE_IP_022,3.384113
PRIVATE_IP_022,4.912138
PRIVATE_IP_022,4.145861
PRIVATE_IP_022,6.026983
PRIVATE_IP_022,3.909111
PRIVATE_IP_022,3.914118
PRIVATE_IP_022,3.605843
PRIVATE_IP_022,5.989075
PRIVATE_IP_022,5.115986
PRIVATE_IP_022,2.274990
