api,signature,cycle_ms
PRIVATE_IP_021,FC3_addr94_qty86,1003.766060
PRIVATE_IP_021,FC3_addr94_qty75,2001.706839
PRIVATE_IP_021,FC3_addr0_qty86,1000.744104
PRIVATE_IP_021,FC3_addr94_qty86,1001.073837
PRIVATE_IP_021,FC3_addr0_qty75,1997.168064
PRIVATE_IP_021,FC3_addr3_qty1,1998.529911
PRIVATE_IP_021,FC3_addr97_qty1,2000.530958
PRIVATE_IP_021,FC3_addr0_qty86,1002.278805
PRIVATE_IP_021,FC3_addr94_qty86,1006.747007
PRIVATE_IP_021,FC3_addr94_qty75,2000.259161
PRIVATE_IP_021,FC3_addr0_qty86,1000.104189
PRIVATE_IP_021,FC3_addr94_qty86,992.926121
PRIVATE_IP_021,FC3_addr0_qty75,2000.075102
PRIVATE_IP_021,FC3_addr3_qty1,1997.548103
PRIVATE_IP_021,FC3_addr97_qty1,1997.121096
PRIVATE_IP_021,FC3_addr0_qty86,1002.439022
PRIVATE_IP_021,FC3_addr94_qty86,1001.221895
PRIVATE_IP_021,FC3_addr94_qty75,1999.988794
PRIVATE_IP_021,FC3_addr0_qty86,997.332811
PRIVATE_IP_021,FC3_addr94_qty86,1001.451969
PRIVATE_IP_021,FC3_addr0_qty75,2002.643824
PRIVATE_IP_021,FC3_addr3_qty1,2001.274824
PRIVATE_IP_021,FC3_addr97_qty1,1997.123957
PRIVATE_IP_021,FC3_addr0_qty86,1000.612020
PRIVATE_IP_021,FC3_addr94_qty86,997.520208
PRIVATE_IP_021,FC3_addr94_qty75,2001.719236
PRIVATE_IP_021,FC3_addr0_qty86,1003.262043
PRIVATE_IP_021,FC3_addr94_qty86,1003.936768
PRIVATE_IP_021,FC3_addr0_qty75,1998.762131
PRIVATE_IP_021,FC3_addr3_qty1,2001.585960
PRIVATE_IP_021,FC3_addr97_qty1,2002.043009
PRIVATE_IP_021,FC3_addr0_qty86,999.589920
PRIVATE_IP_021,FC3_addr94_qty86,998.132229
PRIVATE_IP_021,FC3_addr94_qty75,2003.434896
PRIVATE_IP_021,FC3_addr0_qty86,1000.823975
PRIVATE_IP_021,FC3_addr94_qty86,1001.127005
PRIVATE_IP_021,FC3_addr0_qty75,2001.293898
PRIVATE_IP_021,FC3_addr3_qty1,1999.164104
PRIVATE_IP_021,FC3_addr97_qty1,2000.571012
PRIVATE_IP_021,FC3_addr0_qty86,1002.010107
PRIVATE_IP_021,FC3_addr94_qty86,1002.148867
PRIVATE_IP_021,FC3_addr94_qty75,1998.693943
PRIVATE_IP_021,FC3_addr0_qty86,997.735023
PRIVATE_IP_021,FC3_addr94_qty86,1001.588106
PRIVATE_IP_021,FC3_addr0_qty75,1998.728037
PRIVATE_IP_021,FC3_addr3_qty1,1996.685028
PRIVATE_IP_021,FC3_addr97_qty1,1996.023893
PRIVATE_IP_021,FC3_addr0_qty86,1002.500057
PRIVATE_IP_021,FC3_addr94_qty86,998.575926
PRIVATE_IP_021,FC3_addr94_qty75,2001.274109
PRIVATE_IP_021,FC3_addr0_qty86,1000.442982
PRIVATE_IP_021,FC3_addr94_qty86,1003.752947
PRIVATE_IP_021,FC3_addr0_qty75,2001.423120
PRIVATE_IP_021,FC3_addr3_qty1,2002.907038
PRIVATE_IP_021,FC3_addr97_qty1,2003.883123
PRIVATE_IP_021,FC3_addr0_qty86,1001.510859
PRIVATE_IP_021,FC3_addr94_qty86,998.820066
PRIVATE_IP_021,FC3_addr94_qty75,2000.671864
PRIVATE_IP_021,FC3_addr0_qty86,1000.575066
PRIVATE_IP_021,FC3_addr94_qty86,1000.683069
PRIVATE_IP_021,FC3_addr0_qty75,2003.145933
PRIVATE_IP_021,FC3_addr3_qty1,2006.189823
PRIVATE_IP_021,FC3_addr97_qty1,2007.416010
PRIVATE_IP_021,FC3_addr0_qty86,1001.090050
PRIVATE_IP_021,FC3_addr94_qty86,1007.022858
PRIVATE_IP_021,FC3_addr94_qty75,1999.156952
PRIVATE_IP_021,FC3_addr0_qty86,1000.664949
PRIVATE_IP_021,FC3_addr94_qty86,995.268106
PRIVATE_IP_021,FC3_addr0_qty75,1997.147083
PRIVATE_IP_021,FC3_addr3_qty1,1995.410204
PRIVATE_IP_021,FC3_addr97_qty1,1992.903948
PRIVATE_IP_021,FC3_addr0_qty86,1003.916979
PRIVATE_IP_021,FC3_addr94_qty86,1004.622936
PRIVATE_IP_021,FC3_addr94_qty75,2002.020121
PRIVATE_IP_021,FC3_addr0_qty86,996.330976
PRIVATE_IP_021,FC3_addr94_qty86,998.214960
PRIVATE_IP_021,FC3_addr0_qty75,2004.068851
PRIVATE_IP_021,FC3_addr3_qty1,2002.090931
PRIVATE_IP_021,FC3_addr97_qty1,2002.711058
PRIVATE_IP_021,FC3_addr0_qty86,1002.698183
PRIVATE_IP_021,FC3_addr94_qty86,1002.112150
PRIVATE_IP_021,FC3_addr94_qty75,2001.323938
PRIVATE_IP_021,FC3_addr0_qty86,999.660969
PRIVATE_IP_021,FC3_addr94_qty86,997.504950
PRIVATE_IP_021,FC3_addr0_qty75,1998.353004
PRIVATE_IP_021,FC3_addr3_qty1,1998.261929
PRIVATE_IP_021,FC3_addr97_qty1,1999.260902
PRIVATE_IP_021,FC3_addr0_qty86,1001.807928
PRIVATE_IP_021,FC3_addr94_qty86,1002.064943
PRIVATE_IP_021,FC3_addr94_qty75,2002.081156
PRIVATE_IP_021,FC6_addr84,1302.366018
PRIVATE_IP_021,FC3_addr0_qty86,1001.406908
PRIVATE_IP_021,FC3_addr94_qty86,999.994040
PRIVATE_IP_021,FC3_addr0_qty75,2002.090931
PRIVATE_IP_021,FC3_addr3_qty1,2009.150028
PRIVATE_IP_021,FC3_addr97_qty1,2011.691093
PRIVATE_IP_021,FC3_addr0_qty86,1001.090050
PRIVATE_IP_021,FC3_addr94_qty86,1003.201008
PRIVATE_IP_021,FC3_addr94_qty75,2001.435995
PRIVATE_IP_021,FC3_addr0_qty86,999.716043
PRIVATE_IP_021,FC3_addr94_qty86,1001.093864
PRIVATE_IP_021,FC3_addr0_qty75,1999.180079
PRIVATE_IP_021,FC3_addr3_qty1,1992.950916
PRIVATE_IP_021,FC3_addr97_qty1,1991.365910
PRIVATE_IP_021,FC3_addr0_qty86,1000.823021
PRIVATE_IP_021,FC3_addr94_qty86,1001.500130
PRIVATE_IP_021,FC3_addr94_qty75,1997.859955
PRIVATE_IP_021,FC3_addr0_qty86,1000.414848
PRIVATE_IP_021,FC3_addr94_qty86,999.176025
PRIVATE_IP_021,FC3_addr0_qty75,2001.729965
PRIVATE_IP_021,FC3_addr3_qty1,2001.357079
PRIVATE_IP_021,FC3_addr97_qty1,1999.243021
PRIVATE_IP_021,FC3_addr0_qty86,1002.430201
PRIVATE_IP_021,FC3_addr94_qty86,1000.890017
PRIVATE_IP_021,FC3_addr94_qty75,2000.087023
PRIVATE_IP_021,FC3_addr0_qty86,999.477863
PRIVATE_IP_021,FC3_addr94_qty86,997.545958
PRIVATE_IP_021,FC3_addr0_qty75,2002.652168
PRIVATE_IP_021,FC3_addr3_qty1,2003.272057
PRIVATE_IP_021,FC3_addr97_qty1,2005.569935
PRIVATE_IP_021,FC3_addr0_qty86,1001.588106
PRIVATE_IP_021,FC3_addr94_qty86,1005.357027
PRIVATE_IP_021,FC3_addr94_qty75,2000.285864
PRIVATE_IP_021,FC3_addr0_qty86,1000.113010
PRIVATE_IP_021,FC3_addr94_qty86,998.534918
PRIVATE_IP_021,FC3_addr0_qty75,2000.046968
PRIVATE_IP_021,FC3_addr3_qty1,2001.802921
PRIVATE_IP_021,FC3_addr97_qty1,2002.518177
PRIVATE_IP_021,FC3_addr0_qty86,1001.828909
PRIVATE_IP_021,FC3_addr94_qty86,1001.585007
PRIVATE_IP_021,FC3_addr94_qty75,2002.376080
PRIVATE_IP_021,FC3_addr0_qty86,1002.828121
PRIVATE_IP_021,FC3_addr94_qty86,1000.952959
PRIVATE_IP_021,FC3_addr0_qty75,2001.727819
PRIVATE_IP_021,FC3_addr3_qty1,1998.377085
PRIVATE_IP_021,FC3_addr97_qty1,1995.064974
PRIVATE_IP_021,FC3_addr0_qty86,998.178005
PRIVATE_IP_021,FC3_addr94_qty86,999.061108
PRIVATE_IP_021,FC3_addr94_qty75,1997.437954
PRIVATE_IP_021,FC3_addr0_qty86,1001.266003
PRIVATE_IP_021,FC3_addr94_qty86,1008.292913
PRIVATE_IP_021,FC3_addr0_qty75,1997.698069
PRIVATE_IP_021,FC3_addr3_qty1,1997.417927
PRIVATE_IP_021,FC3_addr97_qty1,2000.227928
PRIVATE_IP_021,FC3_addr0_qty86,1000.429869
PRIVATE_IP_021,FC3_addr94_qty86,993.430138
PRIVATE_IP_021,FC3_addr94_qty75,1999.733925
PRIVATE_IP_021,FC3_addr0_qty86,1001.662016
PRIVATE_IP_021,FC3_addr94_qty86,1004.628897
PRIVATE_IP_021,FC3_addr0_qty75,2000.397921
PRIVATE_IP_021,FC3_addr3_qty1,2001.410007
PRIVATE_IP_021,FC3_addr97_qty1,1999.147892
PRIVATE_IP_021,FC3_addr0_qty86,1002.157927
PRIVATE_IP_021,FC3_addr94_qty86,1000.566006
PRIVATE_IP_021,FC3_addr94_qty75,2000.160217
PRIVATE_IP_021,FC3_addr0_qty86,997.306108
PRIVATE_IP_021,FC3_addr94_qty86,996.454954
PRIVATE_IP_021,FC3_addr0_qty75,2002.667189
PRIVATE_IP_021,FC3_addr3_qty1,2002.989054
PRIVATE_IP_021,FC3_addr97_qty1,2003.393173
PRIVATE_IP_021,FC3_addr0_qty86,1001.906872
PRIVATE_IP_021,FC3_addr94_qty86,1004.693985
PRIVATE_IP_021,FC3_addr94_qty75,2008.129835
PRIVATE_IP_021,FC3_addr0_qty86,999.721050
PRIVATE_IP_021,FC3_addr94_qty86,997.596979
PRIVATE_IP_021,FC3_addr0_qty75,1998.837948
PRIVATE_IP_021,FC3_addr3_qty1,1998.018026
PRIVATE_IP_021,FC3_addr97_qty1,1999.529839
PRIVATE_IP_021,FC3_addr0_qty86,1000.453949
PRIVATE_IP_021,FC3_addr94_qty86,1000.483036
PRIVATE_IP_021,FC3_addr94_qty75,1993.910074
PRIVATE_IP_021,FC3_addr0_qty86,1001.135111
PRIVATE_IP_021,FC3_addr94_qty86,1001.138926
PRIVATE_IP_021,FC3_addr0_qty75,2002.007008
PRIVATE_IP_021,FC3_addr3_qty1,2002.485991
PRIVATE_IP_021,FC3_addr97_qty1,2000.413179
PRIVATE_IP_021,FC3_addr0_qty86,1000.794888
PRIVATE_IP_021,FC3_addr94_qty86,999.535084
PRIVATE_IP_021,FC3_addr94_qty75,2000.206947
PRIVATE_IP_021,FC3_addr0_qty86,999.615192
PRIVATE_IP_021,FC3_addr94_qty86,1002.629042
PRIVATE_IP_021,FC3_addr0_qty75,2001.026869
PRIVATE_IP_021,FC3_addr3_qty1,1999.855995
PRIVATE_IP_021,FC3_addr97_qty1,2001.396894
PRIVATE_IP_021,FC3_addr0_qty86,1000.324965
PRIVATE_IP_021,FC3_addr94_qty86,998.349905
PRIVATE_IP_021,FC3_addr94_qty75,2000.322104
PRIVATE_IP_021,FC3_addr0_qty86,1000.364065
PRIVATE_IP_021,FC3_addr94_qty86,1002.078056
PRIVATE_IP_021,FC3_addr0_qty75,2004.146099
PRIVATE_IP_021,FC3_addr3_qty1,2006.469965
PRIVATE_IP_021,FC3_addr97_qty1,2004.599094
PRIVATE_IP_021,FC3_addr0_qty86,1002.985954
PRIVATE_IP_021,FC3_addr94_qty86,1001.285076
PRIVATE_IP_021,FC3_addr94_qty75,2000.066996
PRIVATE_IP_021,FC3_addr0_qty86,999.330997
PRIVATE_IP_021,FC3_addr94_qty86,999.136925
PRIVATE_IP_021,FC3_addr0_qty75,1996.114016
PRIVATE_IP_021,FC3_addr3_qty1,1994.507074
PRIVATE_IP_021,FC3_addr97_qty1,2002.023935
PRIVATE_IP_021,FC3_addr0_qty86,1002.753019
PRIVATE_IP_021,FC3_addr94_qty86,1003.231049
PRIVATE_IP_021,FC3_addr94_qty75,2000.407934
PRIVATE_IP_021,FC3_addr0_qty86,1000.978947
PRIVATE_IP_021,FC3_addr94_qty86,999.562025
PRIVATE_IP_021,FC3_addr0_qty75,2000.264883
PRIVATE_IP_021,FC3_addr3_qty1,2003.533840
PRIVATE_IP_021,FC3_addr97_qty1,1996.440887
PRIVATE_IP_021,FC3_addr0_qty86,999.036074
PRIVATE_IP_021,FC3_addr94_qty86,998.692989
PRIVATE_IP_021,FC3_addr94_qty75,2001.725912
PRIVATE_IP_021,FC3_addr0_qty86,1001.291990
PRIVATE_IP_021,FC3_addr94_qty86,1004.461050
PRIVATE_IP_021,FC3_addr0_qty75,2002.985001
PRIVATE_IP_021,FC3_addr3_qty1,2001.471043
PRIVATE_IP_021,FC3_addr97_qty1,2002.163172
PRIVATE_IP_021,FC3_addr0_qty86,999.842882
PRIVATE_IP_021,FC3_addr94_qty86,996.544838
PRIVATE_IP_021,FC3_addr94_qty75,1999.088049
PRIVATE_IP_021,FC3_addr0_qty86,1000.468016
PRIVATE_IP_021,FC3_addr94_qty86,1003.662109
PRIVATE_IP_021,FC3_addr0_qty75,1997.750998
PRIVATE_IP_021,FC3_addr3_qty1,1995.142937
PRIVATE_IP_021,FC3_addr97_qty1,1994.178057
PRIVATE_IP_021,FC3_addr0_qty86,1000.087976
PRIVATE_IP_021,FC3_addr94_qty86,998.035908
PRIVATE_IP_021,FC3_addr94_qty75,1999.572039
PRIVATE_IP_021,FC3_addr0_qty86,1000.185013
PRIVATE_IP_021,FC3_addr94_qty86,1001.851082
PRIVATE_IP_021,FC3_addr0_qty75,2001.089096
PRIVATE_IP_021,FC3_addr3_qty1,2002.228022
PRIVATE_IP_021,FC3_addr97_qty1,2002.537966
PRIVATE_IP_021,FC3_addr0_qty86,1002.263069
PRIVATE_IP_021,FC3_addr94_qty86,1000.592947
PRIVATE_IP_021,FC3_addr94_qty75,2001.050949
PRIVATE_IP_021,FC3_addr0_qty86,1000.992060
PRIVATE_IP_021,FC3_addr94_qty86,1003.336906
PRIVATE_IP_021,FC3_addr0_qty75,1998.706102
PRIVATE_IP_021,FC3_addr3_qty1,1997.097015
PRIVATE_IP_021,FC3_addr97_qty1,1996.356964
PRIVATE_IP_021,FC3_addr0_qty86,1002.696991
PRIVATE_IP_021,FC3_addr94_qty86,1000.938177
PRIVATE_IP_021,FC3_addr94_qty75,2000.574112
PRIVATE_IP_021,FC3_addr0_qty86,1000.293970
PRIVATE_IP_021,FC3_addr94_qty86,1006.110907
PRIVATE_IP_021,FC3_addr0_qty75,2000.576019
PRIVATE_IP_021,FC3_addr3_qty1,2003.021955
PRIVATE_IP_021,FC3_addr97_qty1,2004.438877
PRIVATE_IP_021,FC3_addr0_qty86,998.358965
PRIVATE_IP_021,FC3_addr94_qty86,991.770983
PRIVATE_IP_021,FC3_addr94_qty75,2001.401901
PRIVATE_IP_021,FC3_addr0_qty86,1000.874043
PRIVATE_IP_021,FC3_addr94_qty86,1002.208948
PRIVATE_IP_021,FC3_addr0_qty75,2000.485897
PRIVATE_IP_021,FC3_addr3_qty1,2004.097223
PRIVATE_IP_021,FC3_addr97_qty1,2003.494978
PRIVATE_IP_021,FC3_addr0_qty86,1004.038811
PRIVATE_IP_021,FC3_addr94_qty86,1006.786108
PRIVATE_IP_021,FC3_addr94_qty75,1998.734951
PRIVATE_IP_021,FC3_addr0_qty86,999.644995
PRIVATE_IP_021,FC3_addr94_qty86,996.298075
PRIVATE_IP_021,FC3_addr0_qty75,2002.608061
PRIVATE_IP_021,FC3_addr3_qty1,2000.675917
PRIVATE_IP_021,FC3_addr97_qty1,2000.801086
PRIVATE_IP_021,FC3_addr0_qty86,1000.558138
PRIVATE_IP_021,FC3_addr94_qty86,1000.512838
PRIVATE_IP_021,FC3_addr94_qty75,2003.606081
PRIVATE_IP_021,FC3_addr0_qty86,1000.102997
PRIVATE_IP_021,FC3_addr94_qty86,1000.682116
PRIVATE_IP_021,FC3_addr0_qty75,1998.078823
PRIVATE_IP_021,FC3_addr3_qty1,1999.537945
PRIVATE_IP_021,FC3_addr97_qty1,1999.823093
PRIVATE_IP_021,FC3_addr0_qty86,1000.663042
PRIVATE_IP_021,FC3_addr94_qty86,999.672890
PRIVATE_IP_021,FC3_addr94_qty75,1997.828007
PRIVATE_IP_021,FC3_addr0_qty86,1001.746893
PRIVATE_IP_021,FC3_addr94_qty86,1001.265049
PRIVATE_IP_021,FC3_addr0_qty75,2003.566027
PRIVATE_IP_021,FC3_addr3_qty1,2000.116110
PRIVATE_IP_021,FC3_addr97_qty1,1998.921871
PRIVATE_IP_021,FC3_addr0_qty86,999.567986
PRIVATE_IP_021,FC3_addr94_qty86,1001.868963
PRIVATE_IP_021,FC3_addr94_qty75,1998.100042
PRIVATE_IP_021,FC3_addr0_qty86,1000.914097
PRIVATE_IP_021,FC3_addr94_qty86,999.974966
PRIVATE_IP_021,FC3_addr0_qty75,1997.702122
PRIVATE_IP_021,FC3_addr3_qty1,2000.403881
PRIVATE_IP_021,FC3_addr97_qty1,2000.897169
PRIVATE_IP_021,FC3_addr0_qty86,1004.268885
PRIVATE_IP_021,FC3_addr94_qty86,1006.797075
PRIVATE_IP_021,FC3_addr94_qty75,2001.370907
PRIVATE_IP_021,FC3_addr0_qty86,997.678041
PRIVATE_IP_021,FC3_addr94_qty86,994.750977
PRIVATE_IP_021,FC3_addr0_qty75,2000.750065
PRIVATE_IP_021,FC3_addr3_qty1,2000.184059
PRIVATE_IP_021,FC3_addr97_qty1,2003.066778
PRIVATE_IP_021,FC3_addr0_qty86,1002.341032
PRIVATE_IP_021,FC3_addr94_qty86,1002.382994
PRIVATE_IP_021,FC3_addr94_qty75,1998.875141
PRIVATE_IP_021,FC3_addr0_qty86,999.607086
PRIVATE_IP_021,FC3_addr94_qty86,1000.797987
PRIVATE_IP_021,FC3_addr0_qty75,2000.449896
PRIVATE_IP_021,FC3_addr3_qty1,1997.308969
PRIVATE_IP_021,FC3_addr97_qty1,1995.404005
PRIVATE_IP_021,FC3_addr0_qty86,1002.389908
PRIVATE_IP_021,FC3_addr94_qty86,999.114990
PRIVATE_IP_021,FC3_addr94_qty75,2001.887798
PRIVATE_IP_021,FC3_addr0_qty86,1002.110004
PRIVATE_IP_021,FC3_addr94_qty86,1003.756046
PRIVATE_IP_021,FC3_addr0_qty75,2001.770973
PRIVATE_IP_021,FC3_addr3_qty1,2001.636028
PRIVATE_IP_021,FC3_addr97_qty1,2000.835180
PRIVATE_IP_021,FC3_addr0_qty86,999.885082
PRIVATE_IP_021,FC3_addr94_qty86,1000.772953
PRIVATE_IP_021,FC3_addr94_qty75,2000.218153
PRIVATE_IP_021,FC3_addr0_qty86,998.309851
PRIVATE_IP_021,FC3_addr94_qty86,996.499062
PRIVATE_IP_021,FC3_addr0_qty75,2000.808001
PRIVATE_IP_021,FC3_addr3_qty1,1999.789953
PRIVATE_IP_021,FC3_addr97_qty1,1999.457836
PRIVATE_IP_021,FC3_addr0_qty86,1002.168179
PRIVATE_IP_021,FC3_addr94_qty86,1005.073071
PRIVATE_IP_021,FC3_addr94_qty75,2000.797033
PRIVATE_IP_021,FC3_addr0_qty86,1002.967834
PRIVATE_IP_021,FC3_addr94_qty86,1000.512838
PRIVATE_IP_021,FC3_addr0_qty75,2000.179052
PRIVATE_IP_021,FC3_addr3_qty1,2001.538038
PRIVATE_IP_021,FC3_addr97_qty1,2004.240990
PRIVATE_IP_021,FC3_addr0_qty86,997.328997
PRIVATE_IP_021,FC3_addr94_qty86,999.564171
PRIVATE_IP_021,FC3_addr94_qty75,2006.461859
PRIVATE_IP_021,FC3_addr0_qty86,1000.977039
PRIVATE_IP_021,FC3_addr94_qty86,1003.149033
PRIVATE_IP_021,FC3_addr0_qty75,2000.405073
PRIVATE_IP_021,FC3_addr3_qty1,2000.670910
PRIVATE_IP_021,FC3_addr97_qty1,2000.488043
PRIVATE_IP_021,FC3_addr0_qty86,1002.696991
PRIVATE_IP_021,FC3_addr94_qty86,997.456789
PRIVATE_IP_021,FC3_addr94_qty75,1995.577097
PRIVATE_IP_021,FC3_addr0_qty86,1001.971006
PRIVATE_IP_021,FC3_addr94_qty86,1004.359007
PRIVATE_IP_021,FC3_addr0_qty75,2002.050877
PRIVATE_IP_021,FC3_addr3_qty1,2001.676083
PRIVATE_IP_021,FC3_addr97_qty1,2002.417088
PRIVATE_IP_021,FC3_addr0_qty86,999.738932
PRIVATE_IP_021,FC3_addr94_qty86,998.547077
PRIVATE_IP_021,FC3_addr94_qty75,2000.331879
PRIVATE_IP_021,FC3_addr0_qty86,1000.297070
PRIVATE_IP_021,FC3_addr94_qty86,1002.856970
PRIVATE_IP_021,FC3_addr0_qty75,1999.252081
PRIVATE_IP_021,FC3_addr3_qty1,2000.235081
PRIVATE_IP_021,FC3_addr97_qty1,1997.123003
PRIVATE_IP_021,FC3_addr0_qty86,1002.604008
PRIVATE_IP_021,FC3_addr94_qty86,1001.804113
PRIVATE_IP_021,FC3_addr94_qty75,2003.596067
PRIVATE_IP_021,FC3_addr0_qty86,998.677015
PRIVATE_IP_021,FC3_addr94_qty86,996.114016
PRIVATE_IP_021,FC3_addr0_qty75,2001.003027
PRIVATE_IP_021,FC3_addr3_qty1,1999.828815
PRIVATE_IP_021,FC3_addr97_qty1,2000.977039
PRIVATE_IP_021,FC3_addr0_qty86,1002.152920
PRIVATE_IP_021,FC3_addr94_qty86,1004.626036
PRIVATE_IP_021,FC3_addr94_qty75,2000.046968
PRIVATE_IP_021,FC3_addr0_qty86,997.765064
PRIVATE_IP_021,FC3_addr94_qty86,996.938944
PRIVATE_IP_021,FC3_addr0_qty75,2000.293016
PRIVATE_IP_021,FC3_addr3_qty1,2002.820015
PRIVATE_IP_021,FC3_addr97_qty1,2001.292944
PRIVATE_IP_021,FC3_addr0_qty86,1007.055044
PRIVATE_IP_021,FC3_addr94_qty86,1007.092953
PRIVATE_IP_021,FC3_addr94_qty75,2002.784967
PRIVATE_IP_021,FC3_addr0_qty86,995.673895
PRIVATE_IP_021,FC3_addr94_qty86,995.390892
PRIVATE_IP_021,FC3_addr0_qty75,1998.950005
PRIVATE_IP_021,FC3_addr3_qty1,1996.123075
PRIVATE_IP_021,FC3_addr97_qty1,1997.947931
PRIVATE_IP_021,FC3_addr0_qty86,1002.067089
PRIVATE_IP_021,FC3_addr94_qty86,1001.868010
PRIVATE_IP_021,FC3_addr94_qty75,1999.757051
PRIVATE_IP_021,FC3_addr0_qty86,998.571873
PRIVATE_IP_021,FC3_addr94_qty86,999.189138
PRIVATE_IP_021,FC3_addr0_qty75,2001.217842
PRIVATE_IP_021,FC3_addr3_qty1,2003.030062
PRIVATE_IP_021,FC3_addr97_qty1,2000.548124
PRIVATE_IP_021,FC3_addr0_qty86,1002.325058
PRIVATE_IP_021,FC3_addr94_qty86,1001.695871
PRIVATE_IP_021,FC3_addr94_qty75,2001.454115
PRIVATE_IP_021,FC3_addr0_qty86,999.807119
PRIVATE_IP_021,FC3_addr94_qty86,999.452114
PRIVATE_IP_021,FC3_addr0_qty75,2001.188040
PRIVATE_IP_021,FC3_addr3_qty1,2006.814003
PRIVATE_IP_021,FC3_addr97_qty1,2009.083033
PRIVATE_IP_021,FC3_addr0_qty86,1000.720024
PRIVATE_IP_021,FC3_addr94_qty86,1001.143932
PRIVATE_IP_021,FC3_addr94_qty75,2000.883818
PRIVATE_IP_021,FC3_addr0_qty86,1004.017830
PRIVATE_IP_021,FC3_addr94_qty86,1004.002094
PRIVATE_IP_021,FC3_addr0_qty75,2001.133919
PRIVATE_IP_021,FC3_addr3_qty1,1995.833874
PRIVATE_IP_021,FC3_addr97_qty1,1995.777845
PRIVATE_IP_021,FC3_addr0_qty86,997.928143
PRIVATE_IP_021,FC3_addr94_qty86,998.936892
PRIVATE_IP_021,FC3_addr94_qty75,2001.152039
PRIVATE_IP_021,FC3_addr0_qty86,1000.602007
PRIVATE_IP_021,FC3_addr94_qty86,999.698162
PRIVATE_IP_021,FC3_addr0_qty75,1999.603987
PRIVATE_IP_021,FC3_addr3_qty1,2000.203133
PRIVATE_IP_021,FC3_addr97_qty1,1999.081135
PRIVATE_IP_021,FC3_addr0_qty86,1001.024008
PRIVATE_IP_021,FC3_addr94_qty86,1000.423908
PRIVATE_IP_021,FC3_addr94_qty75,2003.607035
PRIVATE_IP_021,FC3_addr0_qty86,999.933958
PRIVATE_IP_021,FC3_addr94_qty86,1000.189066
PRIVATE_IP_021,FC3_addr0_qty75,2002.884150
PRIVATE_IP_021,FC3_addr3_qty1,2002.244949
PRIVATE_IP_021,FC3_addr97_qty1,2005.262852
PRIVATE_IP_021,FC3_addr0_qty86,1000.527859
PRIVATE_IP_021,FC3_addr94_qty86,997.884989
PRIVATE_IP_021,FC3_addr94_qty75,1999.359131
PRIVATE_IP_021,FC3_addr0_qty86,1002.861023
PRIVATE_IP_021,FC3_addr94_qty86,1005.831003
PRIVATE_IP_021,FC3_addr0_qty75,1998.795033
PRIVATE_IP_021,FC3_addr3_qty1,1997.201920
PRIVATE_IP_021,FC3_addr97_qty1,1995.861053
PRIVATE_IP_021,FC3_addr0_qty86,999.162197
PRIVATE_IP_021,FC3_addr94_qty86,997.581959
PRIVATE_IP_021,FC3_addr94_qty75,2000.465870
PRIVATE_IP_021,FC3_addr0_qty86,999.732971
PRIVATE_IP_021,FC3_addr94_qty86,1001.271009
PRIVATE_IP_021,FC3_addr0_qty75,1999.120951
PRIVATE_IP_021,FC3_addr3_qty1,2001.454115
PRIVATE_IP_021,FC3_addr97_qty1,2002.700090
PRIVATE_IP_021,FC3_addr0_qty86,1003.333807
PRIVATE_IP_021,FC3_addr94_qty86,1003.645897
PRIVATE_IP_021,FC3_addr94_qty75,2001.219988
PRIVATE_IP_021,FC3_addr0_qty86,996.613026
PRIVATE_IP_021,FC3_addr94_qty86,996.988058
PRIVATE_IP_021,FC3_addr0_qty75,2000.906944
PRIVATE_IP_021,FC3_addr3_qty1,2000.586987
PRIVATE_IP_021,FC3_addr97_qty1,1998.552799
PRIVATE_IP_021,FC3_addr0_qty86,1002.930164
PRIVATE_IP_021,FC3_addr94_qty86,1003.669977
PRIVATE_IP_021,FC3_addr94_qty75,2000.653982
PRIVATE_IP_021,FC3_addr0_qty86,1001.411915
PRIVATE_IP_021,FC3_addr94_qty86,1001.219988
PRIVATE_IP_021,FC3_addr0_qty75,1999.579906
PRIVATE_IP_021,FC3_addr3_qty1,1999.055862
PRIVATE_IP_021,FC3_addr97_qty1,1998.834133
PRIVATE_IP_021,FC3_addr0_qty86,1000.788927
PRIVATE_IP_021,FC3_addr94_qty86,999.144077
PRIVATE_IP_021,FC3_addr94_qty75,2002.395153
PRIVATE_IP_021,FC3_addr0_qty86,1001.269102
PRIVATE_IP_021,FC3_addr94_qty86,1001.709938
PRIVATE_IP_021,FC3_addr0_qty75,2000.676155
PRIVATE_IP_021,FC3_addr3_qty1,1999.037027
PRIVATE_IP_021,FC3_addr97_qty1,1998.586893
PRIVATE_IP_021,FC3_addr0_qty86,998.998880
PRIVATE_IP_021,FC3_addr94_qty86,1001.151085
PRIVATE_IP_021,FC3_addr94_qty75,1998.313904
PRIVATE_IP_021,FC3_addr0_qty86,1000.739098
PRIVATE_IP_021,FC3_addr94_qty86,998.333931
PRIVATE_IP_021,FC3_addr0_qty75,2001.209021
PRIVATE_IP_021,FC3_addr3_qty1,2001.734018
PRIVATE_IP_021,FC3_addr97_qty1,2001.381159
PRIVATE_IP_021,FC3_addr0_qty86,1001.507998
PRIVATE_IP_021,FC3_addr94_qty86,1008.141041
PRIVATE_IP_021,FC3_addr94_qty75,2001.492023
PRIVATE_IP_021,FC3_addr0_qty86,999.183893
PRIVATE_IP_021,FC3_addr94_qty86,996.281862
