epoch,iso,cpu_pct,load1,mem_total_mib,mem_avail_mib,mem_used_mib,mem_used_pct,swap_used_mib,temp_max_c ,net_macsec0_rx_mbps,net_macsec0_tx_mbps,net_macsec0_total_mbps,net_macsec0_rx_pps,net_macsec0_tx_pps,net_macsec0_rx_errors_s,net_macsec0_tx_errors_s,net_macsec0_rx_drops_s,net_macsec0_tx_drops_s ,net_enp2s0_rx_mbps,net_enp2s0_tx_mbps,net_enp2s0_total_mbps,net_enp2s0_rx_pps,net_enp2s0_tx_pps,net_enp2s0_rx_errors_s,net_enp2s0_tx_errors_s,net_enp2s0_rx_drops_s,net_enp2s0_tx_drops_s ,net_enp1s0_rx_mbps,net_enp1s0_tx_mbps,net_enp1s0_total_mbps,net_enp1s0_rx_pps,net_enp1s0_tx_pps,net_enp1s0_rx_errors_s,net_enp1s0_tx_errors_s,net_enp1s0_rx_drops_s,net_enp1s0_tx_drops_s
1781801740.654694329,2026-06-18T16:55:40+00:00,4.095,0.08,7783.762,7255.809,527.953,6.783,0.000,49.00,0.006224,0.009368,0.015592,13.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.015056,0.012152,0.027208,24.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009336,0.011472,0.020808,11.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801741.862939567,2026-06-18T16:55:41+00:00,4.802,0.08,7783.762,7254.449,529.312,6.800,0.000,48.00,0.006688,0.009912,0.016600,14.000000,11.000000,0.000000,0.000000,1.000000,0.000000,0.015776,0.012984,0.028760,26.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009912,0.012992,0.022904,12.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801743.187934080,2026-06-18T16:55:43+00:00,6.818,0.08,7783.762,7254.250,529.512,6.803,0.000,48.00,0.006688,0.013112,0.019800,14.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014128,0.015704,0.029832,21.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.012632,0.009088,0.021720,12.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801744.343051451,2026-06-18T16:55:44+00:00,3.501,0.08,7783.762,7254.098,529.664,6.805,0.000,48.00,0.007216,0.010656,0.017872,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.015640,0.013472,0.029112,23.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.010656,0.013720,0.024376,11.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801745.664747210,2026-06-18T16:55:45+00:00,6.439,0.08,7783.762,7254.223,529.539,6.803,0.000,50.00,0.008144,0.010920,0.019064,17.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.017776,0.014504,0.032280,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.011504,0.022424,14.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801747.006661278,2026-06-18T16:55:47+00:00,6.754,0.08,7783.762,7256.875,526.887,6.769,0.000,49.00,0.004768,0.007912,0.012680,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.013872,0.012096,0.025968,21.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.011672,0.009632,0.021304,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801748.192780471,2026-06-18T16:55:48+00:00,3.838,0.08,7783.762,7258.887,524.875,6.743,0.000,49.00,0.008176,0.013224,0.021400,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.015600,0.016376,0.031976,24.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.011168,0.011504,0.022672,12.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801749.600505409,2026-06-18T16:55:49+00:00,9.091,0.07,7783.762,7259.816,523.945,6.731,0.000,49.00,0.007216,0.011680,0.018896,15.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.015920,0.013800,0.029720,25.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.011432,0.012944,0.024376,15.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801750.786726767,2026-06-18T16:55:50+00:00,4.449,0.07,7783.762,7261.234,522.527,6.713,0.000,48.00,0.006656,0.009880,0.016536,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013040,0.013704,0.026744,21.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.009416,0.009104,0.018520,11.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801752.198411226,2026-06-18T16:55:52+00:00,7.692,0.07,7783.762,7261.125,522.637,6.714,0.000,49.00,0.008176,0.014216,0.022392,17.000000,15.000000,0.000000,0.000000,1.000000,0.000000,0.017296,0.016552,0.033848,26.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014928,0.012992,0.027920,14.000000,26.000000,0.000000,0.000000,0.000000,0.000000
1781801753.390482656,2026-06-18T16:55:53+00:00,4.228,0.07,7783.762,7268.676,515.086,6.617,0.000,49.00,0.007216,0.010656,0.017872,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.014416,0.013472,0.027888,22.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.008952,0.009616,0.018568,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801754.726477394,2026-06-18T16:55:54+00:00,6.591,0.07,7783.762,7266.301,517.461,6.648,0.000,49.00,0.006656,0.009368,0.016024,14.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.031096,0.012184,0.043280,28.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009368,0.028472,0.037840,11.000000,30.000000,0.000000,0.000000,0.000000,0.000000
1781801755.880711351,2026-06-18T16:55:55+00:00,4.113,0.07,7783.762,7267.289,516.473,6.635,0.000,49.00,0.006256,0.012472,0.018728,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012464,0.016024,0.028488,19.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.016712,0.010160,0.026872,14.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801757.256291575,2026-06-18T16:55:57+00:00,6.985,0.07,7783.762,7267.461,516.301,6.633,0.000,49.00,0.006688,0.015056,0.021744,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.017440,0.017904,0.035344,29.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.013560,0.012976,0.026536,14.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801758.419011996,2026-06-18T16:55:58+00:00,4.545,0.07,7783.762,7266.727,517.035,6.642,0.000,49.00,0.007216,0.010688,0.017904,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012512,0.013504,0.026016,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.007944,0.006656,0.014600,8.000000,14.000000,0.000000,0.000000,0.000000,0.000000
1781801759.570523362,2026-06-18T16:55:59+00:00,3.922,0.06,7783.762,7265.762,518.000,6.655,0.000,48.00,0.006256,0.008952,0.015208,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.014496,0.013736,0.028232,21.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.010624,0.021544,14.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801760.988427225,2026-06-18T16:56:00+00:00,7.665,0.06,7783.762,7264.797,518.965,6.667,0.000,49.00,0.006656,0.009880,0.016536,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.015216,0.015736,0.030952,20.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.012152,0.012320,0.024472,11.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801762.350285802,2026-06-18T16:56:02+00:00,7.209,0.06,7783.762,7262.840,520.922,6.692,0.000,50.00,0.009136,0.016304,0.025440,19.000000,17.000000,0.000000,0.000000,1.000000,0.000000,0.015552,0.015648,0.031200,23.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.012064,0.010112,0.022176,14.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801763.680018806,2026-06-18T16:56:03+00:00,6.629,0.06,7783.762,7259.406,524.355,6.737,0.000,49.00,0.008144,0.010408,0.018552,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.019072,0.013736,0.032808,26.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010408,0.014240,0.024648,13.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801764.944035914,2026-06-18T16:56:04+00:00,5.743,0.14,7783.762,7257.445,526.316,6.762,0.000,48.00,0.004768,0.008424,0.013192,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.011184,0.010728,0.021912,18.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.008904,0.009104,0.018008,10.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801766.129503214,2026-06-18T16:56:06+00:00,4.025,0.14,7783.762,7256.238,527.523,6.777,0.000,49.00,0.007744,0.013192,0.020936,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.018160,0.016520,0.034680,24.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.012712,0.013328,0.026040,12.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801767.278604519,2026-06-18T16:56:07+00:00,4.367,0.14,7783.762,7255.402,528.359,6.788,0.000,49.00,0.005200,0.011320,0.016520,10.000000,9.000000,0.000000,0.000000,1.000000,0.000000,0.015600,0.017136,0.032736,24.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.010656,0.011104,0.021760,11.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801768.448787968,2026-06-18T16:56:08+00:00,4.310,0.14,7783.762,7255.605,528.156,6.785,0.000,49.00,0.007216,0.010656,0.017872,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.011872,0.009960,0.021832,19.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.007912,0.009056,0.016968,8.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801769.596178224,2026-06-18T16:56:09+00:00,3.493,0.12,7783.762,7256.293,527.469,6.777,0.000,49.00,0.006256,0.007960,0.014216,13.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.016336,0.012232,0.028568,25.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009416,0.011984,0.021400,11.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801770.989301749,2026-06-18T16:56:10+00:00,7.776,0.12,7783.762,7258.340,525.422,6.750,0.000,49.00,0.007712,0.010360,0.018072,16.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.012752,0.011464,0.024216,20.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008904,0.009680,0.018584,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801772.140105662,2026-06-18T16:56:12+00:00,3.077,0.12,7783.762,7258.289,525.473,6.751,0.000,49.00,0.007744,0.014184,0.021928,17.000000,15.000000,0.000000,0.000000,1.000000,0.000000,0.015376,0.018024,0.033400,22.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.014184,0.010592,0.024776,15.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801773.447517209,2026-06-18T16:56:13+00:00,6.142,0.12,7783.762,7256.871,526.891,6.769,0.000,48.00,0.007648,0.013312,0.020960,15.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.014896,0.017664,0.032560,23.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.012640,0.010576,0.023216,15.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801774.608883588,2026-06-18T16:56:14+00:00,3.688,0.11,7783.762,7257.203,526.559,6.765,0.000,50.00,0.004768,0.009240,0.014008,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.013136,0.014280,0.027416,20.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010360,0.010512,0.020872,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801775.955440506,2026-06-18T16:56:15+00:00,7.276,0.11,7783.762,7257.477,526.285,6.761,0.000,48.00,0.008144,0.011400,0.019544,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.013424,0.013016,0.026440,21.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009944,0.009136,0.019080,12.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801777.119608547,2026-06-18T16:56:17+00:00,4.320,0.11,7783.762,7256.727,527.035,6.771,0.000,49.00,0.006256,0.012664,0.018920,13.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.015520,0.015736,0.031256,24.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013144,0.011024,0.024168,13.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801778.346886143,2026-06-18T16:56:18+00:00,4.742,0.11,7783.762,7257.148,526.613,6.766,0.000,49.00,0.007648,0.011616,0.019264,16.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014432,0.014944,0.029376,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.011136,0.010592,0.021728,12.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801779.560751221,2026-06-18T16:56:19+00:00,5.187,0.10,7783.762,7256.641,527.121,6.772,0.000,48.00,0.006592,0.010424,0.017016,14.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.012576,0.013752,0.026328,19.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010424,0.008992,0.019416,13.000000,18.000000,0.000000,0.000000,0.000000,0.000000
1781801780.725205466,2026-06-18T16:56:20+00:00,3.888,0.10,7783.762,7256.555,527.207,6.773,0.000,49.00,0.006656,0.009400,0.016056,14.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.014552,0.012216,0.026768,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009400,0.011928,0.021328,11.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801782.013680007,2026-06-18T16:56:22+00:00,6.031,0.10,7783.762,7255.473,528.289,6.787,0.000,50.00,0.006256,0.009464,0.015720,13.000000,11.000000,0.000000,0.000000,1.000000,0.000000,0.012896,0.012280,0.025176,19.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.011344,0.009184,0.020528,13.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801783.221569987,2026-06-18T16:56:23+00:00,4.574,0.10,7783.762,7253.094,530.668,6.818,0.000,49.00,0.006688,0.012664,0.019352,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.014640,0.015736,0.030376,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013528,0.011584,0.025112,13.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801784.521731999,2026-06-18T16:56:24+00:00,6.358,0.10,7783.762,7253.355,530.406,6.814,0.000,49.00,0.007216,0.010656,0.017872,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.013472,0.013472,0.026944,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.011432,0.008248,0.019680,9.000000,16.000000,0.000000,0.000000,0.000000,0.000000
1781801785.722824998,2026-06-18T16:56:25+00:00,5.042,0.10,7783.762,7253.363,530.398,6.814,0.000,49.00,0.008144,0.013928,0.022072,17.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.032856,0.017512,0.050368,30.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010408,0.027872,0.038280,13.000000,29.000000,0.000000,0.000000,0.000000,0.000000
1781801786.873710860,2026-06-18T16:56:26+00:00,3.501,0.10,7783.762,7255.074,528.688,6.792,0.000,49.00,0.004768,0.007912,0.012680,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.012576,0.009960,0.022536,20.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.007912,0.009104,0.017016,8.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801788.161225831,2026-06-18T16:56:28+00:00,5.859,0.10,7783.762,7256.398,527.363,6.775,0.000,49.00,0.008176,0.013192,0.021368,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014944,0.017288,0.032232,22.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.015408,0.012032,0.027440,15.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801789.517329030,2026-06-18T16:56:29+00:00,7.076,0.17,7783.762,7257.070,526.691,6.767,0.000,49.00,0.007216,0.011168,0.018384,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.017152,0.013472,0.030624,23.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.008952,0.011872,0.020824,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801790.675972904,2026-06-18T16:56:30+00:00,3.471,0.17,7783.762,7256.949,526.812,6.768,0.000,49.00,0.004768,0.007400,0.012168,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.014096,0.011416,0.025512,22.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008856,0.011472,0.020328,10.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801792.002915210,2026-06-18T16:56:32+00:00,6.464,0.17,7783.762,7256.465,527.297,6.774,0.000,49.00,0.008144,0.009928,0.018072,17.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.014816,0.010776,0.025592,23.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.008472,0.009616,0.018088,9.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801793.158645592,2026-06-18T16:56:33+00:00,3.888,0.17,7783.762,7256.477,527.285,6.774,0.000,49.00,0.006688,0.011672,0.018360,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.016864,0.015736,0.032600,24.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.015408,0.016208,0.031616,15.000000,29.000000,0.000000,0.000000,0.000000,0.000000
1781801794.530486650,2026-06-18T16:56:34+00:00,7.890,0.16,7783.762,7256.488,527.273,6.774,0.000,49.00,0.007216,0.011648,0.018864,15.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.013472,0.013472,0.026944,19.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.007912,0.006704,0.014616,8.000000,14.000000,0.000000,0.000000,0.000000,0.000000
1781801795.689358524,2026-06-18T16:56:35+00:00,3.696,0.16,7783.762,7255.016,528.746,6.793,0.000,49.00,0.008144,0.012392,0.020536,17.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.021952,0.016744,0.038696,32.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.012392,0.017600,0.029992,17.000000,32.000000,0.000000,0.000000,0.000000,0.000000
1781801797.061906063,2026-06-18T16:56:37+00:00,7.169,0.16,7783.762,7253.312,530.449,6.815,0.000,50.00,0.004768,0.008904,0.013672,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.013360,0.011464,0.024824,21.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012664,0.010592,0.023256,12.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801798.223666987,2026-06-18T16:56:38+00:00,3.896,0.16,7783.762,7252.512,531.250,6.825,0.000,49.00,0.008176,0.013192,0.021368,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.016064,0.017256,0.033320,25.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010424,0.011984,0.022408,13.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801799.380625763,2026-06-18T16:56:39+00:00,3.896,0.14,7783.762,7250.527,533.234,6.851,0.000,49.00,0.007216,0.013152,0.020368,15.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.016832,0.016512,0.033344,27.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.012160,0.012496,0.024656,14.000000,26.000000,0.000000,0.000000,0.000000,0.000000
1781801800.787073345,2026-06-18T16:56:40+00:00,7.387,0.14,7783.762,7249.777,533.984,6.860,0.000,49.00,0.006656,0.010328,0.016984,14.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.017456,0.013656,0.031112,29.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010328,0.013392,0.023720,13.000000,28.000000,0.000000,0.000000,0.000000,0.000000
1781801801.932790741,2026-06-18T16:56:41+00:00,3.493,0.14,7783.762,7250.629,533.133,6.849,0.000,50.00,0.006256,0.009432,0.015688,13.000000,11.000000,0.000000,0.000000,1.000000,0.000000,0.014848,0.012248,0.027096,22.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009432,0.010608,0.020040,11.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801803.242648525,2026-06-18T16:56:43+00:00,6.718,0.14,7783.762,7253.281,530.480,6.815,0.000,49.00,0.006688,0.011672,0.018360,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.012688,0.014232,0.026920,19.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.013376,0.010064,0.023440,11.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801804.406372270,2026-06-18T16:56:44+00:00,4.113,0.13,7783.762,7254.000,529.762,6.806,0.000,48.00,0.007216,0.011648,0.018864,15.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.015392,0.015744,0.031136,24.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010456,0.010592,0.021048,13.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801805.696394829,2026-06-18T16:56:45+00:00,6.250,0.13,7783.762,7254.801,528.961,6.796,0.000,49.00,0.008144,0.011432,0.019576,17.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.017776,0.014504,0.032280,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.013424,0.024344,14.000000,28.000000,0.000000,0.000000,0.000000,0.000000
1781801806.873301830,2026-06-18T16:56:46+00:00,4.060,0.13,7783.762,7254.148,529.613,6.804,0.000,49.00,0.004768,0.007912,0.012680,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.011136,0.009960,0.021096,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.008392,0.007664,0.016056,9.000000,16.000000,0.000000,0.000000,0.000000,0.000000
1781801808.210215117,2026-06-18T16:56:48+00:00,6.955,0.13,7783.762,7254.152,529.609,6.804,0.000,49.00,0.008176,0.013192,0.021368,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014976,0.018480,0.033456,21.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.014416,0.010112,0.024528,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801809.598000802,2026-06-18T16:56:49+00:00,7.609,0.12,7783.762,7253.676,530.086,6.810,0.000,49.00,0.007216,0.011168,0.018384,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013312,0.013768,0.027080,23.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.011024,0.021944,14.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801810.931814518,2026-06-18T16:56:50+00:00,6.604,0.12,7783.762,7254.664,529.098,6.797,0.000,49.00,0.006656,0.009368,0.016024,14.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012768,0.010696,0.023464,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.008392,0.008144,0.016536,9.000000,17.000000,0.000000,0.000000,0.000000,0.000000
1781801812.222867954,2026-06-18T16:56:52+00:00,6.433,0.12,7783.762,7256.980,526.781,6.768,0.000,49.00,0.008176,0.012680,0.020856,17.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.018240,0.015752,0.033992,28.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.012200,0.012976,0.025176,11.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801813.381046939,2026-06-18T16:56:53+00:00,3.720,0.12,7783.762,7256.996,526.766,6.767,0.000,50.00,0.006784,0.010656,0.017440,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.014912,0.013472,0.028384,23.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.010656,0.011072,0.021728,11.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801814.526899822,2026-06-18T16:56:54+00:00,3.712,0.11,7783.762,7257.098,526.664,6.766,0.000,49.00,0.005200,0.007432,0.012632,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.011664,0.009992,0.021656,20.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.007944,0.013848,0.021792,11.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801815.845984834,2026-06-18T16:56:55+00:00,6.489,0.11,7783.762,7258.980,524.781,6.742,0.000,49.00,0.008144,0.014440,0.022584,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.032856,0.017512,0.050368,29.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.013928,0.023760,0.037688,11.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801817.014540675,2026-06-18T16:56:57+00:00,3.871,0.11,7783.762,7260.816,522.945,6.718,0.000,50.00,0.004768,0.008392,0.013160,10.000000,9.000000,0.000000,0.000000,1.000000,0.000000,0.013392,0.014968,0.028360,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012152,0.009584,0.021736,12.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801818.407273134,2026-06-18T16:56:58+00:00,7.595,0.11,7783.762,7261.727,522.035,6.707,0.000,50.00,0.009136,0.015408,0.024544,19.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.018000,0.015744,0.033744,30.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.012160,0.016208,0.028368,13.000000,29.000000,0.000000,0.000000,0.000000,0.000000
1781801819.756525128,2026-06-18T16:56:59+00:00,6.903,0.10,7783.762,7261.344,522.418,6.712,0.000,50.00,0.008144,0.011432,0.019576,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.018592,0.014504,0.033096,24.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.011504,0.022424,14.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801820.915435828,2026-06-18T16:57:00+00:00,3.680,0.10,7783.762,7261.066,522.695,6.715,0.000,50.00,0.004768,0.008424,0.013192,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.011664,0.010728,0.022392,19.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.012184,0.010592,0.022776,11.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801822.314513815,2026-06-18T16:57:02+00:00,8.468,0.10,7783.762,7261.961,521.801,6.704,0.000,49.00,0.009136,0.015408,0.024544,19.000000,15.000000,0.000000,0.000000,1.000000,0.000000,0.019568,0.019248,0.038816,25.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.011648,0.012800,0.024448,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801823.498709554,2026-06-18T16:57:03+00:00,4.255,0.10,7783.762,7261.660,522.102,6.708,0.000,50.00,0.006256,0.011384,0.017640,13.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.013920,0.015224,0.029144,22.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.011384,0.010096,0.021480,15.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801824.836993140,2026-06-18T16:57:04+00:00,6.767,0.09,7783.762,7261.273,522.488,6.713,0.000,49.00,0.006656,0.009880,0.016536,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.016352,0.012952,0.029304,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009880,0.012768,0.022648,12.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801826.109929744,2026-06-18T16:57:06+00:00,5.545,0.09,7783.762,7263.219,520.543,6.688,0.000,50.00,0.006256,0.007960,0.014216,13.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.013760,0.014280,0.028040,20.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.011720,0.010096,0.021816,10.000000,21.000000,0.000000,0.000000,0.000000,0.000000
