sample,elapsed_s,mem_total_mib,swpd_mib,free_mib,buff_mib,cache_mib,available_proxy_mib,used_including_cache_mib,used_including_cache_pct,used_without_buffer_cache_mib,used_without_buffer_cache_pct,swap_in_kib_s,swap_out_kib_s,context_switches_s,cpu_user_pct,cpu_system_pct,cpu_idle_pct,cpu_iowait_pct
47,46,24032.0,4.03515625,1376.85546875,397.35546875,20576.5078125,22350.71875,22655.14453125,94.27074122524135,1681.28125,6.996010527629827,0.0,0.0,2160.0,5.0,3.0,93.0,0.0
48,47,24032.0,4.03515625,1391.46875,397.35546875,20576.53515625,22365.359375,22640.53125,94.2099336301598,1666.640625,6.935089151964048,0.0,0.0,2326.0,5.0,2.0,93.0,0.0
49,48,24032.0,4.03515625,1387.55859375,397.35546875,20576.55859375,22361.47265625,22644.44140625,94.2262042537034,1670.52734375,6.9512622492926095,0.0,0.0,2993.0,6.0,4.0,90.0,0.0
50,49,24032.0,4.03515625,1385.0,397.35546875,20576.58203125,22358.9375,22647.0,94.23685086551265,1673.0625,6.961811334886818,0.0,0.0,2362.0,4.0,3.0,93.0,0.0
51,50,24032.0,4.03515625,1384.26171875,397.359375,20576.59765625,22358.21875,22647.73828125,94.23992294128661,1673.78125,6.964802138814913,0.0,0.0,2167.0,4.0,2.0,93.0,0.0
52,51,24032.0,4.03515625,1391.80078125,397.359375,20576.62890625,22365.7890625,22640.19921875,94.20855200877996,1666.2109375,6.933301171354859,0.0,0.0,4424.0,5.0,3.0,92.0,0.0
53,52,24032.0,4.03515625,1386.0859375,397.359375,20576.64453125,22360.08984375,22645.9140625,94.23233215088216,1671.91015625,6.957016295980359,0.0,0.0,2192.0,4.0,2.0,93.0,0.0
54,53,24032.0,4.03515625,1375.24609375,397.36328125,20576.671875,22349.28125,22656.75390625,94.27743802534121,1682.71875,7.001992135486018,0.0,0.0,4205.0,6.0,4.0,90.0,0.0
55,54,24032.0,4.03515625,1378.77734375,397.36328125,20576.828125,22352.96875,22653.22265625,94.26274407560751,1679.03125,6.986648010985352,0.0,0.0,2540.0,6.0,3.0,91.0,0.0
56,55,24032.0,4.03515625,1377.6171875,397.36328125,20576.8671875,22351.84765625,22654.3828125,94.26757162325234,1680.15234375,6.991313014938415,0.0,0.0,2230.0,5.0,3.0,92.0,0.0
57,56,24032.0,4.03515625,1382.59375,397.36328125,20576.90625,22356.86328125,22649.40625,94.2468635569241,1675.13671875,6.970442404918442,0.0,0.0,2692.0,9.0,2.0,89.0,0.0
58,57,24032.0,4.03515625,1378.28125,397.36328125,20576.9296875,22352.57421875,22653.71875,94.26480838049268,1679.42578125,6.98828970227197,0.0,0.0,2191.0,5.0,2.0,93.0,0.0
59,58,24032.0,4.03515625,1374.6171875,397.36328125,20576.94921875,22348.9296875,22657.3828125,94.2800549787783,1683.0703125,7.003455028711718,0.0,0.0,2070.0,4.0,2.0,93.0,0.0
60,59,24032.0,4.03515625,1379.5390625,397.36328125,20576.9765625,22353.87890625,22652.4609375,94.25957447361851,1678.12109375,6.98286074296771,0.0,0.0,3550.0,7.0,5.0,88.0,0.0
61,60,24032.0,4.03515625,1374.1484375,397.36328125,20577.01171875,22348.5234375,22657.8515625,94.28200550307922,1683.4765625,7.005145483105858,0.0,0.0,4134.0,6.0,3.0,91.0,0.0
62,61,24032.0,4.03515625,1383.59375,397.36328125,20577.0234375,22357.98046875,22648.40625,94.24270243841545,1674.01953125,6.965793655334554,0.0,0.0,2616.0,5.0,3.0,91.0,0.0
63,62,24032.0,4.03515625,1373.04296875,397.36328125,20577.05078125,22347.45703125,22658.95703125,94.2866054895556,1684.54296875,7.00958292589048,0.0,0.0,2092.0,4.0,3.0,93.0,0.0
64,63,24032.0,4.03515625,1382.3046875,397.36328125,20577.07421875,22356.7421875,22649.6953125,94.24806638024302,1675.2578125,6.970946290362849,0.0,0.0,2138.0,5.0,3.0,92.0,0.0
65,64,24032.0,4.03515625,1377.82421875,397.36328125,20577.09765625,22352.28515625,22654.17578125,94.26671014168608,1679.71484375,6.9894925255908795,0.0,0.0,3126.0,5.0,4.0,91.0,0.0
66,65,24032.0,4.03515625,1377.7265625,397.36328125,20577.125,22352.21484375,22654.2734375,94.26711650091545,1679.78515625,6.989785104236018,0.0,0.0,2470.0,5.0,3.0,92.0,0.0
67,66,24032.0,4.03515625,1381.19140625,397.36328125,20577.17578125,22355.73046875,22650.80859375,94.25269887545772,1676.26953125,6.9751561719790285,0.0,0.0,2310.0,5.0,3.0,93.0,0.0
68,67,24032.0,4.03515625,1387.19140625,397.36328125,20577.1875,22361.7421875,22644.80859375,94.2277321644058,1670.2578125,6.950140697819574,0.0,0.0,2100.0,4.0,2.0,94.0,0.0
69,68,24032.0,4.03515625,1386.44921875,397.36328125,20577.2265625,22361.0390625,22645.55078125,94.23082049454894,1670.9609375,6.9530664842709715,0.0,0.0,2295.0,8.0,2.0,90.0,0.0
70,69,24032.0,4.03515625,1383.25,397.36328125,20577.24609375,22357.859375,22648.75,94.2441328229028,1674.140625,6.966297540778961,0.0,0.0,2966.0,6.0,4.0,91.0,0.0
71,70,24032.0,4.03515625,1380.57421875,397.36328125,20577.27734375,22355.21484375,22651.42578125,94.25526706578728,1676.78515625,6.977301748710054,0.0,0.0,2110.0,4.0,2.0,94.0,0.0
72,71,24032.0,4.03515625,1378.11328125,397.36328125,20577.30078125,22352.77734375,22653.88671875,94.26550731836718,1679.22265625,6.9874444750749,0.0,0.0,4464.0,6.0,3.0,91.0,0.0
73,72,24032.0,4.03515625,1383.0703125,397.36328125,20577.3125,22357.74609375,22648.9296875,94.24488052388482,1674.25390625,6.96676891748502,0.0,0.0,2307.0,5.0,2.0,93.0,0.0
74,73,24032.0,4.03515625,1379.20703125,397.36328125,20577.3515625,22353.921875,22652.79296875,94.26095609499833,1678.078125,6.9826819449067905,0.0,0.0,8614.0,9.0,5.0,86.0,0.0
75,74,24032.0,4.03515625,1389.27734375,397.36328125,20577.37109375,22364.01171875,22642.72265625,94.21905233126664,1667.98828125,6.940696909329228,0.0,0.0,2011.0,5.0,3.0,91.0,0.0
76,75,24032.0,4.03515625,1384.72265625,397.36328125,20577.390625,22359.4765625,22647.27734375,94.23800492572404,1672.5234375,6.959568231940745,0.0,0.0,2939.0,5.0,3.0,92.0,0.0
77,76,24032.0,4.03515625,1380.54296875,397.36328125,20577.421875,22355.328125,22651.45703125,94.25539710074068,1676.671875,6.976830372003995,0.0,0.0,2370.0,4.0,2.0,93.0,0.0
78,77,24032.0,4.03515625,1383.25,397.36328125,20577.44140625,22358.0546875,22648.75,94.2441328229028,1673.9453125,6.9654848223202395,0.0,0.0,2293.0,4.0,2.0,94.0,0.0
79,78,24032.0,4.03515625,1381.52734375,397.36328125,20577.46484375,22356.35546875,22650.47265625,94.25130099970872,1675.64453125,6.972555472911118,0.0,0.0,2277.0,4.0,2.0,94.0,0.0
80,79,24032.0,4.03515625,1376.9765625,397.36328125,20577.48046875,22351.8203125,22655.0234375,94.27023733979694,1680.1796875,6.991426795522636,0.0,0.0,3911.0,10.0,3.0,87.0,0.0
81,80,24032.0,4.03515625,1382.25,397.36328125,20577.5234375,22357.13671875,22649.75,94.24829394141145,1674.86328125,6.9693045990762315,0.0,0.0,3004.0,6.0,4.0,90.0,0.0
82,81,24032.0,4.03515625,1378.10546875,397.36328125,20577.54296875,22353.01171875,22653.89453125,94.26553982710553,1678.98828125,6.986469212924434,0.0,0.0,4674.0,6.0,4.0,90.0,0.0
83,82,24032.0,4.03515625,1383.8671875,397.36328125,20577.56640625,22358.796875,22648.1328125,94.24156463257324,1673.203125,6.962396492177097,0.0,0.0,2260.0,4.0,2.0,93.0,0.0
84,83,24032.0,4.03515625,1388.125,397.36328125,20577.58984375,22363.078125,22643.875,94.2238473701731,1668.921875,6.944581703561918,0.0,0.0,4177.0,5.0,3.0,92.0,0.0
85,84,24032.0,4.03515625,1382.51953125,397.36328125,20577.625,22357.5078125,22649.48046875,94.24717238993841,1674.4921875,6.967760434004661,0.0,0.0,2663.0,5.0,3.0,93.0,0.0
86,85,24032.0,4.03515625,1384.12109375,397.36328125,20577.640625,22359.125,22647.87890625,94.2405080985769,1672.875,6.9610311251664445,0.0,0.0,2883.0,5.0,4.0,91.0,0.0
87,86,24032.0,4.03515625,1389.359375,397.36328125,20577.671875,22364.39453125,22642.640625,94.21871098951398,1667.60546875,6.939103981150133,0.0,0.0,2201.0,4.0,2.0,93.0,0.0
88,87,24032.0,4.03515625,1386.46484375,397.36328125,20577.69140625,22361.51953125,22645.53515625,94.23075547707224,1670.48046875,6.951067196862517,0.0,0.0,2216.0,4.0,2.0,94.0,0.0
89,88,24032.0,4.03515625,1387.65625,397.36328125,20577.72265625,22362.7421875,22644.34375,94.22579789447404,1669.2578125,6.94597957931092,0.0,0.0,2395.0,4.0,3.0,93.0,0.0
90,89,24032.0,4.03515625,1384.94921875,397.36328125,20577.74609375,22360.05859375,22647.05078125,94.23706217231191,1671.94140625,6.957146330933756,0.0,0.0,2141.0,4.0,2.0,94.0,0.0
91,90,24032.0,4.03515625,1383.18359375,397.36328125,20577.77734375,22358.32421875,22648.81640625,94.24440914717877,1673.67578125,6.964363270847204,0.0,0.0,5237.0,11.0,5.0,84.0,0.0
92,91,24032.0,4.03515625,1381.05078125,397.36328125,20577.79296875,22356.20703125,22650.94921875,94.25328403274801,1675.79296875,6.973173138939746,0.0,0.0,2448.0,5.0,3.0,92.0,0.0
93,92,24032.0,4.03515625,1382.91015625,397.36328125,20577.828125,22358.1015625,22649.08984375,94.24554695302098,1673.8984375,6.965289769890147,0.0,0.0,2257.0,4.0,2.0,94.0,0.0
94,93,24032.0,4.03515625,1379.98828125,397.36328125,20577.8515625,22355.203125,22652.01171875,94.25770522116345,1676.796875,6.977350511817576,0.0,0.0,2091.0,4.0,2.0,94.0,0.0
95,94,24032.0,4.03515625,1373.953125,397.36328125,20577.87109375,22349.1875,22658.046875,94.28281822153795,1682.8125,7.002382240346206,0.0,0.0,2111.0,4.0,2.0,93.0,0.0
96,95,24032.0,4.03515625,1377.80078125,397.36328125,20577.88671875,22353.05078125,22654.19921875,94.26680766790113,1678.94921875,6.98630666923269,0.0,0.0,2550.0,5.0,3.0,92.0,0.0
97,96,24032.0,4.03515625,1378.50390625,397.36328125,20577.9296875,22353.796875,22653.49609375,94.26388188144973,1678.203125,6.983202084720373,0.0,0.0,2358.0,5.0,3.0,93.0,0.0
98,97,24032.0,4.03515625,1376.78125,397.36328125,20577.9453125,22352.08984375,22655.21875,94.27105005825565,1679.91015625,6.990305244049601,0.0,0.0,2293.0,5.0,3.0,93.0,0.0
99,98,24032.0,4.03515625,1376.78125,397.36328125,20577.9765625,22352.12109375,22655.21875,94.27105005825565,1679.87890625,6.990175209096206,0.0,0.0,2132.0,4.0,2.0,94.0,0.0
100,99,24032.0,4.03515625,1380.59765625,397.36328125,20577.9921875,22355.953125,22651.40234375,94.25516953957224,1676.046875,6.974229672936086,0.0,0.0,2381.0,4.0,2.0,94.0,0.0
101,100,24032.0,4.03515625,1385.7109375,397.36328125,20578.06640625,22361.140625,22646.2890625,94.23389257032291,1670.859375,6.952643870672437,0.0,0.0,2211.0,4.0,2.0,94.0,0.0
102,101,24032.0,4.03515625,1380.80859375,397.36328125,20578.08984375,22356.26171875,22651.19140625,94.25429180363682,1675.73828125,6.972945577771304,0.0,0.0,5135.0,6.0,5.0,89.0,0.0
103,102,24032.0,4.03515625,1378.12890625,397.36328125,20578.12109375,22353.61328125,22653.87109375,94.26544230089048,1678.38671875,6.983966040071571,0.0,0.0,2650.0,9.0,2.0,89.0,0.0
