request_frame,response_frame,client_ip,server_ip,transaction_id,unit_id,function_code,function_base,function_name,reference_num,quantity,register_signature,request_time_epoch,response_time_epoch,rtt_ms,status,is_exception,exception_code,request_bytes,response_bytes
7002,7013,PRIVATE_IP_001,PRIVATE_IP_020,203,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020,1781798414.0421398,1781798414.0478783,5.738496780395508,matched,False,,12,161
7004,7017,PRIVATE_IP_001,PRIVATE_IP_022,141,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022,1781798414.0421696,1781798414.0508652,8.695602416992188,matched,False,,12,159
7021,7029,PRIVATE_IP_001,PRIVATE_IP_022,142,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022,1781798414.0545957,1781798414.0606062,6.010532379150391,matched,False,,12,11
7026,7030,PRIVATE_IP_001,PRIVATE_IP_016,144,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016,1781798414.057193,1781798414.0632215,6.028413772583008,matched,False,,12,11
7033,7036,PRIVATE_IP_001,PRIVATE_IP_022,143,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022,1781798414.0639656,1781798414.0719295,7.963895797729492,matched,False,,12,11
7039,7040,PRIVATE_IP_001,PRIVATE_IP_016,49,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798414.2862756,1781798414.2905047,4.229068756103516,matched,False,,12,53
7042,7043,PRIVATE_IP_001,PRIVATE_IP_016,50,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798414.304541,1781798414.3138165,9.275436401367188,matched,False,,12,257
7044,7045,PRIVATE_IP_001,PRIVATE_IP_016,51,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016,1781798414.3197727,1781798414.3245711,4.798412322998047,matched,False,,12,185
7046,7054,PRIVATE_IP_001,PRIVATE_IP_018,150,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781798414.3281736,1781798414.3332467,5.073070526123047,matched,False,,12,209
7047,7052,PRIVATE_IP_001,PRIVATE_IP_021,77,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021,1781798414.3282835,1781798414.3331618,4.87828254699707,matched,False,,12,209
7048,7050,PRIVATE_IP_001,PRIVATE_IP_019,150,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781798414.3283823,1781798414.3329856,4.603385925292969,matched,False,,12,209
7049,7056,PRIVATE_IP_001,PRIVATE_IP_016,52,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016,1781798414.3284209,1781798414.3342137,5.792856216430664,matched,False,,12,75
7057,7059,PRIVATE_IP_001,PRIVATE_IP_026,77,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026,1781798414.3514922,1781798414.3538592,2.3670196533203125,matched,False,,12,69
7058,7061,PRIVATE_IP_001,PRIVATE_IP_020,77,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781798414.3515704,1781798414.3560019,4.431486129760742,matched,False,,12,209
7065,7066,PRIVATE_IP_001,PRIVATE_IP_022,151,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022,1781798414.6274414,1781798414.6351068,7.665395736694336,matched,False,,12,181
7068,7069,PRIVATE_IP_001,PRIVATE_IP_022,152,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022,1781798414.6386838,1781798414.6463735,7.689714431762695,matched,False,,12,181
7092,7113,PRIVATE_IP_001,PRIVATE_IP_019,39,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019,1781798415.0349743,1781798415.041609,6.634712219238281,matched,False,,12,11
7093,7123,PRIVATE_IP_001,PRIVATE_IP_017,39,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017,1781798415.0350637,1781798415.049282,14.218330383300781,matched,True,2.0,12,9
7094,7125,PRIVATE_IP_001,PRIVATE_IP_010,39,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010,1781798415.0351102,1781798415.0565872,21.47698402404785,matched,False,,12,53
7095,7121,PRIVATE_IP_001,PRIVATE_IP_022,144,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022,1781798415.0351439,1781798415.0460942,10.950326919555664,matched,False,,12,159
7127,7128,PRIVATE_IP_001,PRIVATE_IP_016,53,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798415.285968,1781798415.291345,5.3768157958984375,matched,False,,12,53
7130,7131,PRIVATE_IP_001,PRIVATE_IP_016,54,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798415.3039145,1781798415.3098006,5.886077880859375,matched,False,,12,257
7132,7133,PRIVATE_IP_001,PRIVATE_IP_016,55,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016,1781798415.318181,1781798415.324631,6.44993782043457,matched,False,,12,185
7134,7140,PRIVATE_IP_001,PRIVATE_IP_018,151,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781798415.3293667,1781798415.3332984,3.931760787963867,matched,False,,12,209
7135,7142,PRIVATE_IP_001,PRIVATE_IP_021,78,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021,1781798415.3294287,1781798415.3340876,4.658937454223633,matched,False,,12,209
7136,7138,PRIVATE_IP_001,PRIVATE_IP_019,151,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781798415.3294578,1781798415.3329802,3.5223960876464844,matched,False,,12,209
7137,7144,PRIVATE_IP_001,PRIVATE_IP_016,56,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016,1781798415.3294835,1781798415.3352997,5.816221237182617,matched,False,,12,75
7145,7147,PRIVATE_IP_001,PRIVATE_IP_026,78,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026,1781798415.3483355,1781798415.3504667,2.131223678588867,matched,False,,12,69
7146,7149,PRIVATE_IP_001,PRIVATE_IP_020,78,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781798415.348392,1781798415.3541307,5.738735198974609,matched,False,,12,209
7155,7156,PRIVATE_IP_001,PRIVATE_IP_022,153,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022,1781798415.6282005,1781798415.6361952,7.994651794433594,matched,False,,12,181
7158,7159,PRIVATE_IP_001,PRIVATE_IP_022,154,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022,1781798415.639975,1781798415.6472144,7.239341735839844,matched,False,,12,181
7184,7217,PRIVATE_IP_001,PRIVATE_IP_016,145,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781798416.0356598,1781798416.0501215,14.461755752563477,matched,False,,12,11
7185,7196,PRIVATE_IP_001,PRIVATE_IP_018,201,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018,1781798416.0357034,1781798416.041061,5.357503890991211,matched,False,,12,11
7199,7230,PRIVATE_IP_001,PRIVATE_IP_013,204,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781798416.0420713,1781798416.0660486,23.977279663085938,matched,False,,12,53
7200,7225,PRIVATE_IP_001,PRIVATE_IP_015,204,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015,1781798416.042116,1781798416.0592346,17.11869239807129,matched,False,,12,53
7201,7223,PRIVATE_IP_001,PRIVATE_IP_014,204,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781798416.0421467,1781798416.0579467,15.799999237060547,matched,False,,12,53
7202,7211,PRIVATE_IP_001,PRIVATE_IP_020,204,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020,1781798416.0421727,1781798416.0467224,4.549741744995117,matched,False,,12,161
7203,7215,PRIVATE_IP_001,PRIVATE_IP_022,145,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022,1781798416.0421977,1781798416.0499556,7.757902145385742,matched,False,,12,159
7221,7227,PRIVATE_IP_001,PRIVATE_IP_022,146,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022,1781798416.0530128,1781798416.0596964,6.683588027954102,matched,False,,12,11
7222,7228,PRIVATE_IP_001,PRIVATE_IP_016,146,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016,1781798416.0550504,1781798416.0600858,5.035400390625,matched,False,,12,11
7229,7232,PRIVATE_IP_001,PRIVATE_IP_022,147,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022,1781798416.0611475,1781798416.0666447,5.497217178344727,matched,False,,12,11
7235,7236,PRIVATE_IP_001,PRIVATE_IP_016,57,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798416.2894323,1781798416.2947996,5.367279052734375,matched,False,,12,53
7238,7239,PRIVATE_IP_001,PRIVATE_IP_016,58,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798416.3043594,1781798416.3118865,7.52711296081543,matched,False,,12,257
7240,7241,PRIVATE_IP_001,PRIVATE_IP_016,59,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016,1781798416.315662,1781798416.3206065,4.944562911987305,matched,False,,12,185
7242,7252,PRIVATE_IP_001,PRIVATE_IP_016,60,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016,1781798416.328656,1781798416.3343928,5.736827850341797,matched,False,,12,75
7243,7250,PRIVATE_IP_001,PRIVATE_IP_018,152,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781798416.329405,1781798416.3343163,4.911184310913086,matched,False,,12,209
7244,7248,PRIVATE_IP_001,PRIVATE_IP_021,79,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021,1781798416.3294659,1781798416.3342366,4.770755767822266,matched,False,,12,209
7245,7246,PRIVATE_IP_001,PRIVATE_IP_019,152,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781798416.3294938,1781798416.3340878,4.594087600708008,matched,False,,12,209
7253,7255,PRIVATE_IP_001,PRIVATE_IP_026,79,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026,1781798416.3527017,1781798416.3547761,2.0744800567626953,matched,False,,12,69
7254,7257,PRIVATE_IP_001,PRIVATE_IP_020,79,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781798416.3527725,1781798416.3581128,5.340337753295898,matched,False,,12,209
7260,7261,PRIVATE_IP_001,PRIVATE_IP_022,155,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022,1781798416.62883,1781798416.6360996,7.269620895385742,matched,False,,12,181
7263,7264,PRIVATE_IP_001,PRIVATE_IP_022,156,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022,1781798416.6398191,1781798416.6461172,6.298065185546875,matched,False,,12,181
7302,7307,PRIVATE_IP_001,PRIVATE_IP_019,40,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019,1781798417.0341876,1781798417.037449,3.2613277435302734,matched,False,,12,11
7303,7320,PRIVATE_IP_001,PRIVATE_IP_017,40,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017,1781798417.03424,1781798417.0522254,17.98534393310547,matched,True,2.0,12,9
7304,7318,PRIVATE_IP_001,PRIVATE_IP_010,40,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010,1781798417.0342667,1781798417.050065,15.798330307006836,matched,False,,12,53
7305,7316,PRIVATE_IP_001,PRIVATE_IP_022,148,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022,1781798417.0342906,1781798417.0407772,6.486654281616211,matched,False,,12,159
7322,7323,PRIVATE_IP_001,PRIVATE_IP_016,61,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798417.288281,1781798417.2934334,5.152463912963867,matched,False,,12,53
7325,7326,PRIVATE_IP_001,PRIVATE_IP_016,62,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798417.3054194,1781798417.3108468,5.427360534667969,matched,False,,12,257
7327,7328,PRIVATE_IP_001,PRIVATE_IP_016,63,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016,1781798417.3135998,1781798417.322553,8.953094482421875,matched,False,,12,185
7329,7330,PRIVATE_IP_001,PRIVATE_IP_016,64,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016,1781798417.3282096,1781798417.3313649,3.155231475830078,matched,False,,12,75
7331,7334,PRIVATE_IP_001,PRIVATE_IP_018,153,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781798417.3330073,1781798417.337225,4.217624664306641,matched,False,,12,209
7332,7338,PRIVATE_IP_001,PRIVATE_IP_021,80,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021,1781798417.3330822,1781798417.3381438,5.061626434326172,matched,False,,12,209
7333,7336,PRIVATE_IP_001,PRIVATE_IP_019,153,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781798417.3331118,1781798417.3378932,4.781484603881836,matched,False,,12,209
7340,7342,PRIVATE_IP_001,PRIVATE_IP_026,80,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026,1781798417.350472,1781798417.3525257,2.0537376403808594,matched,False,,12,69
7341,7344,PRIVATE_IP_001,PRIVATE_IP_020,80,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781798417.350526,1781798417.354887,4.36091423034668,matched,False,,12,209
7348,7349,PRIVATE_IP_001,PRIVATE_IP_022,157,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022,1781798417.6292331,1781798417.641215,11.981964111328125,matched,False,,12,181
7351,7352,PRIVATE_IP_001,PRIVATE_IP_022,158,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022,1781798417.647121,1781798417.6550696,7.948637008666992,matched,False,,12,181
7378,7409,PRIVATE_IP_001,PRIVATE_IP_016,147,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781798418.042883,1781798418.0529685,10.085582733154297,matched,False,,12,11
7379,7390,PRIVATE_IP_001,PRIVATE_IP_018,202,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018,1781798418.0429342,1781798418.0466347,3.7004947662353516,matched,False,,12,11
7385,7417,PRIVATE_IP_001,PRIVATE_IP_013,205,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781798418.0445397,1781798418.0603518,15.812158584594727,matched,False,,12,53
7392,7424,PRIVATE_IP_001,PRIVATE_IP_015,205,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015,1781798418.0470757,1781798418.071812,24.73616600036621,matched,False,,12,53
7393,7422,PRIVATE_IP_001,PRIVATE_IP_014,205,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781798418.047121,1781798418.0679362,20.815134048461914,matched,False,,12,53
7394,7411,PRIVATE_IP_001,PRIVATE_IP_020,205,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020,1781798418.047155,1781798418.053535,6.3800811767578125,matched,False,,12,161
7396,7413,PRIVATE_IP_001,PRIVATE_IP_022,149,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022,1781798418.0471888,1781798418.0549338,7.745027542114258,matched,False,,12,159
7415,7419,PRIVATE_IP_001,PRIVATE_IP_016,148,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016,1781798418.0559785,1781798418.0621645,6.186008453369141,matched,False,,12,11
7416,7420,PRIVATE_IP_001,PRIVATE_IP_022,150,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022,1781798418.0579865,1781798418.0636573,5.670785903930664,matched,False,,12,11
7421,7426,PRIVATE_IP_001,PRIVATE_IP_022,151,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022,1781798418.065965,1781798418.0719411,5.976200103759766,matched,False,,12,11
7429,7430,PRIVATE_IP_001,PRIVATE_IP_016,65,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798418.2882464,1781798418.29451,6.263494491577148,matched,False,,12,53
7432,7433,PRIVATE_IP_001,PRIVATE_IP_016,66,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798418.306126,1781798418.3128438,6.717681884765625,matched,False,,12,257
7434,7435,PRIVATE_IP_001,PRIVATE_IP_016,67,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016,1781798418.3179584,1781798418.325077,7.118701934814453,matched,False,,12,185
7436,7446,PRIVATE_IP_001,PRIVATE_IP_016,68,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016,1781798418.329571,1781798418.3351395,5.568504333496094,matched,False,,12,75
7437,7442,PRIVATE_IP_001,PRIVATE_IP_018,154,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781798418.3296394,1781798418.3342047,4.565238952636719,matched,False,,12,209
7438,7440,PRIVATE_IP_001,PRIVATE_IP_021,81,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021,1781798418.329674,1781798418.3332639,3.5898685455322266,matched,False,,12,209
7439,7444,PRIVATE_IP_001,PRIVATE_IP_019,154,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781798418.329721,1781798418.3349054,5.184412002563477,matched,False,,12,209
7447,7449,PRIVATE_IP_001,PRIVATE_IP_026,81,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026,1781798418.352897,1781798418.354964,2.067089080810547,matched,False,,12,69
7448,7451,PRIVATE_IP_001,PRIVATE_IP_020,81,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781798418.353061,1781798418.358247,5.1860809326171875,matched,False,,12,209
7455,7456,PRIVATE_IP_001,PRIVATE_IP_022,159,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022,1781798418.6289322,1781798418.6361742,7.241964340209961,matched,False,,12,181
7458,7459,PRIVATE_IP_001,PRIVATE_IP_022,160,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022,1781798418.6398103,1781798418.6491385,9.328126907348633,matched,False,,12,181
7485,7503,PRIVATE_IP_001,PRIVATE_IP_019,41,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019,1781798419.0406897,1781798419.0455592,4.8694610595703125,matched,False,,12,11
7486,7513,PRIVATE_IP_001,PRIVATE_IP_017,41,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017,1781798419.0407443,1781798419.0558288,15.084505081176758,matched,True,2.0,12,9
7487,7515,PRIVATE_IP_001,PRIVATE_IP_010,41,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010,1781798419.0407693,1781798419.0590951,18.3258056640625,matched,False,,12,53
7488,7507,PRIVATE_IP_001,PRIVATE_IP_022,152,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022,1781798419.0408006,1781798419.0498395,9.038925170898438,matched,False,,12,159
7517,7518,PRIVATE_IP_001,PRIVATE_IP_016,69,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798419.2900739,1781798419.2953205,5.246639251708984,matched,False,,12,53
7520,7521,PRIVATE_IP_001,PRIVATE_IP_016,70,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798419.3052921,1781798419.3116772,6.385087966918945,matched,False,,12,257
7522,7523,PRIVATE_IP_001,PRIVATE_IP_016,71,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016,1781798419.3175406,1781798419.3233998,5.859136581420898,matched,False,,12,185
7524,7531,PRIVATE_IP_001,PRIVATE_IP_016,72,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016,1781798419.325567,1781798419.3326705,7.103443145751953,matched,False,,12,75
7525,7534,PRIVATE_IP_001,PRIVATE_IP_018,155,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781798419.3285952,1781798419.333139,4.543781280517578,matched,False,,12,209
7526,7532,PRIVATE_IP_001,PRIVATE_IP_021,82,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021,1781798419.3286548,1781798419.3330677,4.41288948059082,matched,False,,12,209
7527,7529,PRIVATE_IP_001,PRIVATE_IP_019,155,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781798419.328683,1781798419.3320584,3.375530242919922,matched,False,,12,209
7536,7538,PRIVATE_IP_001,PRIVATE_IP_026,82,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026,1781798419.359301,1781798419.3614392,2.1381378173828125,matched,False,,12,69
7537,7540,PRIVATE_IP_001,PRIVATE_IP_020,82,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781798419.3593488,1781798419.3638456,4.49681282043457,matched,False,,12,209
7547,7548,PRIVATE_IP_001,PRIVATE_IP_022,161,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022,1781798419.6289976,1781798419.637162,8.164405822753906,matched,False,,12,181
7550,7551,PRIVATE_IP_001,PRIVATE_IP_022,162,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022,1781798419.6399915,1781798419.6499586,9.96708869934082,matched,False,,12,181
7581,7603,PRIVATE_IP_001,PRIVATE_IP_016,149,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781798420.037124,1781798420.0474114,10.28752326965332,matched,False,,12,11
7582,7591,PRIVATE_IP_001,PRIVATE_IP_018,203,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018,1781798420.03717,1781798420.0407662,3.5963058471679688,matched,False,,12,11
7593,7619,PRIVATE_IP_001,PRIVATE_IP_013,206,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781798420.0415437,1781798420.064347,22.803306579589844,matched,False,,12,53
7599,7617,PRIVATE_IP_001,PRIVATE_IP_015,206,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015,1781798420.0462356,1781798420.0642576,18.02206039428711,matched,False,,12,53
7600,7615,PRIVATE_IP_001,PRIVATE_IP_014,206,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781798420.0462804,1781798420.0608218,14.541387557983398,matched,False,,12,53
7601,7610,PRIVATE_IP_001,PRIVATE_IP_020,206,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020,1781798420.0463095,1781798420.0509799,4.670381546020508,matched,False,,12,161
7602,7612,PRIVATE_IP_001,PRIVATE_IP_022,153,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022,1781798420.046341,1781798420.0530744,6.733417510986328,matched,False,,12,159
7607,7614,PRIVATE_IP_001,PRIVATE_IP_016,150,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016,1781798420.04918,1781798420.056342,7.161855697631836,matched,False,,12,11
7621,7622,PRIVATE_IP_001,PRIVATE_IP_022,154,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022,1781798420.0657158,1781798420.0726776,6.961822509765625,matched,False,,12,11
7623,7624,PRIVATE_IP_001,PRIVATE_IP_022,155,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022,1781798420.0773048,1781798420.0836506,6.3457489013671875,matched,False,,12,11
7627,7628,PRIVATE_IP_001,PRIVATE_IP_016,73,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016,1781798420.288771,1781798420.2954857,6.714820861816406,matched,False,,12,53
7630,7631,PRIVATE_IP_001,PRIVATE_IP_016,74,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016,1781798420.3054335,1781798420.316158,10.724544525146484,matched,False,,12,257
