Linux 6.8.0-55-generic (ubuntu) 	18/06/26 	_x86_64_	(8 CPU)

12:11:02        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
12:13:20        all      4,90      0,00      2,26      0,13      0,00      0,00      0,38      0,00      0,00     92,34
12:13:21        all      5,28      0,00      3,77      0,13      0,00      0,00      0,38      0,00      0,00     90,45
12:13:22        all      4,64      0,00      2,26      0,13      0,00      0,00      0,38      0,00      0,00     92,61
12:13:23        all      3,91      0,00      1,77      0,00      0,00      0,00      0,51      0,00      0,00     93,81
12:13:24        all      5,04      0,00      2,27      0,13      0,00      0,00      0,13      0,00      0,00     92,43
12:13:25        all      4,14      0,00      1,63      0,25      0,00      0,00      0,38      0,00      0,00     93,61
12:13:26        all      6,58      0,00      3,67      0,00      0,00      0,00      0,13      0,00      0,00     89,62
12:13:27        all      5,93      0,00      3,03      0,00      0,00      0,00      0,50      0,00      0,00     90,54
12:13:28        all      4,39      0,00      1,88      0,13      0,00      0,00      0,25      0,00      0,00     93,35
12:13:29        all      4,67      0,00      1,89      0,25      0,00      0,00      0,13      0,00      0,00     93,06
12:13:30        all      3,40      0,00      2,01      0,13      0,00      0,00      0,50      0,00      0,00     93,96
12:13:31        all      9,49      0,00      3,67      0,00      0,00      0,00      0,25      0,00      0,00     86,58
12:13:32        all      4,86      0,00      2,24      0,12      0,00      0,00      0,50      0,00      0,00     92,27
12:13:33        all      5,55      0,00      2,65      0,13      0,00      0,00      0,13      0,00      0,00     91,55
12:13:34        all      3,92      0,00      2,02      0,00      0,00      0,00      0,13      0,00      0,00     93,93
12:13:35        all      4,28      0,00      2,01      0,13      0,00      0,00      0,38      0,00      0,00     93,21
12:13:36        all      5,79      0,00      3,53      0,00      0,00      0,00      0,13      0,00      0,00     90,55
12:13:37        all      4,15      0,00      1,88      0,13      0,00      0,00      0,50      0,00      0,00     93,34
12:13:38        all      4,39      0,00      2,13      0,13      0,00      0,00      0,25      0,00      0,00     93,10
12:13:39        all      4,17      0,00      2,15      0,13      0,00      0,00      0,51      0,00      0,00     93,06
12:13:40        all      4,52      0,00      1,76      0,00      0,00      0,00      0,13      0,00      0,00     93,59
12:13:41        all      4,64      0,00      2,26      0,25      0,00      0,00      0,13      0,00      0,00     92,72
12:13:42        all      9,94      0,00      4,15      0,00      0,00      0,00      0,25      0,00      0,00     85,66
12:13:43        all      4,28      0,00      1,89      0,00      0,00      0,00      0,38      0,00      0,00     93,45
12:13:44        all      4,82      0,00      2,16      0,13      0,00      0,00      0,00      0,00      0,00     92,89
12:13:45        all      4,28      0,00      2,01      0,25      0,00      0,00      0,50      0,00      0,00     92,96
12:13:46        all      5,67      0,00      2,65      0,00      0,00      0,00      0,25      0,00      0,00     91,42
12:13:47        all      6,43      0,00      4,29      0,13      0,00      0,00      0,38      0,00      0,00     88,78
12:13:48        all      4,52      0,00      2,13      0,13      0,00      0,00      0,38      0,00      0,00     92,85
12:13:49        all      4,28      0,00      1,64      0,25      0,00      0,00      0,13      0,00      0,00     93,70
12:13:50        all      4,16      0,00      1,89      0,00      0,00      0,00      0,25      0,00      0,00     93,70
12:13:51        all      4,93      0,00      2,02      0,00      0,00      0,00      0,00      0,00      0,00     93,05
12:13:52        all      5,42      0,00      3,78      0,13      0,00      0,00      0,38      0,00      0,00     90,29
12:13:53        all      8,67      0,00      2,26      0,13      0,00      0,00      0,25      0,00      0,00     88,69
12:13:54        all      4,55      0,00      2,53      0,13      0,00      0,00      0,13      0,00      0,00     92,68
12:13:55        all      4,15      0,00      2,01      0,25      0,00      0,00      0,25      0,00      0,00     93,34
12:13:56        all      4,88      0,00      2,00      0,25      0,00      0,00      0,13      0,00      0,00     92,74
12:13:57        all      6,57      0,00      4,17      0,00      0,00      0,00      0,63      0,00      0,00     88,64
12:13:58        all      4,78      0,00      1,89      0,00      0,00      0,00      0,25      0,00      0,00     93,08
12:13:59        all      4,05      0,00      1,65      0,00      0,00      0,00      0,25      0,00      0,00     94,05
12:14:00        all      4,51      0,00      1,88      0,13      0,00      0,00      0,38      0,00      0,00     93,12
12:14:01        all      4,66      0,00      2,27      0,00      0,00      0,00      0,38      0,00      0,00     92,70
12:14:02        all      4,67      0,00      2,40      0,13      0,00      0,00      0,00      0,00      0,00     92,81
12:14:03        all      5,93      0,00      3,79      0,13      0,00      0,00      0,51      0,00      0,00     89,65
12:14:04        all      8,56      0,00      2,14      0,00      0,00      0,00      0,13      0,00      0,00     89,17
12:14:05        all      4,02      0,00      1,63      0,13      0,00      0,00      0,25      0,00      0,00     93,97
12:14:06        all      4,75      0,00      2,25      0,12      0,00      0,00      0,25      0,00      0,00     92,62
