frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,transaction_id,protocol_id,length,unit_id,function_code,function_base,function_name,is_exception,exception_code,reference_num,quantity,byte_count,value_hex,adu_bytes,tcp_payload_bytes,register_signature
2911,1781802393.930292,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,203,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
2912,1781802393.9323514,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,49,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2914,1781802393.9389527,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,50,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
2915,1781802393.9390743,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,203,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
2916,1781802393.9453626,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,50,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2926,1781802394.9160972,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,204,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
2927,1781802394.9221585,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,204,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
2929,1781802394.924965,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,51,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
2930,1781802394.9324293,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,51,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2932,1781802394.9382844,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,52,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
2933,1781802394.9444354,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,52,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2942,1781802395.9071329,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,205,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
2943,1781802395.9153795,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,205,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
2945,1781802395.9171827,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,206,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
2946,1781802395.9249916,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,206,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
2947,1781802395.925664,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,53,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
2948,1781802395.9273515,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,207,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
2949,1781802395.9334128,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,53,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2951,1781802395.9350777,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,207,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
2952,1781802395.9386272,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,54,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
2953,1781802395.9457593,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,54,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2963,1781802396.9128418,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,208,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
2964,1781802396.9193647,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,208,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
2966,1781802396.926555,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,55,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
2967,1781802396.93454,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,55,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2969,1781802396.939201,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,56,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
2970,1781802396.9483902,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,56,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2979,1781802397.907471,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,209,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
2980,1781802397.9134247,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,209,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
2982,1781802397.917108,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,210,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
2983,1781802397.924132,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,210,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
2984,1781802397.9281404,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,211,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
2985,1781802397.9282215,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,57,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
2986,1781802397.9355047,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,57,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
2988,1781802397.9369116,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,211,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
2989,1781802397.9410684,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,58,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
2990,1781802397.9486275,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,58,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3000,1781802398.9123502,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,212,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3001,1781802398.9213822,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,212,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3003,1781802398.9272356,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,59,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3004,1781802398.9334414,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,59,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3006,1781802398.9384973,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,60,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3007,1781802398.9454288,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,60,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3016,1781802399.9075522,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,213,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
3017,1781802399.9144425,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,213,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3019,1781802399.919137,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,214,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
3020,1781802399.9247742,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,214,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3021,1781802399.9303706,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,61,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3022,1781802399.9313266,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,215,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
3023,1781802399.9373043,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,61,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3025,1781802399.9400105,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,62,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3026,1781802399.9409955,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,215,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3027,1781802399.9451487,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,62,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3037,1781802400.9134064,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,216,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3038,1781802400.9203632,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,216,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3040,1781802400.9280918,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,63,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3041,1781802400.9347045,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,63,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3043,1781802400.9401796,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,64,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3044,1781802400.9473937,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,64,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3053,1781802401.9105773,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,217,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
3054,1781802401.917353,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,217,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3056,1781802401.920905,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,218,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
3057,1781802401.9262717,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,65,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3058,1781802401.9269207,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,218,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3059,1781802401.929172,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,219,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
3060,1781802401.9334147,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,65,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3062,1781802401.9348705,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,219,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3063,1781802401.9458919,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,66,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3064,1781802401.9523506,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,66,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3074,1781802402.9135494,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,220,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3075,1781802402.9213202,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,220,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3077,1781802402.9281929,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,67,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3078,1781802402.9343028,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,67,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3080,1781802402.940312,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,68,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3081,1781802402.9463012,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,68,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3090,1781802403.908286,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,221,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
3091,1781802403.916374,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,221,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3093,1781802403.9191704,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,222,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
3094,1781802403.9249303,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,222,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3095,1781802403.9307325,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,69,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3096,1781802403.9308603,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,223,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
3097,1781802403.9384327,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,69,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3099,1781802403.9399202,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,223,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3100,1781802403.940584,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,70,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3101,1781802403.949441,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,70,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3111,1781802404.9130104,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,224,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3112,1781802404.923512,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,224,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3114,1781802404.9285524,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,71,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3115,1781802404.9345512,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,71,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3117,1781802404.9458084,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,72,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3118,1781802404.9555638,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,72,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3127,1781802405.908775,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,225,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
3128,1781802405.9185488,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,225,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3130,1781802405.9234958,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,226,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
3131,1781802405.9282222,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,73,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3132,1781802405.929038,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,226,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3133,1781802405.9316647,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,227,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
3134,1781802405.9355142,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,73,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3136,1781802405.9370775,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,227,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3137,1781802405.9466476,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,74,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3138,1781802405.9525247,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,74,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3148,1781802406.9169576,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,228,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3149,1781802406.9243317,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,228,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3151,1781802406.92851,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,75,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3152,1781802406.9354036,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,75,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3154,1781802406.9460626,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,76,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3155,1781802406.9544723,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,76,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3164,1781802407.9104478,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,229,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
3165,1781802407.9175773,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,229,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3167,1781802407.9239037,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,230,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
3168,1781802407.9286716,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,77,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3169,1781802407.9306102,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,230,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3170,1781802407.935135,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,231,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
3171,1781802407.9371278,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,77,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3173,1781802407.9409697,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,231,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3174,1781802407.9455438,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,78,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3175,1781802407.9534252,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,78,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3185,1781802408.913272,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,232,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3186,1781802408.9213388,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,232,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3188,1781802408.929748,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,79,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3189,1781802408.935415,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,79,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3191,1781802408.9467006,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,80,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3192,1781802408.954416,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,80,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3201,1781802409.9121985,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,233,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
3202,1781802409.9183216,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,233,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3204,1781802409.9221165,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,234,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
3205,1781802409.9279792,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,234,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3206,1781802409.9299145,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,81,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3207,1781802409.9319513,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,235,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
3208,1781802409.936139,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,81,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3210,1781802409.9375873,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,235,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
3211,1781802409.9479227,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,82,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
3212,1781802409.9555185,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,82,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
3222,1781802410.9128861,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,236,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
3223,1781802410.9212897,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,236,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
3225,1781802410.9306579,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,83,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
3226,1781802410.9362369,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,83,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
