frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,ack,probable_retransmission
2938,1781802395.5506825,PRIVATE_IP_001,PRIVATE_IP_021,50348,502,query,0,0,1,0,1,0
2939,1781802395.5550098,PRIVATE_IP_021,PRIVATE_IP_001,502,50348,response,0,0,0,0,1,0
2940,1781802395.559582,PRIVATE_IP_021,PRIVATE_IP_001,502,50348,response,0,0,1,0,1,0
2941,1781802395.5596223,PRIVATE_IP_001,PRIVATE_IP_021,50348,502,query,0,0,0,0,1,0
2942,1781802395.9071329,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2943,1781802395.9153795,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
2944,1781802395.9154444,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
2945,1781802395.9171827,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2946,1781802395.9249916,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
2947,1781802395.925664,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
2948,1781802395.9273515,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2949,1781802395.9334128,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
2950,1781802395.9335103,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
2951,1781802395.9350777,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
2952,1781802395.9386272,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
2953,1781802395.9457593,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
2954,1781802395.9770703,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
2955,1781802395.9870489,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
2956,1781802396.5464504,PRIVATE_IP_001,PRIVATE_IP_021,50362,502,query,0,1,0,0,0,0
2957,1781802396.549533,PRIVATE_IP_021,PRIVATE_IP_001,502,50362,response,0,1,0,0,1,0
2958,1781802396.549582,PRIVATE_IP_001,PRIVATE_IP_021,50362,502,query,0,0,0,0,1,0
2959,1781802396.5525382,PRIVATE_IP_001,PRIVATE_IP_021,50362,502,query,0,0,1,0,1,0
2960,1781802396.55599,PRIVATE_IP_021,PRIVATE_IP_001,502,50362,response,0,0,0,0,1,0
2961,1781802396.5573177,PRIVATE_IP_021,PRIVATE_IP_001,502,50362,response,0,0,1,0,1,0
2962,1781802396.5573447,PRIVATE_IP_001,PRIVATE_IP_021,50362,502,query,0,0,0,0,1,0
2963,1781802396.9128418,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2964,1781802396.9193647,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
2965,1781802396.9194734,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
2966,1781802396.926555,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
2967,1781802396.93454,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
2968,1781802396.9346492,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
2969,1781802396.939201,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
2970,1781802396.9483902,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
2971,1781802396.9891567,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
2972,1781802397.5486312,PRIVATE_IP_001,PRIVATE_IP_021,50368,502,query,0,1,0,0,0,0
2973,1781802397.5537982,PRIVATE_IP_021,PRIVATE_IP_001,502,50368,response,0,1,0,0,1,0
2974,1781802397.5538402,PRIVATE_IP_001,PRIVATE_IP_021,50368,502,query,0,0,0,0,1,0
2975,1781802397.554045,PRIVATE_IP_001,PRIVATE_IP_021,50368,502,query,0,0,1,0,1,0
2976,1781802397.5581028,PRIVATE_IP_021,PRIVATE_IP_001,502,50368,response,0,0,0,0,1,0
2977,1781802397.5633793,PRIVATE_IP_021,PRIVATE_IP_001,502,50368,response,0,0,1,0,1,0
2978,1781802397.5634205,PRIVATE_IP_001,PRIVATE_IP_021,50368,502,query,0,0,0,0,1,0
2979,1781802397.907471,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2980,1781802397.9134247,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
2981,1781802397.913523,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
2982,1781802397.917108,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2983,1781802397.924132,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
2984,1781802397.9281404,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
2985,1781802397.9282215,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
2986,1781802397.9355047,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
2987,1781802397.9356132,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
2988,1781802397.9369116,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
2989,1781802397.9410684,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
2990,1781802397.9486275,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
2991,1781802397.977155,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
2992,1781802397.9891279,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
2993,1781802398.5467138,PRIVATE_IP_001,PRIVATE_IP_021,56258,502,query,0,1,0,0,0,0
2994,1781802398.550372,PRIVATE_IP_021,PRIVATE_IP_001,502,56258,response,0,1,0,0,1,0
2995,1781802398.5504172,PRIVATE_IP_001,PRIVATE_IP_021,56258,502,query,0,0,0,0,1,0
2996,1781802398.5521314,PRIVATE_IP_001,PRIVATE_IP_021,56258,502,query,0,0,1,0,1,0
2997,1781802398.5549748,PRIVATE_IP_021,PRIVATE_IP_001,502,56258,response,0,0,0,0,1,0
2998,1781802398.5591102,PRIVATE_IP_021,PRIVATE_IP_001,502,56258,response,0,0,1,0,1,0
2999,1781802398.5591314,PRIVATE_IP_001,PRIVATE_IP_021,56258,502,query,0,0,0,0,1,0
3000,1781802398.9123502,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3001,1781802398.9213822,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3002,1781802398.9214494,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3003,1781802398.9272356,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3004,1781802398.9334414,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3005,1781802398.9335222,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3006,1781802398.9384973,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3007,1781802398.9454288,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3008,1781802398.9861188,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3009,1781802399.548717,PRIVATE_IP_001,PRIVATE_IP_021,56266,502,query,0,1,0,0,0,0
3010,1781802399.553311,PRIVATE_IP_021,PRIVATE_IP_001,502,56266,response,0,1,0,0,1,0
3011,1781802399.5533726,PRIVATE_IP_001,PRIVATE_IP_021,56266,502,query,0,0,0,0,1,0
3012,1781802399.5533948,PRIVATE_IP_001,PRIVATE_IP_021,56266,502,query,0,0,1,0,1,0
3013,1781802399.55813,PRIVATE_IP_021,PRIVATE_IP_001,502,56266,response,0,0,0,0,1,0
3014,1781802399.5641885,PRIVATE_IP_021,PRIVATE_IP_001,502,56266,response,0,0,1,0,1,0
3015,1781802399.5642323,PRIVATE_IP_001,PRIVATE_IP_021,56266,502,query,0,0,0,0,1,0
3016,1781802399.9075522,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3017,1781802399.9144425,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3018,1781802399.9144833,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3019,1781802399.919137,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3020,1781802399.9247742,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3021,1781802399.9303706,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3022,1781802399.9313266,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3023,1781802399.9373043,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3024,1781802399.9373488,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3025,1781802399.9400105,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3026,1781802399.9409955,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3027,1781802399.9451487,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3028,1781802399.9821064,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3029,1781802399.98617,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3030,1781802400.550349,PRIVATE_IP_001,PRIVATE_IP_021,56276,502,query,0,1,0,0,0,0
3031,1781802400.5535276,PRIVATE_IP_021,PRIVATE_IP_001,502,56276,response,0,1,0,0,1,0
3032,1781802400.5535636,PRIVATE_IP_001,PRIVATE_IP_021,56276,502,query,0,0,0,0,1,0
3033,1781802400.5613701,PRIVATE_IP_001,PRIVATE_IP_021,56276,502,query,0,0,1,0,1,0
3034,1781802400.5650744,PRIVATE_IP_021,PRIVATE_IP_001,502,56276,response,0,0,0,0,1,0
3035,1781802400.5662034,PRIVATE_IP_021,PRIVATE_IP_001,502,56276,response,0,0,1,0,1,0
3036,1781802400.5662644,PRIVATE_IP_001,PRIVATE_IP_021,56276,502,query,0,0,0,0,1,0
3037,1781802400.9134064,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3038,1781802400.9203632,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3039,1781802400.9203982,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3040,1781802400.9280918,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3041,1781802400.9347045,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3042,1781802400.9347525,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3043,1781802400.9401796,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3044,1781802400.9473937,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3045,1781802400.9881911,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3046,1781802401.550542,PRIVATE_IP_001,PRIVATE_IP_021,56288,502,query,0,1,0,0,0,0
3047,1781802401.5545805,PRIVATE_IP_021,PRIVATE_IP_001,502,56288,response,0,1,0,0,1,0
3048,1781802401.554607,PRIVATE_IP_001,PRIVATE_IP_021,56288,502,query,0,0,0,0,1,0
3049,1781802401.5567477,PRIVATE_IP_001,PRIVATE_IP_021,56288,502,query,0,0,1,0,1,0
3050,1781802401.5599158,PRIVATE_IP_021,PRIVATE_IP_001,502,56288,response,0,0,0,0,1,0
3051,1781802401.5621462,PRIVATE_IP_021,PRIVATE_IP_001,502,56288,response,0,0,1,0,1,0
3052,1781802401.562165,PRIVATE_IP_001,PRIVATE_IP_021,56288,502,query,0,0,0,0,1,0
3053,1781802401.9105773,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3054,1781802401.917353,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3055,1781802401.917459,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3056,1781802401.920905,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3057,1781802401.9262717,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3058,1781802401.9269207,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3059,1781802401.929172,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3060,1781802401.9334147,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3061,1781802401.9335022,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3062,1781802401.9348705,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3063,1781802401.9458919,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3064,1781802401.9523506,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3065,1781802401.975078,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3066,1781802401.9930794,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3067,1781802402.564979,PRIVATE_IP_001,PRIVATE_IP_021,56304,502,query,0,1,0,0,0,0
3068,1781802402.5685039,PRIVATE_IP_021,PRIVATE_IP_001,502,56304,response,0,1,0,0,1,0
3069,1781802402.568537,PRIVATE_IP_001,PRIVATE_IP_021,56304,502,query,0,0,0,0,1,0
3070,1781802402.571094,PRIVATE_IP_001,PRIVATE_IP_021,56304,502,query,0,0,1,0,1,0
3071,1781802402.5739202,PRIVATE_IP_021,PRIVATE_IP_001,502,56304,response,0,0,0,0,1,0
3072,1781802402.5792232,PRIVATE_IP_021,PRIVATE_IP_001,502,56304,response,0,0,1,0,1,0
3073,1781802402.579259,PRIVATE_IP_001,PRIVATE_IP_021,56304,502,query,0,0,0,0,1,0
3074,1781802402.9135494,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3075,1781802402.9213202,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3076,1781802402.921389,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3077,1781802402.9281929,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3078,1781802402.9343028,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3079,1781802402.9344347,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3080,1781802402.940312,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3081,1781802402.9463012,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3082,1781802402.9871168,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3083,1781802403.5532525,PRIVATE_IP_001,PRIVATE_IP_021,56314,502,query,0,1,0,0,0,0
3084,1781802403.5572548,PRIVATE_IP_021,PRIVATE_IP_001,502,56314,response,0,1,0,0,1,0
3085,1781802403.5572991,PRIVATE_IP_001,PRIVATE_IP_021,56314,502,query,0,0,0,0,1,0
3086,1781802403.557349,PRIVATE_IP_001,PRIVATE_IP_021,56314,502,query,0,0,1,0,1,0
3087,1781802403.5609288,PRIVATE_IP_021,PRIVATE_IP_001,502,56314,response,0,0,0,0,1,0
3088,1781802403.5681767,PRIVATE_IP_021,PRIVATE_IP_001,502,56314,response,0,0,1,0,1,0
3089,1781802403.568223,PRIVATE_IP_001,PRIVATE_IP_021,56314,502,query,0,0,0,0,1,0
3090,1781802403.908286,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3091,1781802403.916374,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3092,1781802403.9164746,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3093,1781802403.9191704,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3094,1781802403.9249303,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3095,1781802403.9307325,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3096,1781802403.9308603,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3097,1781802403.9384327,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3098,1781802403.938531,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3099,1781802403.9399202,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3100,1781802403.940584,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3101,1781802403.949441,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3102,1781802403.9801373,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3103,1781802403.9901178,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3104,1781802404.5421507,PRIVATE_IP_001,PRIVATE_IP_021,56322,502,query,0,1,0,0,0,0
3105,1781802404.545603,PRIVATE_IP_021,PRIVATE_IP_001,502,56322,response,0,1,0,0,1,0
3106,1781802404.5456421,PRIVATE_IP_001,PRIVATE_IP_021,56322,502,query,0,0,0,0,1,0
3107,1781802404.545666,PRIVATE_IP_001,PRIVATE_IP_021,56322,502,query,0,0,1,0,1,0
3108,1781802404.549938,PRIVATE_IP_021,PRIVATE_IP_001,502,56322,response,0,0,0,0,1,0
3109,1781802404.5550883,PRIVATE_IP_021,PRIVATE_IP_001,502,56322,response,0,0,1,0,1,0
3110,1781802404.5551176,PRIVATE_IP_001,PRIVATE_IP_021,56322,502,query,0,0,0,0,1,0
3111,1781802404.9130104,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3112,1781802404.923512,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3113,1781802404.9236236,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3114,1781802404.9285524,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3115,1781802404.9345512,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3116,1781802404.9346364,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3117,1781802404.9458084,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3118,1781802404.9555638,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3119,1781802404.996096,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3120,1781802405.5568585,PRIVATE_IP_001,PRIVATE_IP_021,56332,502,query,0,1,0,0,0,0
3121,1781802405.5602844,PRIVATE_IP_021,PRIVATE_IP_001,502,56332,response,0,1,0,0,1,0
3122,1781802405.560335,PRIVATE_IP_001,PRIVATE_IP_021,56332,502,query,0,0,0,0,1,0
3123,1781802405.5603435,PRIVATE_IP_001,PRIVATE_IP_021,56332,502,query,0,0,1,0,1,0
3124,1781802405.5649633,PRIVATE_IP_021,PRIVATE_IP_001,502,56332,response,0,0,0,0,1,0
3125,1781802405.5732358,PRIVATE_IP_021,PRIVATE_IP_001,502,56332,response,0,0,1,0,1,0
3126,1781802405.5732849,PRIVATE_IP_001,PRIVATE_IP_021,56332,502,query,0,0,0,0,1,0
3127,1781802405.908775,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3128,1781802405.9185488,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3129,1781802405.918666,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3130,1781802405.9234958,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3131,1781802405.9282222,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3132,1781802405.929038,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3133,1781802405.9316647,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3134,1781802405.9355142,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3135,1781802405.9356258,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3136,1781802405.9370775,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3137,1781802405.9466476,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3138,1781802405.9525247,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3139,1781802405.9781077,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3140,1781802405.9933035,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3141,1781802406.5483806,PRIVATE_IP_001,PRIVATE_IP_021,56348,502,query,0,1,0,0,0,0
3142,1781802406.5524206,PRIVATE_IP_021,PRIVATE_IP_001,502,56348,response,0,1,0,0,1,0
3143,1781802406.5524871,PRIVATE_IP_001,PRIVATE_IP_021,56348,502,query,0,0,0,0,1,0
3144,1781802406.55251,PRIVATE_IP_001,PRIVATE_IP_021,56348,502,query,0,0,1,0,1,0
3145,1781802406.5558624,PRIVATE_IP_021,PRIVATE_IP_001,502,56348,response,0,0,0,0,1,0
3146,1781802406.5611107,PRIVATE_IP_021,PRIVATE_IP_001,502,56348,response,0,0,1,0,1,0
3147,1781802406.561146,PRIVATE_IP_001,PRIVATE_IP_021,56348,502,query,0,0,0,0,1,0
3148,1781802406.9169576,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3149,1781802406.9243317,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3150,1781802406.9244008,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3151,1781802406.92851,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3152,1781802406.9354036,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3153,1781802406.9354992,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3154,1781802406.9460626,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3155,1781802406.9544723,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3156,1781802406.9952328,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3157,1781802407.5471733,PRIVATE_IP_001,PRIVATE_IP_021,56358,502,query,0,1,0,0,0,0
3158,1781802407.5502102,PRIVATE_IP_021,PRIVATE_IP_001,502,56358,response,0,1,0,0,1,0
3159,1781802407.5502381,PRIVATE_IP_001,PRIVATE_IP_021,56358,502,query,0,0,0,0,1,0
3160,1781802407.55084,PRIVATE_IP_001,PRIVATE_IP_021,56358,502,query,0,0,1,0,1,0
3161,1781802407.5540886,PRIVATE_IP_021,PRIVATE_IP_001,502,56358,response,0,0,0,0,1,0
3162,1781802407.5600848,PRIVATE_IP_021,PRIVATE_IP_001,502,56358,response,0,0,1,0,1,0
3163,1781802407.5601082,PRIVATE_IP_001,PRIVATE_IP_021,56358,502,query,0,0,0,0,1,0
3164,1781802407.9104478,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3165,1781802407.9175773,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3166,1781802407.9176943,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3167,1781802407.9239037,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3168,1781802407.9286716,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3169,1781802407.9306102,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3170,1781802407.935135,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3171,1781802407.9371278,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3172,1781802407.9372215,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3173,1781802407.9409697,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
3174,1781802407.9455438,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3175,1781802407.9534252,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3176,1781802407.9811697,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3177,1781802407.994165,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3178,1781802408.5584917,PRIVATE_IP_001,PRIVATE_IP_021,51202,502,query,0,1,0,0,0,0
3179,1781802408.5627375,PRIVATE_IP_021,PRIVATE_IP_001,502,51202,response,0,1,0,0,1,0
3180,1781802408.5627744,PRIVATE_IP_001,PRIVATE_IP_021,51202,502,query,0,0,0,0,1,0
3181,1781802408.5664315,PRIVATE_IP_001,PRIVATE_IP_021,51202,502,query,0,0,1,0,1,0
3182,1781802408.5699327,PRIVATE_IP_021,PRIVATE_IP_001,502,51202,response,0,0,0,0,1,0
3183,1781802408.5713272,PRIVATE_IP_021,PRIVATE_IP_001,502,51202,response,0,0,1,0,1,0
3184,1781802408.5713682,PRIVATE_IP_001,PRIVATE_IP_021,51202,502,query,0,0,0,0,1,0
3185,1781802408.913272,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
3186,1781802408.9213388,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
3187,1781802408.9213974,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
3188,1781802408.929748,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
3189,1781802408.935415,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
3190,1781802408.9355283,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
3191,1781802408.9467006,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
