Linux 6.8.0-55-generic (ubuntu) 	24/06/26 	_x86_64_	(8 CPU)

23:06:32        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
23:09:19        all      4,03      0,00      1,76      0,00      0,00      0,00      0,13      0,00      0,00     94,08
23:09:20        all      6,20      0,00      2,91      0,00      0,00      0,00      0,63      0,00      0,00     90,25
23:09:21        all      5,69      0,00      3,54      0,13      0,00      0,00      0,25      0,00      0,00     90,39
23:09:22        all      5,28      0,00      2,52      0,13      0,00      0,00      0,25      0,00      0,00     91,82
23:09:23        all      5,30      0,00      2,53      0,13      0,00      0,00      0,51      0,00      0,00     91,54
23:09:24        all      4,70      0,00      1,90      0,00      0,00      0,00      0,13      0,00      0,00     93,27
23:09:25        all      4,52      0,00      2,14      0,00      0,00      0,00      0,50      0,00      0,00     92,84
23:09:26        all      5,93      0,00      3,66      0,38      0,00      0,00      0,25      0,00      0,00     89,79
23:09:27        all      4,18      0,00      2,28      0,13      0,00      0,00      0,13      0,00      0,00     93,29
23:09:28        all      5,93      0,00      2,53      0,00      0,00      0,00      0,51      0,00      0,00     91,04
23:09:29        all      9,45      0,00      2,02      0,00      0,00      0,00      0,13      0,00      0,00     88,41
23:09:30        all      4,56      0,00      2,41      0,13      0,00      0,00      0,25      0,00      0,00     92,66
23:09:31        all      5,15      0,00      1,76      0,38      0,00      0,00      0,13      0,00      0,00     92,59
23:09:32        all      5,70      0,00      3,80      0,00      0,00      0,00      0,38      0,00      0,00     90,13
23:09:33        all      5,17      0,00      2,52      0,13      0,00      0,00      0,38      0,00      0,00     91,80
23:09:34        all      4,79      0,00      2,27      0,13      0,00      0,00      0,13      0,00      0,00     92,70
23:09:35        all      4,17      0,00      1,77      0,00      0,00      0,00      0,38      0,00      0,00     93,68
23:09:36        all      4,80      0,00      2,02      0,00      0,00      0,00      0,25      0,00      0,00     92,93
23:09:37        all      6,09      0,00      4,31      0,25      0,00      0,00      0,25      0,00      0,00     89,09
23:09:38        all      5,30      0,00      2,40      0,00      0,00      0,00      0,13      0,00      0,00     92,18
23:09:39        all      9,63      0,00      2,15      0,00      0,00      0,00      0,38      0,00      0,00     87,83
23:09:40        all      5,41      0,00      2,26      0,13      0,00      0,00      0,38      0,00      0,00     91,82
23:09:41        all      4,42      0,00      2,53      0,00      0,00      0,00      0,13      0,00      0,00     92,92
23:09:42        all      6,42      0,00      4,53      0,38      0,00      0,00      0,38      0,00      0,00     88,30
23:09:43        all      4,55      0,00      1,77      0,13      0,00      0,00      0,38      0,00      0,00     93,18
23:09:44        all      5,30      0,00      2,02      0,13      0,00      0,00      0,50      0,00      0,00     92,06
23:09:45        all      3,79      0,00      1,77      0,00      0,00      0,00      0,13      0,00      0,00     94,32
23:09:46        all      4,17      0,00      2,15      0,13      0,00      0,00      0,25      0,00      0,00     93,30
23:09:47        all      5,40      0,00      3,27      0,00      0,00      0,00      0,25      0,00      0,00     91,08
23:09:48        all      5,17      0,00      2,40      0,00      0,00      0,00      0,38      0,00      0,00     92,06
23:09:49        all      4,56      0,00      2,28      0,13      0,00      0,00      0,25      0,00      0,00     92,78
23:09:50        all      6,96      0,00      2,91      0,00      0,00      0,00      0,00      0,00      0,00     90,13
23:09:51        all      8,81      0,00      2,14      0,13      0,00      0,00      0,38      0,00      0,00     88,55
23:09:52        all      5,03      0,00      1,76      0,13      0,00      0,00      0,38      0,00      0,00     92,70
23:09:53        all      5,81      0,00      3,03      0,00      0,00      0,00      0,38      0,00      0,00     90,78
23:09:54        all      4,55      0,00      2,40      0,13      0,00      0,00      0,00      0,00      0,00     92,93
23:09:55        all      4,55      0,00      1,64      0,13      0,00      0,00      0,38      0,00      0,00     93,31
23:09:56        all      4,15      0,00      2,01      0,00      0,00      0,00      0,50      0,00      0,00     93,33
23:09:57        all      4,92      0,00      2,53      0,13      0,00      0,00      0,38      0,00      0,00     92,05
23:09:58        all      7,08      0,00      4,93      0,25      0,00      0,00      0,25      0,00      0,00     87,48
23:09:59        all      4,28      0,00      1,64      0,00      0,00      0,00      0,25      0,00      0,00     93,84
23:10:00        all      4,68      0,00      1,90      0,00      0,00      0,00      0,00      0,00      0,00     93,43
23:10:01        all      4,17      0,00      1,77      0,00      0,00      0,00      0,25      0,00      0,00     93,81
23:10:02        all      4,80      0,00      2,15      0,13      0,00      0,00      0,25      0,00      0,00     92,67
23:10:03        all      8,25      0,00      4,06      0,00      0,00      0,00      0,13      0,00      0,00     87,56
23:10:04        all      7,19      0,00      2,77      0,00      0,00      0,00      0,50      0,00      0,00     89,53
23:10:05        all      4,28      0,00      1,76      0,25      0,00      0,00      0,13      0,00      0,00     93,58
23:10:06        all      5,53      0,00      2,52      0,00      0,00      0,00      0,50      0,00      0,00     91,45
23:10:07        all      5,14      0,00      2,26      0,00      0,00      0,00      0,38      0,00      0,00     92,22
23:10:08        all      5,56      0,00      3,03      0,25      0,00      0,00      0,25      0,00      0,00     90,91
23:10:09        all      4,17      0,00      2,02      0,00      0,00      0,00      0,13      0,00      0,00     93,69
23:10:10        all      6,68      0,00      3,40      0,13      0,00      0,00      0,25      0,00      0,00     89,55
23:10:11        all      3,78      0,00      1,77      0,13      0,00      0,00      0,50      0,00      0,00     93,82
23:10:12        all      4,92      0,00      2,27      0,13      0,00      0,00      0,13      0,00      0,00     92,56
23:10:13        all      3,77      0,00      2,26      0,13      0,00      0,00      0,25      0,00      0,00     93,58
23:10:14        all      6,09      0,00      3,93      0,13      0,00      0,00      0,51      0,00      0,00     89,34
23:10:15        all      4,38      0,00      2,12      0,12      0,00      0,00      0,38      0,00      0,00     93,00
23:10:16        all      4,82      0,00      2,03      0,00      0,00      0,00      0,13      0,00      0,00     93,03
23:10:17        all      4,64      0,00      2,01      0,25      0,00      0,00      0,25      0,00      0,00     92,85
23:10:18        all      8,87      0,00      1,65      0,00      0,00      0,00      0,38      0,00      0,00     89,10
23:10:19        all      5,91      0,00      4,03      0,13      0,00      0,00      0,13      0,00      0,00     89,81
23:10:20        all      6,22      0,00      3,43      0,00      0,00      0,00      0,51      0,00      0,00     89,85
23:10:21        all      4,78      0,00      2,26      0,13      0,00      0,00      0,50      0,00      0,00     92,33
23:10:22        all      4,04      0,00      2,02      0,00      0,00      0,00      0,38      0,00      0,00     93,56
23:10:23        all      4,43      0,00      2,28      0,00      0,00      0,00      0,13      0,00      0,00     93,16
23:10:24        all      6,93      0,00      4,41      0,25      0,00      0,00      0,50      0,00      0,00     87,91
23:10:25        all      4,66      0,00      1,64      0,00      0,00      0,00      0,38      0,00      0,00     93,32
23:10:26        all      4,41      0,00      2,27      0,13      0,00      0,00      0,50      0,00      0,00     92,69
23:10:27        all      4,56      0,00      1,52      0,13      0,00      0,00      0,25      0,00      0,00     93,54
23:10:28        all      5,67      0,00      3,03      0,25      0,00      0,00      0,13      0,00      0,00     90,92
23:10:29        all      5,67      0,00      3,78      0,00      0,00      0,00      0,50      0,00      0,00     90,05
23:10:30        all      4,82      0,00      2,54      0,38      0,00      0,00      0,25      0,00      0,00     92,01
23:10:31        all      4,76      0,00      1,88      0,00      0,00      0,00      0,38      0,00      0,00     92,99
23:10:32        all      9,76      0,00      2,41      0,00      0,00      0,00      0,25      0,00      0,00     87,58
23:10:33        all      5,55      0,00      2,27      0,13      0,00      0,00      0,38      0,00      0,00     91,68
23:10:34        all      4,90      0,00      2,39      0,13      0,00      0,00      0,50      0,00      0,00     92,09
23:10:35        all      5,42      0,00      2,90      0,38      0,00      0,00      0,25      0,00      0,00     91,05
