frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,transaction_id,protocol_id,length,unit_id,function_code,function_base,function_name,is_exception,exception_code,reference_num,quantity,byte_count,value_hex,adu_bytes,tcp_payload_bytes,register_signature
17097,1781647320.5395184,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,11,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
17098,1781647320.5444076,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,6,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
17099,1781647320.5449836,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,11,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17101,1781647320.5489721,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,6,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17103,1781647320.5547395,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,6,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
17104,1781647320.5547872,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,6,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
17105,1781647320.5567257,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,6,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
17107,1781647320.559804,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,6,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17145,1781647320.6067727,PRIVATE_IP_001,PRIVATE_IP_013,57816,502,query,16,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013
17146,1781647320.6079159,PRIVATE_IP_001,PRIVATE_IP_010,55732,502,query,16,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010
17155,1781647320.6122768,PRIVATE_IP_001,PRIVATE_IP_015,59954,502,query,16,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015
17156,1781647320.61232,PRIVATE_IP_001,PRIVATE_IP_014,36868,502,query,16,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014
17159,1781647320.616318,PRIVATE_IP_001,PRIVATE_IP_020,48838,502,query,16,0,6,1,3,3,Read Holding Registers,False,,0.0,76.0,,,12,12,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020
17160,1781647320.6163645,PRIVATE_IP_001,PRIVATE_IP_019,42228,502,query,0,0,6,1,3,3,Read Holding Registers,False,,53.0,1.0,,,12,12,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019
17161,1781647320.6163917,PRIVATE_IP_001,PRIVATE_IP_018,56656,502,query,0,0,6,1,3,3,Read Holding Registers,False,,24.0,1.0,,,12,12,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018
17162,1781647320.6164155,PRIVATE_IP_001,PRIVATE_IP_017,44840,502,query,0,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017
17163,1781647320.6164453,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,255,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016
17164,1781647320.6164734,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,85,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
17165,1781647320.6195402,PRIVATE_IP_018,PRIVATE_IP_001,502,56656,response,0,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17167,1781647320.620408,PRIVATE_IP_019,PRIVATE_IP_001,502,42228,response,0,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17169,1781647320.6206038,PRIVATE_IP_020,PRIVATE_IP_001,502,48838,response,16,0,155,1,3,3,Read Holding Registers,False,,,,152.0,REDACTED_PAYLOAD,161,161,
17172,1781647320.6222255,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,255,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17174,1781647320.623368,PRIVATE_IP_013,PRIVATE_IP_001,502,57816,response,16,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17176,1781647320.6236286,PRIVATE_IP_010,PRIVATE_IP_001,502,55732,response,16,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17178,1781647320.6239648,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,85,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
17180,1781647320.6252062,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,175,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
17181,1781647320.626144,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,0,0,6,1,3,3,Read Holding Registers,False,,215.0,1.0,,,12,12,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016
17183,1781647320.6277635,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,86,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
17185,1781647320.631083,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,175,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17187,1781647320.6311312,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,0,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17188,1781647320.6327946,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,86,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17189,1781647320.6329632,PRIVATE_IP_014,PRIVATE_IP_001,502,36868,response,16,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17191,1781647320.6333609,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,176,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
17192,1781647320.6335964,PRIVATE_IP_017,PRIVATE_IP_001,502,44840,response,0,0,3,1,131,3,Read Holding Registers,True,2.0,,,,REDACTED_PAYLOAD,9,9,
17194,1781647320.63428,PRIVATE_IP_015,PRIVATE_IP_001,502,59954,response,16,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17196,1781647320.6360943,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,87,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
17197,1781647320.6412356,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,176,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17198,1781647320.6427095,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,87,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17202,1781647321.2042334,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,197,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
17203,1781647321.2115746,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,197,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17205,1781647321.215319,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,198,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
17206,1781647321.2221217,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,198,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
17207,1781647321.226439,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,199,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
17208,1781647321.2347276,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,199,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
17209,1781647321.2371213,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,200,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
17210,1781647321.2414002,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,200,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
17214,1781647321.5235007,PRIVATE_IP_001,PRIVATE_IP_020,48364,502,query,7,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
17215,1781647321.5299907,PRIVATE_IP_020,PRIVATE_IP_001,502,48364,response,7,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17217,1781647321.5387297,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,12,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
17218,1781647321.5441031,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,12,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17220,1781647321.5460904,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,7,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
17221,1781647321.5522773,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,7,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17223,1781647321.5536034,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,7,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
17224,1781647321.553653,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,7,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
17225,1781647321.5555084,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,7,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
17227,1781647321.5577934,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,7,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17269,1781647321.6152518,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,88,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
17272,1781647321.6222248,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,88,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
17274,1781647321.6290889,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,177,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
17275,1781647321.6371999,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,177,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17277,1781647321.6409116,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,178,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
17278,1781647321.6468613,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,178,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17280,1781647322.2049985,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,201,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
17281,1781647322.2155614,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,201,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17283,1781647322.2196996,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,202,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
17284,1781647322.2287548,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,202,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
17285,1781647322.2366657,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,203,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
17286,1781647322.242543,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,203,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
17287,1781647322.2453759,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,204,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
17288,1781647322.2495294,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,204,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
17291,1781647322.5274355,PRIVATE_IP_001,PRIVATE_IP_020,48364,502,query,8,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
17292,1781647322.5329947,PRIVATE_IP_020,PRIVATE_IP_001,502,48364,response,8,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17294,1781647322.539345,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,13,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
17295,1781647322.542906,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,13,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17297,1781647322.5462034,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,8,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
17298,1781647322.5509293,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,8,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17300,1781647322.5556693,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,8,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
17301,1781647322.555724,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,8,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
17302,1781647322.5577934,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,8,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
17304,1781647322.5608966,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,8,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17344,1781647322.6070604,PRIVATE_IP_001,PRIVATE_IP_013,57816,502,query,17,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013
17345,1781647322.607133,PRIVATE_IP_001,PRIVATE_IP_010,55732,502,query,17,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010
17348,1781647322.6111977,PRIVATE_IP_001,PRIVATE_IP_015,59954,502,query,17,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015
17349,1781647322.611243,PRIVATE_IP_001,PRIVATE_IP_014,36868,502,query,17,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014
17356,1781647322.6171284,PRIVATE_IP_001,PRIVATE_IP_020,48838,502,query,17,0,6,1,3,3,Read Holding Registers,False,,0.0,76.0,,,12,12,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020
17357,1781647322.6171803,PRIVATE_IP_001,PRIVATE_IP_019,42228,502,query,1,0,6,1,3,3,Read Holding Registers,False,,53.0,1.0,,,12,12,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019
17358,1781647322.617214,PRIVATE_IP_001,PRIVATE_IP_018,56656,502,query,1,0,6,1,3,3,Read Holding Registers,False,,24.0,1.0,,,12,12,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018
17359,1781647322.6172414,PRIVATE_IP_001,PRIVATE_IP_017,44840,502,query,1,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017
17360,1781647322.6172693,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,1,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016
17361,1781647322.6173043,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,89,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
17362,1781647322.620444,PRIVATE_IP_018,PRIVATE_IP_001,502,56656,response,1,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17364,1781647322.621386,PRIVATE_IP_019,PRIVATE_IP_001,502,42228,response,1,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17367,1781647322.6227312,PRIVATE_IP_010,PRIVATE_IP_001,502,55732,response,17,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17369,1781647322.623753,PRIVATE_IP_020,PRIVATE_IP_001,502,48838,response,17,0,155,1,3,3,Read Holding Registers,False,,,,152.0,REDACTED_PAYLOAD,161,161,
17371,1781647322.625195,PRIVATE_IP_015,PRIVATE_IP_001,502,59954,response,17,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17373,1781647322.6259696,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,89,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
17375,1781647322.6270766,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,1,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17377,1781647322.6273396,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,179,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
17378,1781647322.6278164,PRIVATE_IP_014,PRIVATE_IP_001,502,36868,response,17,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17380,1781647322.6310678,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,90,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
17381,1781647322.631138,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,2,0,6,1,3,3,Read Holding Registers,False,,215.0,1.0,,,12,12,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016
17382,1781647322.632608,PRIVATE_IP_013,PRIVATE_IP_001,502,57816,response,17,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17384,1781647322.6368968,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,179,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17386,1781647322.6371875,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,2,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17387,1781647322.6396787,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,180,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
17388,1781647322.6406603,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,90,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17389,1781647322.643232,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,91,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
17390,1781647322.6466804,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,180,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17391,1781647322.6507044,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,91,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
17392,1781647322.6573231,PRIVATE_IP_017,PRIVATE_IP_001,502,44840,response,1,0,3,1,131,3,Read Holding Registers,True,2.0,,,,REDACTED_PAYLOAD,9,9,
17397,1781647323.204322,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,205,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
17399,1781647323.2103226,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,205,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17401,1781647323.2158284,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,206,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
17402,1781647323.2217596,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,206,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
17403,1781647323.2253356,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,207,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
17404,1781647323.2315629,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,207,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
17405,1781647323.2337308,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,208,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
17406,1781647323.2384088,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,208,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
17409,1781647323.524794,PRIVATE_IP_001,PRIVATE_IP_020,48364,502,query,9,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
17410,1781647323.5299683,PRIVATE_IP_020,PRIVATE_IP_001,502,48364,response,9,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17412,1781647323.540249,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,14,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
17413,1781647323.5449836,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,14,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17415,1781647323.5458155,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,9,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
17416,1781647323.5508611,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,9,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17418,1781647323.5541482,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,9,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
17419,1781647323.5541928,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,9,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
17420,1781647323.5563443,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,9,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
17422,1781647323.5589397,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,9,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
17464,1781647323.614687,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,92,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
17467,1781647323.6209846,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,92,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
17469,1781647323.6281068,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,181,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
17470,1781647323.6351552,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,181,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17472,1781647323.638197,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,182,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
17473,1781647323.646307,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,182,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
17475,1781647324.206669,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,209,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
17476,1781647324.2155452,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,209,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
17478,1781647324.2213624,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,210,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
