run_id,scenario,target,iface,service,sample,timestamp,value_ms,ok,source_file,notes
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,64,1782365911.814592,3.78,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,65,1782365912.015678,3.61,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,66,1782365912.216732,3.66,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,67,1782365912.420907,6.72,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,68,1782365912.618656,3.37,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,69,1782365912.819608,3.61,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,70,1782365913.020587,3.61,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,71,1782365913.221607,3.52,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,72,1782365913.422835,3.83,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,73,1782365913.623661,3.42,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,74,1782365913.824513,3.27,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,75,1782365914.025703,3.77,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,76,1782365914.226612,3.51,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,77,1782365914.427618,3.56,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,78,1782365914.628660,3.57,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,79,1782365914.829697,3.61,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,80,1782365915.030681,3.56,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,81,1782365915.232634,4.49,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,82,1782365915.432574,3.54,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,83,1782365915.633609,3.56,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,84,1782365915.834602,3.63,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,85,1782365916.035576,3.55,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,86,1782365916.236585,3.53,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,87,1782365916.437604,3.55,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,88,1782365916.638638,3.53,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,89,1782365916.839604,3.46,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,90,1782365917.040668,3.63,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,91,1782365917.242270,4.21,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,92,1782365917.442623,4.09,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,93,1782365917.642779,3.73,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,94,1782365917.843652,3.35,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,95,1782365918.045227,4.16,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,96,1782365918.245527,3.44,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,97,1782365918.446652,3.69,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,98,1782365918.647594,3.42,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,99,1782365918.848753,3.73,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,100,1782365919.049970,3.69,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,101,1782365919.250355,2.86,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,102,1782365919.451799,3.96,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,103,1782365919.651337,3.09,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,104,1782365919.852662,3.97,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,tun0,ICMP,105,1782365920.052509,3.51,1,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
