source_path_redacted,public_path,action,reason,source_size_bytes
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_business_hour.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,58547
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_business_month.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6718
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_business_quarter.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,11887
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_business_year.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6437
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_common.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7327
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_custom_business_day.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3203
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_custom_business_hour.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,12217
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_custom_business_month.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,12939
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_dst.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,9409
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_easter.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4675
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_fiscal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,26080
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_halfyear.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,13836
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_index.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1148
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_month.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,23270
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_offsets.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,41299
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2262
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_quarter.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,11143
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_ticks.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10899
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_week.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,11959
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/test_year.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10456
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tseries/offsets/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,0
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_api.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1540
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_array_to_datetime.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10846
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_ccalendar.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1921
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_conversion.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4696
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_fields.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1352
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_libfrequencies.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,717
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_liboffsets.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5097
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_npy_units.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,922
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_np_datetime.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8513
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_parse_iso8601.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4535
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_parsing.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,14512
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_period.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3423
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_resolution.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1404
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_strptime.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3940
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_timedeltas.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4813
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_timezones.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7911
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_to_offset.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6660
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/test_tzconversion.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,961
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/tslibs/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,0
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/conftest.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1183
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_almost_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16864
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_attr_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1045
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_categorical_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2706
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_extension_array_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3831
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_frame_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,14631
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_index_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10511
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_interval_array_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2651
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_numpy_array_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6624
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_produces_warning.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10123
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_assert_series_equal.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16068
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_deprecate.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1758
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_deprecate_kwarg.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2186
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_deprecate_nonkeyword_arguments.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3965
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_doc.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1492
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_hashing.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,13947
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_numba.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,313
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_rewrite_warning.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1231
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_shares_memory.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1169
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_show_versions.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2096
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_util.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1463
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_validate_args.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1907
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_validate_args_and_kwargs.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2456
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_validate_inclusive.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,896
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/test_validate_kwargs.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1821
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/util/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,0
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/conftest.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2595
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_api.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,11817
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_apply.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,9521
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_base_indexer.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,15946
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_cython_aggregations.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4162
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_dtypes.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5785
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_ewm.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,23276
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_expanding.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,26803
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_groupby.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,47203
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_numba.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,22246
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_online.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3644
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_pairwise.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16652
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_rolling.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,64595
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_rolling_functions.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,18020
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_rolling_quantile.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5333
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_rolling_skew_kurt.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7807
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_timeseries_window.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,25130
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/test_win_type.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16934
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,0
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/moments/conftest.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1595
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/moments/test_moments_consistency_ewm.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8122
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/moments/test_moments_consistency_expanding.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5703
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/moments/test_moments_consistency_rolling.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7842
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/window/moments/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,0
Bridge/.venv_modbus/Lib/site-packages/pandas/tests/__pycache__/__init__.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,194
Bridge/.venv_modbus/Lib/site-packages/pandas/tseries/api.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,234
Bridge/.venv_modbus/Lib/site-packages/pandas/tseries/frequencies.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,18541
Bridge/.venv_modbus/Lib/site-packages/pandas/tseries/holiday.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,20445
Bridge/.venv_modbus/Lib/site-packages/pandas/tseries/offsets.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1687
Bridge/.venv_modbus/Lib/site-packages/pandas/tseries/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,292
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_decorators.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,17983
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_doctools.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6911
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_exceptions.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2870
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_print_versions.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4824
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_tester.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1643
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_test_decorators.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4428
Bridge/.venv_modbus/Lib/site-packages/pandas/util/_validators.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,14918
Bridge/.venv_modbus/Lib/site-packages/pandas/util/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,863
Bridge/.venv_modbus/Lib/site-packages/pandas/util/version/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,13142
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/config.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,27125
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/dates.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,669
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/display.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1804
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/localization.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5210
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1105
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/__pycache__/config.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,32898
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/__pycache__/dates.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,984
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/__pycache__/display.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2109
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/__pycache__/localization.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5968
Bridge/.venv_modbus/Lib/site-packages/pandas/_config/__pycache__/__init__.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1474
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/algos.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1976
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/algos.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1427456
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/algos.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16379
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/arrays.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1996
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/arrays.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,80896
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/arrays.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1208
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/byteswap.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2032
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/byteswap.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,38912
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/byteswap.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,423
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/groupby.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2012
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/groupby.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1722368
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/groupby.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7784
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/hashing.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2012
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/hashing.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,67584
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/hashing.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,181
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/hashtable.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2048
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/hashtable.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1561088
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/hashtable.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8197
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/index.cp313-win_amd64.lib,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1976
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/index.cp313-win_amd64.pyd,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,522752
Bridge/.venv_modbus/Lib/site-packages/pandas/_libs/index.pyi,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3842
