frame_index,adu_index,time_epoch,time_s,src_ip,dst_ip,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,direction,client_ip,server_ip,client_port,server_port,transaction_id,unit_id,function_code,function_base,function_name,is_exception,exception_code,exception_name,start_addr,quantity,byte_count,write_value,tcp_payload_bytes,adu_bytes,pdu_hex,parse_note,register_signature
295,1,1780087737.9078183,2.16001558303833,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,PA,1313021476,1198448191,Response,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,38,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
297,1,1780087737.9085388,2.160736083984375,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,PA,1651345882,3481319822,Response,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,38,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
299,1,1780087737.9102075,2.162404775619507,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,PA,3253415192,1024050136,Response,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,40,1,3,3,Read Holding Registers,False,,,,,152.0,,161,161,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
302,1,1780087737.9106646,2.1628618240356445,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,PA,1828318833,9912841,Query,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,255,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|addr=0|qty=22
304,1,1780087737.9121575,2.1643548011779785,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281755408,3244924000,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,196,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
306,1,1780087737.9145179,2.166715145111084,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250294610,4223015703,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,79,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
307,1,1780087737.9145815,2.166778802871704,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353319,655793810,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,197,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
308,1,1780087737.9164653,2.1686625480651855,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223015703,1250294622,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,79,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
310,1,1780087737.9202273,2.172424554824829,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655793810,2098353331,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,197,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
312,1,1780087737.92414,2.176337242126465,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353331,655793863,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,198,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
313,1,1780087737.9242253,2.176422595977783,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,PA,557856645,1278066951,Response,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,6,1,131,3,Exception of Read Holding Registers,True,2.0,Illegal Data Address,,,,,9,9,REDACTED_PAYLOAD,exception,PRIVATE_IP_016|U1|FC3|no_addr
315,1,1780087737.9296348,2.1818320751190186,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9912841,1828318845,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,255,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
317,1,1780087737.931866,2.184063196182251,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655793863,2098353343,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,198,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
318,1,1780087737.935201,2.1873981952667236,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353343,655794118,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,199,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
319,1,1780087737.9405158,2.1927130222320557,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655794118,2098353355,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,199,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
324,1,1780087738.749252,3.0014493465423584,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689230238,3476813057,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,79,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
325,1,1780087738.749367,3.0015642642974854,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444396580,109772764,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,79,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
326,1,1780087738.7542737,3.0064709186553955,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109772764,2444396592,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,79,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
328,1,1780087738.7546031,3.006800413131714,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476813057,1689230250,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,79,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
330,1,1780087738.7677536,3.0199508666992188,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917162873,659711931,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,79,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
331,1,1780087738.7725635,3.0247607231140137,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659711931,917162885,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,79,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
333,1,1780087738.8365881,3.088785409927368,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556262984,138279788,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,79,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
334,1,1780087738.8411045,3.093301773071289,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138279788,2556262996,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,79,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
390,1,1780087738.898594,3.1507911682128906,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339724533,2113725446,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,231,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=1|qty=1
393,1,1780087738.9050703,3.1572675704956055,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113725446,3339724545,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,231,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
395,1,1780087738.9083188,3.1605160236358643,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,PA,3061729730,6004451,Query,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,168,1,3,3,Read Holding Registers,False,,,0.0,36.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|addr=0|qty=36
396,1,1780087738.9084046,3.160601854324341,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,PA,2299193505,12474461,Query,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,168,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
398,1,1780087738.9105148,3.1627120971679688,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,PA,6004451,3061729742,Response,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,168,1,3,3,Read Holding Registers,False,,,,,72.0,,81,81,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|no_addr
400,1,1780087738.9110768,3.163274049758911,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,PA,1132982481,15252356,Query,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,168,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|addr=0|qty=22
401,1,1780087738.9111469,3.163344144821167,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339724545,2113725457,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,232,1,3,3,Read Holding Registers,False,,,215.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=215|qty=1
403,1,1780087738.9136143,3.165811538696289,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,PA,23867665,12874601,Query,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,168,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
404,1,1780087738.9136786,3.1658759117126465,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244924000,1281755567,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,197,1,3,3,Read Holding Registers,False,,,0.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=0|qty=75
406,1,1780087738.915935,3.1681323051452637,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113725457,3339724557,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,232,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
407,1,1780087738.9164195,3.168616771697998,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250294622,4223015772,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,80,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
408,1,1780087738.9164915,3.1686887741088867,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353355,655794303,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,200,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
409,1,1780087738.9183612,3.170558452606201,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223015772,1250294634,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,80,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
411,1,1780087738.920346,3.1725432872772217,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281755567,3244924012,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,197,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
413,1,1780087738.921131,3.173328161239624,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655794303,2098353367,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,200,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
415,1,1780087738.922696,3.174893379211426,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244924012,1281755726,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,198,1,3,3,Read Holding Registers,False,,,3.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=3|qty=1
416,1,1780087738.9240406,3.1762378215789795,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353367,655794356,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,201,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
417,1,1780087738.9261937,3.1783909797668457,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,PA,12474461,2299193517,Response,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,168,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|no_addr
419,1,1780087738.9267664,3.1789636611938477,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,PA,15252356,1132982493,Response,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,168,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|no_addr
421,1,1780087738.929603,3.181800365447998,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655794356,2098353379,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,201,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
422,1,1780087738.9296398,3.1818370819091797,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281755726,3244924024,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,198,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
423,1,1780087738.9339864,3.1861836910247803,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353379,655794611,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,202,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
424,1,1780087738.934846,3.1870431900024414,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,PA,12874601,23867677,Response,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,168,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|no_addr
426,1,1780087738.935884,3.1880812644958496,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244924024,1281755737,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,199,1,3,3,Read Holding Registers,False,,,97.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=97|qty=1
427,1,1780087738.9394448,3.1916420459747314,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655794611,2098353391,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,202,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
428,1,1780087738.9439588,3.1961560249328613,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281755737,3244924036,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,199,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
435,1,1780087739.748786,4.000983238220215,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689230250,3476813266,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,80,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
436,1,1780087739.7489343,4.001131534576416,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444396592,109772973,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,80,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
437,1,1780087739.753571,4.005768299102783,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109772973,2444396604,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,80,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
439,1,1780087739.7537293,4.005926609039307,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476813266,1689230262,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,80,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
441,1,1780087739.768372,4.020569324493408,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917162885,659712140,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,80,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
442,1,1780087739.7736924,4.02588963508606,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659712140,917162897,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,80,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
444,1,1780087739.8380477,4.090245008468628,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556262996,138279997,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,80,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
445,1,1780087739.8430717,4.095268964767456,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138279997,2556263008,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,80,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
503,1,1780087739.9168212,4.169018507003784,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,PA,1198448191,1313021487,Query,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,39,1,3,3,Read Holding Registers,False,,,53.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=53|qty=1
504,1,1780087739.9169135,4.1691107749938965,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,PA,3481319822,1651345893,Query,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,39,1,3,3,Read Holding Registers,False,,,24.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=24|qty=1
505,1,1780087739.9170713,4.169268608093262,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,PA,1024050136,3253415353,Query,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,41,1,3,3,Read Holding Registers,False,,,0.0,76.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=76
506,1,1780087739.917161,4.169358253479004,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,PA,1278066951,557856654,Query,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,7,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
507,1,1780087739.9172719,4.169469118118286,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244924036,1281755748,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,200,1,3,3,Read Holding Registers,False,,,94.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=94|qty=75
508,1,1780087739.9190223,4.17121958732605,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,PA,1828318845,9912894,Query,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,0,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|addr=0|qty=22
511,1,1780087739.9208267,4.17302393913269,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250294634,4223015841,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,81,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
512,1,1780087739.9208705,4.173067808151245,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353391,655794796,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,203,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
513,1,1780087739.9210818,4.173279047012329,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,PA,3253415353,1024050148,Response,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,41,1,3,3,Read Holding Registers,False,,,,,152.0,,161,161,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
515,1,1780087739.921464,4.173661231994629,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,PA,1651345893,3481319834,Response,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,39,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
517,1,1780087739.9226322,4.174829483032227,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223015841,1250294646,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,81,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
519,1,1780087739.923928,4.1761252880096436,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,PA,1313021487,1198448203,Response,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,39,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
521,1,1780087739.9270055,4.1792027950286865,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281755748,3244924048,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,200,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
523,1,1780087739.9292455,4.181442737579346,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655794796,2098353403,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,203,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
525,1,1780087739.9316063,4.183803558349609,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353403,655794849,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,204,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
526,1,1780087739.9363453,4.188542604446411,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,PA,557856654,1278066963,Response,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,7,1,131,3,Exception of Read Holding Registers,True,2.0,Illegal Data Address,,,,,9,9,REDACTED_PAYLOAD,exception,PRIVATE_IP_016|U1|FC3|no_addr
528,1,1780087739.936461,4.188658237457275,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9912894,1828318857,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,0,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
530,1,1780087739.9463747,4.1985719203948975,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655794849,2098353415,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,204,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
531,1,1780087739.9492314,4.201428651809692,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098353415,655795104,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,205,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
532,1,1780087739.9576378,4.209835052490234,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655795104,2098353427,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,205,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
539,1,1780087740.7472908,4.999488115310669,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689230262,3476813475,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,81,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
540,1,1780087740.7473476,4.999544858932495,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444396604,109773182,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,81,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
541,1,1780087740.750619,5.002816200256348,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476813475,1689230274,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,81,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
