frame_index,time_s,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,probable_retransmission,flags
32844,296.2922475337982,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
32845,296.2927165031433,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
32846,296.2927701473236,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
32847,296.2946333885193,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
32848,296.29465532302856,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
32849,296.29826831817627,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
32850,296.29829573631287,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
32851,296.30055570602417,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
32852,296.301016330719,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,9,0,0,0,0,PA
32853,296.3010416030884,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,0,0,0,0,0,A
32854,296.3057508468628,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
32855,296.31130027770996,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
32856,296.3113124370575,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,53,0,0,0,0,PA
32857,296.3113422393799,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,0,0,0,0,0,A
32858,296.31680369377136,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
32861,296.35748386383057,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
32863,296.5458827018738,PRIVATE_IP_001,PRIVATE_IP_010,43410,502,Query,0,1,0,0,0,S
32869,297.1406831741333,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
32870,297.14621210098267,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
32871,297.14631938934326,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
32874,297.1556215286255,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
32875,297.1569981575012,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
32876,297.15946555137634,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
32877,297.159560918808,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
32878,297.16257762908936,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
32879,297.162654876709,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
32889,297.2811813354492,PRIVATE_IP_001,PRIVATE_IP_015,42006,502,Query,0,1,0,0,0,S
32890,297.28125286102295,PRIVATE_IP_001,PRIVATE_IP_017,49212,502,Query,0,1,0,0,0,S
32891,297.2813010215759,PRIVATE_IP_001,PRIVATE_IP_018,49884,502,Query,0,1,0,0,0,S
32892,297.28134536743164,PRIVATE_IP_001,PRIVATE_IP_020,53472,502,Query,0,1,0,0,0,S
32893,297.28140020370483,PRIVATE_IP_001,PRIVATE_IP_015,42008,502,Query,0,1,0,0,0,S
32894,297.2814373970032,PRIVATE_IP_001,PRIVATE_IP_021,58208,502,Query,0,1,0,0,0,S
32898,297.28372025489807,PRIVATE_IP_015,PRIVATE_IP_001,502,42006,Response,0,1,0,0,0,SA
32899,297.2837767601013,PRIVATE_IP_001,PRIVATE_IP_015,42006,502,Query,0,0,0,0,0,A
32900,297.2838168144226,PRIVATE_IP_020,PRIVATE_IP_001,502,53472,Response,0,1,0,0,0,SA
32901,297.28386187553406,PRIVATE_IP_001,PRIVATE_IP_020,53472,502,Query,0,0,0,0,0,A
32902,297.2839274406433,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
32903,297.28429317474365,PRIVATE_IP_017,PRIVATE_IP_001,502,49212,Response,0,1,0,0,0,SA
32904,297.28433084487915,PRIVATE_IP_001,PRIVATE_IP_017,49212,502,Query,0,0,0,0,0,A
32905,297.28435611724854,PRIVATE_IP_018,PRIVATE_IP_001,502,49884,Response,0,1,0,0,0,SA
32906,297.28439950942993,PRIVATE_IP_001,PRIVATE_IP_018,49884,502,Query,0,0,0,0,0,A
32907,297.2844035625458,PRIVATE_IP_001,PRIVATE_IP_015,42006,502,Query,0,0,1,0,0,FA
32908,297.28445839881897,PRIVATE_IP_001,PRIVATE_IP_020,53472,502,Query,0,0,1,0,0,FA
32909,297.2846314907074,PRIVATE_IP_001,PRIVATE_IP_017,49212,502,Query,0,0,1,0,0,FA
32910,297.28467202186584,PRIVATE_IP_001,PRIVATE_IP_018,49884,502,Query,0,0,1,0,0,FA
32911,297.28475737571716,PRIVATE_IP_021,PRIVATE_IP_001,502,58208,Response,0,1,0,0,0,SA
32912,297.28479957580566,PRIVATE_IP_001,PRIVATE_IP_021,58208,502,Query,0,0,0,0,0,A
32913,297.2848198413849,PRIVATE_IP_001,PRIVATE_IP_021,58208,502,Query,0,0,1,0,0,FA
32914,297.28482580184937,PRIVATE_IP_015,PRIVATE_IP_001,502,42008,Response,0,1,0,0,0,SA
32915,297.2848484516144,PRIVATE_IP_001,PRIVATE_IP_015,42008,502,Query,0,0,0,0,0,A
32916,297.28487062454224,PRIVATE_IP_001,PRIVATE_IP_015,42008,502,Query,0,0,1,0,0,FA
32917,297.2868392467499,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,0,0,0,0,0,A
32918,297.28745770454407,PRIVATE_IP_020,PRIVATE_IP_001,502,53472,Response,0,0,0,0,0,A
32919,297.28750371932983,PRIVATE_IP_015,PRIVATE_IP_001,502,42006,Response,0,0,0,0,0,A
32920,297.28802490234375,PRIVATE_IP_018,PRIVATE_IP_001,502,49884,Response,0,0,0,0,0,A
32921,297.2880644798279,PRIVATE_IP_017,PRIVATE_IP_001,502,49212,Response,0,0,0,0,0,A
32922,297.2881016731262,PRIVATE_IP_021,PRIVATE_IP_001,502,58208,Response,0,0,0,0,0,A
32923,297.28944301605225,PRIVATE_IP_015,PRIVATE_IP_001,502,42008,Response,0,0,0,0,0,A
32924,297.28950667381287,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
32925,297.2895369529724,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
32926,297.28986072540283,PRIVATE_IP_020,PRIVATE_IP_001,502,53472,Response,0,0,1,0,0,FA
32927,297.2898907661438,PRIVATE_IP_001,PRIVATE_IP_020,53472,502,Query,0,0,0,0,0,A
32928,297.29065799713135,PRIVATE_IP_018,PRIVATE_IP_001,502,49884,Response,0,0,1,0,0,FA
32929,297.2906837463379,PRIVATE_IP_001,PRIVATE_IP_018,49884,502,Query,0,0,0,0,0,A
32930,297.2922627925873,PRIVATE_IP_021,PRIVATE_IP_001,502,58208,Response,0,0,1,0,0,FA
32931,297.29229640960693,PRIVATE_IP_001,PRIVATE_IP_021,58208,502,Query,0,0,0,0,0,A
32932,297.2932288646698,PRIVATE_IP_017,PRIVATE_IP_001,502,49212,Response,0,0,1,0,0,FA
32933,297.293256521225,PRIVATE_IP_001,PRIVATE_IP_017,49212,502,Query,0,0,0,0,0,A
32934,297.29787969589233,PRIVATE_IP_015,PRIVATE_IP_001,502,42006,Response,0,0,1,0,0,FA
32935,297.2979588508606,PRIVATE_IP_001,PRIVATE_IP_015,42006,502,Query,0,0,0,0,0,A
32936,297.29801082611084,PRIVATE_IP_015,PRIVATE_IP_001,502,42008,Response,0,0,1,0,0,FA
32937,297.2980456352234,PRIVATE_IP_001,PRIVATE_IP_015,42008,502,Query,0,0,0,0,0,A
32938,297.30009388923645,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,12,0,0,0,0,PA
32939,297.30016899108887,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,Query,12,0,0,0,0,PA
32940,297.30023550987244,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,12,0,0,0,0,PA
32941,297.3002791404724,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,Query,12,0,0,0,0,PA
32942,297.3003144264221,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,12,0,0,0,0,PA
32943,297.30036425590515,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
32944,297.30198216438293,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
32945,297.30202412605286,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
32946,297.30216813087463,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,0,0,0,0,0,A
32947,297.30225896835327,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,0,0,0,0,0,A
32948,297.30230259895325,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,Response,0,0,0,0,0,A
32949,297.30281949043274,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,Response,81,0,0,0,0,PA
32950,297.3028841018677,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,Query,0,0,0,0,0,A
32951,297.30400919914246,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
32952,297.30406379699707,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
32953,297.306471824646,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
32954,297.3065814971924,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
32955,297.30735540390015,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
32956,297.30746579170227,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
32957,297.309113740921,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
32958,297.30932569503784,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
32959,297.3094403743744,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
32960,297.31116914749146,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
32961,297.3115510940552,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,12,0,0,0,0,PA
32962,297.31577587127686,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
32963,297.3172359466553,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,0,0,0,0,0,A
32964,297.31796765327454,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,53,0,0,0,0,PA
32965,297.31801104545593,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,0,0,0,0,0,A
32966,297.3180480003357,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
32967,297.3190882205963,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
32968,297.3196454048157,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,53,0,0,0,0,PA
32969,297.3196773529053,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,0,0,0,0,0,A
32970,297.3205978870392,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,Response,53,0,0,0,0,PA
32971,297.3206377029419,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,Query,0,0,0,0,0,A
32972,297.3208019733429,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
32973,297.32248091697693,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
32974,297.3272616863251,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
32975,297.32915592193604,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
32978,297.35939145088196,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
32979,297.3674075603485,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
32980,297.3694038391113,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
32983,297.605740070343,PRIVATE_IP_001,PRIVATE_IP_010,43410,502,Query,0,1,0,0,0,S
32988,298.1392605304718,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
32989,298.1429557800293,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
32990,298.14302468299866,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
32993,298.1563632488251,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
32994,298.15654826164246,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
32995,298.1605153083801,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
32996,298.1606149673462,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
32997,298.16142988204956,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
32998,298.1614685058594,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
33009,298.2763421535492,PRIVATE_IP_001,PRIVATE_IP_015,42016,502,Query,0,1,0,0,0,S
33010,298.2764127254486,PRIVATE_IP_001,PRIVATE_IP_017,49216,502,Query,0,1,0,0,0,S
33011,298.2764422893524,PRIVATE_IP_001,PRIVATE_IP_018,49892,502,Query,0,1,0,0,0,S
33012,298.2764708995819,PRIVATE_IP_001,PRIVATE_IP_020,53486,502,Query,0,1,0,0,0,S
33013,298.2765018939972,PRIVATE_IP_001,PRIVATE_IP_015,42024,502,Query,0,1,0,0,0,S
33014,298.2765278816223,PRIVATE_IP_001,PRIVATE_IP_021,58212,502,Query,0,1,0,0,0,S
33015,298.27677059173584,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
33017,298.2786138057709,PRIVATE_IP_015,PRIVATE_IP_001,502,42016,Response,0,1,0,0,0,SA
33018,298.27868580818176,PRIVATE_IP_001,PRIVATE_IP_015,42016,502,Query,0,0,0,0,0,A
33019,298.2787301540375,PRIVATE_IP_020,PRIVATE_IP_001,502,53486,Response,0,1,0,0,0,SA
33020,298.2787730693817,PRIVATE_IP_001,PRIVATE_IP_020,53486,502,Query,0,0,0,0,0,A
33021,298.2792627811432,PRIVATE_IP_018,PRIVATE_IP_001,502,49892,Response,0,1,0,0,0,SA
33022,298.27931213378906,PRIVATE_IP_001,PRIVATE_IP_018,49892,502,Query,0,0,0,0,0,A
33023,298.27975726127625,PRIVATE_IP_017,PRIVATE_IP_001,502,49216,Response,0,1,0,0,0,SA
33024,298.27981305122375,PRIVATE_IP_001,PRIVATE_IP_017,49216,502,Query,0,0,0,0,0,A
33025,298.2798538208008,PRIVATE_IP_015,PRIVATE_IP_001,502,42024,Response,0,1,0,0,0,SA
33026,298.27989172935486,PRIVATE_IP_001,PRIVATE_IP_015,42024,502,Query,0,0,0,0,0,A
33027,298.27992963790894,PRIVATE_IP_021,PRIVATE_IP_001,502,58212,Response,0,1,0,0,0,SA
33028,298.2799632549286,PRIVATE_IP_001,PRIVATE_IP_021,58212,502,Query,0,0,0,0,0,A
33029,298.2800557613373,PRIVATE_IP_001,PRIVATE_IP_015,42016,502,Query,0,0,1,0,0,FA
33030,298.2801036834717,PRIVATE_IP_001,PRIVATE_IP_020,53486,502,Query,0,0,1,0,0,FA
33031,298.28013944625854,PRIVATE_IP_001,PRIVATE_IP_018,49892,502,Query,0,0,1,0,0,FA
33032,298.2801730632782,PRIVATE_IP_001,PRIVATE_IP_017,49216,502,Query,0,0,1,0,0,FA
33033,298.28023314476013,PRIVATE_IP_001,PRIVATE_IP_015,42024,502,Query,0,0,1,0,0,FA
33034,298.2802679538727,PRIVATE_IP_001,PRIVATE_IP_021,58212,502,Query,0,0,1,0,0,FA
33036,298.28087162971497,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,12,0,0,0,0,PA
33037,298.28091764450073,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,12,0,0,0,0,PA
33038,298.2809479236603,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,12,0,0,0,0,PA
33039,298.2824001312256,PRIVATE_IP_020,PRIVATE_IP_001,502,53486,Response,0,0,0,0,0,A
33040,298.2829923629761,PRIVATE_IP_018,PRIVATE_IP_001,502,49892,Response,0,0,0,0,0,A
33041,298.2832214832306,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,12,0,0,0,0,PA
33042,298.283239364624,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
33043,298.2832589149475,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
33044,298.28329133987427,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
33045,298.2833321094513,PRIVATE_IP_021,PRIVATE_IP_001,502,58212,Response,0,0,0,0,0,A
33046,298.28364777565,PRIVATE_IP_017,PRIVATE_IP_001,502,49216,Response,0,0,0,0,0,A
33047,298.2842490673065,PRIVATE_IP_015,PRIVATE_IP_001,502,42016,Response,0,0,0,0,0,A
33048,298.28431582450867,PRIVATE_IP_020,PRIVATE_IP_001,502,53486,Response,0,0,1,0,0,FA
33049,298.2843608856201,PRIVATE_IP_001,PRIVATE_IP_020,53486,502,Query,0,0,0,0,0,A
33050,298.28461718559265,PRIVATE_IP_018,PRIVATE_IP_001,502,49892,Response,0,0,1,0,0,FA
33051,298.2846643924713,PRIVATE_IP_001,PRIVATE_IP_018,49892,502,Query,0,0,0,0,0,A
33052,298.28530049324036,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,Response,161,0,0,0,0,PA
33053,298.28534841537476,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,0,0,0,0,0,A
33054,298.2854166030884,PRIVATE_IP_015,PRIVATE_IP_001,502,42024,Response,0,0,0,0,0,A
33055,298.2860951423645,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,Response,11,0,0,0,0,PA
33056,298.2861523628235,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,0,0,0,0,0,A
33057,298.28723669052124,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,0,0,0,0,0,A
33058,298.2875106334686,PRIVATE_IP_017,PRIVATE_IP_001,502,49216,Response,0,0,1,0,0,FA
33059,298.28755593299866,PRIVATE_IP_001,PRIVATE_IP_017,49216,502,Query,0,0,0,0,0,A
33060,298.28908920288086,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,Response,11,0,0,0,0,PA
33061,298.28913736343384,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,0,0,0,0,0,A
33062,298.2894971370697,PRIVATE_IP_015,PRIVATE_IP_001,502,42016,Response,0,0,1,0,0,FA
33063,298.28953790664673,PRIVATE_IP_001,PRIVATE_IP_015,42016,502,Query,0,0,0,0,0,A
33064,298.2908170223236,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,12,0,0,0,0,PA
33065,298.2909438610077,PRIVATE_IP_015,PRIVATE_IP_001,502,42024,Response,0,0,1,0,0,FA
33066,298.2909791469574,PRIVATE_IP_001,PRIVATE_IP_015,42024,502,Query,0,0,0,0,0,A
33067,298.29213976860046,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,0,0,0,0,0,A
33068,298.2926199436188,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
33069,298.29266357421875,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
33070,298.29462575912476,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
33071,298.29468417167664,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
33072,298.2965290546417,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
33073,298.29660177230835,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
33074,298.29692006111145,PRIVATE_IP_021,PRIVATE_IP_001,502,58212,Response,0,0,1,0,0,FA
33075,298.29696774482727,PRIVATE_IP_001,PRIVATE_IP_021,58212,502,Query,0,0,0,0,0,A
33076,298.29744148254395,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
33077,298.2975015640259,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
33078,298.300297498703,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,9,0,0,0,0,PA
33079,298.30034828186035,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,0,0,0,0,0,A
33080,298.3028485774994,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
33081,298.30781984329224,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
33082,298.309695482254,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,53,0,0,0,0,PA
33083,298.30973839759827,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,0,0,0,0,0,A
33084,298.31013560295105,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
33085,298.31467151641846,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
33088,298.3564534187317,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
33091,298.62961506843567,PRIVATE_IP_001,PRIVATE_IP_010,43410,502,Query,0,1,0,0,0,S
33096,299.14035153388977,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
33097,299.14493465423584,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
33098,299.1450095176697,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
33100,299.1555473804474,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
33101,299.156777381897,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
33103,299.1603538990021,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
33104,299.16047406196594,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
33105,299.16154885292053,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
33106,299.16160917282104,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
33107,299.2332646846771,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
33108,299.23847699165344,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
33109,299.23856472969055,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
33120,299.2759647369385,PRIVATE_IP_001,PRIVATE_IP_015,42028,502,Query,0,1,0,0,0,S
33121,299.2760319709778,PRIVATE_IP_001,PRIVATE_IP_017,49218,502,Query,0,1,0,0,0,S
33122,299.2760729789734,PRIVATE_IP_001,PRIVATE_IP_018,49898,502,Query,0,1,0,0,0,S
33123,299.2761056423187,PRIVATE_IP_001,PRIVATE_IP_020,53492,502,Query,0,1,0,0,0,S
33124,299.27613282203674,PRIVATE_IP_001,PRIVATE_IP_015,42032,502,Query,0,1,0,0,0,S
33125,299.2761642932892,PRIVATE_IP_001,PRIVATE_IP_021,58224,502,Query,0,1,0,0,0,S
33127,299.27843856811523,PRIVATE_IP_018,PRIVATE_IP_001,502,49898,Response,0,1,0,0,0,SA
33128,299.2784948348999,PRIVATE_IP_001,PRIVATE_IP_018,49898,502,Query,0,0,0,0,0,A
33129,299.2785322666168,PRIVATE_IP_021,PRIVATE_IP_001,502,58224,Response,0,1,0,0,0,SA
33130,299.2785665988922,PRIVATE_IP_001,PRIVATE_IP_021,58224,502,Query,0,0,0,0,0,A
33131,299.2785892486572,PRIVATE_IP_001,PRIVATE_IP_018,49898,502,Query,0,0,1,0,0,FA
33132,299.2786922454834,PRIVATE_IP_020,PRIVATE_IP_001,502,53492,Response,0,1,0,0,0,SA
33133,299.2787344455719,PRIVATE_IP_001,PRIVATE_IP_020,53492,502,Query,0,0,0,0,0,A
33134,299.278769493103,PRIVATE_IP_015,PRIVATE_IP_001,502,42028,Response,0,1,0,0,0,SA
33135,299.27880239486694,PRIVATE_IP_001,PRIVATE_IP_015,42028,502,Query,0,0,0,0,0,A
33136,299.2793297767639,PRIVATE_IP_017,PRIVATE_IP_001,502,49218,Response,0,1,0,0,0,SA
33137,299.27939438819885,PRIVATE_IP_001,PRIVATE_IP_017,49218,502,Query,0,0,0,0,0,A
33138,299.27996826171875,PRIVATE_IP_001,PRIVATE_IP_021,58224,502,Query,0,0,1,0,0,FA
33139,299.28004789352417,PRIVATE_IP_001,PRIVATE_IP_020,53492,502,Query,0,0,1,0,0,FA
33140,299.2800889015198,PRIVATE_IP_001,PRIVATE_IP_015,42028,502,Query,0,0,1,0,0,FA
33141,299.28012466430664,PRIVATE_IP_001,PRIVATE_IP_017,49218,502,Query,0,0,1,0,0,FA
33143,299.2808954715729,PRIVATE_IP_015,PRIVATE_IP_001,502,42032,Response,0,1,0,0,0,SA
33144,299.2809565067291,PRIVATE_IP_001,PRIVATE_IP_015,42032,502,Query,0,0,0,0,0,A
33145,299.28098702430725,PRIVATE_IP_001,PRIVATE_IP_015,42032,502,Query,0,0,1,0,0,FA
33146,299.28211307525635,PRIVATE_IP_021,PRIVATE_IP_001,502,58224,Response,0,0,0,0,0,A
33147,299.2821853160858,PRIVATE_IP_018,PRIVATE_IP_001,502,49898,Response,0,0,0,0,0,A
33148,299.28243374824524,PRIVATE_IP_020,PRIVATE_IP_001,502,53492,Response,0,0,0,0,0,A
33149,299.2828302383423,PRIVATE_IP_017,PRIVATE_IP_001,502,49218,Response,0,0,0,0,0,A
33150,299.283225774765,PRIVATE_IP_015,PRIVATE_IP_001,502,42028,Response,0,0,0,0,0,A
33151,299.28424096107483,PRIVATE_IP_018,PRIVATE_IP_001,502,49898,Response,0,0,1,0,0,FA
33152,299.28428411483765,PRIVATE_IP_001,PRIVATE_IP_018,49898,502,Query,0,0,0,0,0,A
33153,299.28504848480225,PRIVATE_IP_017,PRIVATE_IP_001,502,49218,Response,0,0,1,0,0,FA
33154,299.2850892543793,PRIVATE_IP_001,PRIVATE_IP_017,49218,502,Query,0,0,0,0,0,A
33155,299.2852201461792,PRIVATE_IP_015,PRIVATE_IP_001,502,42032,Response,0,0,0,0,0,A
33156,299.2855215072632,PRIVATE_IP_020,PRIVATE_IP_001,502,53492,Response,0,0,1,0,0,FA
33157,299.2855577468872,PRIVATE_IP_001,PRIVATE_IP_020,53492,502,Query,0,0,0,0,0,A
33158,299.2882490158081,PRIVATE_IP_021,PRIVATE_IP_001,502,58224,Response,0,0,1,0,0,FA
33159,299.2882878780365,PRIVATE_IP_001,PRIVATE_IP_021,58224,502,Query,0,0,0,0,0,A
33160,299.2915291786194,PRIVATE_IP_015,PRIVATE_IP_001,502,42028,Response,0,0,1,0,0,FA
