sample,elapsed_s,mem_total_mib,swpd_mib,free_mib,buff_mib,cache_mib,available_proxy_mib,used_including_cache_mib,used_including_cache_pct,used_without_buffer_cache_mib,used_without_buffer_cache_pct,swap_in_kib_s,swap_out_kib_s,context_switches_s,cpu_user_pct,cpu_system_pct,cpu_idle_pct,cpu_iowait_pct
67,66,24032.0,4.03515625,2275.37109375,392.83984375,19853.86328125,22522.07421875,21756.62890625,90.53191122773802,1509.92578125,6.282980115054928,0.0,0.0,2068.0,4.0,2.0,93.0,0.0
68,67,24032.0,4.03515625,2282.5703125,392.83984375,19853.89453125,22529.3046875,21749.4296875,90.50195442534952,1502.6953125,6.252893277713049,0.0,0.0,2470.0,6.0,3.0,91.0,0.0
69,68,24032.0,4.03515625,2276.1875,392.83984375,19853.92578125,22522.953125,21755.8125,90.52851406458056,1509.046875,6.279322881990678,0.0,0.0,3103.0,9.0,4.0,87.0,0.0
70,69,24032.0,4.03515625,2273.26171875,392.83984375,19853.95703125,22520.05859375,21758.73828125,90.5406885870922,1511.94140625,6.291367369548935,0.0,0.0,2029.0,4.0,2.0,94.0,0.0
71,70,24032.0,4.03515625,2272.03515625,392.83984375,19853.97265625,22518.84765625,21759.96484375,90.54579245901299,1513.15234375,6.296406223993009,0.0,0.0,2204.0,4.0,2.0,93.0,0.0
72,71,24032.0,4.03515625,2270.43359375,392.83984375,19854.0078125,22517.28125,21761.56640625,90.5524567503745,1514.71875,6.302924226031957,0.0,0.0,2446.0,5.0,2.0,93.0,0.0
73,72,24032.0,4.03515625,2267.1484375,392.83984375,19854.02734375,22514.015625,21764.8515625,90.5661266748502,1517.984375,6.316512878661785,0.0,0.0,2459.0,4.0,2.0,93.0,0.0
74,73,24032.0,4.03515625,2266.671875,392.83984375,19854.0546875,22513.56640625,21765.328125,90.56810970788948,1518.43359375,6.318382131116844,0.0,0.0,3915.0,5.0,3.0,92.0,0.0
75,74,24032.0,4.03515625,2265.67578125,392.83984375,19854.078125,22512.59375,21766.32421875,90.57225457202897,1519.40625,6.322429469041278,0.0,0.0,8737.0,8.0,5.0,87.0,0.0
76,75,24032.0,4.03515625,2265.73046875,392.83984375,19854.11328125,22512.68359375,21766.26953125,90.57202701086052,1519.31640625,6.322055618550267,0.0,0.0,2401.0,5.0,2.0,93.0,0.0
77,76,24032.0,4.03515625,2265.73046875,392.83984375,19854.1328125,22512.703125,21766.26953125,90.57202701086052,1519.296875,6.321974346704394,0.0,0.0,2133.0,4.0,2.0,94.0,0.0
78,77,24032.0,4.03515625,2267.91796875,392.83984375,19854.16015625,22514.91796875,21764.08203125,90.56292456412284,1517.08203125,6.31275811938249,0.0,0.0,2393.0,5.0,2.0,93.0,0.0
79,78,24032.0,4.03515625,2271.26171875,392.83984375,19854.19921875,22518.30078125,21760.73828125,90.54901082410952,1513.69921875,6.298681835677431,0.0,0.0,2472.0,9.0,2.0,89.0,0.0
80,79,24032.0,4.03515625,2264.16796875,392.83984375,19854.20703125,22511.21484375,21767.83203125,90.5785287585303,1520.78515625,6.328167261359853,0.0,0.0,3226.0,6.0,4.0,90.0,0.0
81,80,24032.0,4.03515625,2265.31640625,392.83984375,19854.26953125,22512.42578125,21766.68359375,90.57374997399302,1519.57421875,6.323128406915779,0.0,0.0,2184.0,5.0,2.0,93.0,0.0
82,81,24032.0,4.03515625,2270.1875,392.83984375,19854.296875,22517.32421875,21761.8125,90.5534807756325,1514.67578125,6.302745427971039,0.0,0.0,2356.0,4.0,2.0,93.0,0.0
83,82,24032.0,4.03515625,2266.9453125,392.83984375,19854.3203125,22514.10546875,21765.0546875,90.56697190204727,1517.89453125,6.316139028170772,0.0,0.0,2034.0,5.0,2.0,93.0,0.0
84,83,24032.0,4.03515625,2271.6484375,392.83984375,19854.34765625,22518.8359375,21760.3515625,90.54740164156125,1513.1640625,6.2964549871005335,0.0,0.0,4225.0,6.0,3.0,91.0,0.0
85,84,24032.0,4.03515625,2270.4453125,392.83984375,19854.40234375,22517.6875,21761.5546875,90.55240798726697,1514.3125,6.301233771637817,0.0,0.0,2666.0,6.0,4.0,91.0,0.0
86,85,24032.0,4.03515625,2277.859375,392.83984375,19854.41796875,22525.1171875,21754.140625,90.5215571945739,1506.8828125,6.270317961468043,0.0,0.0,2068.0,5.0,3.0,93.0,0.0
