epoch,iso,cpu_pct,load1,mem_total_mib,mem_avail_mib,mem_used_mib,mem_used_pct,swap_used_mib,temp_max_c ,net_br0_rx_mbps,net_br0_tx_mbps,net_br0_total_mbps,net_br0_rx_pps,net_br0_tx_pps,net_br0_rx_errors_s,net_br0_tx_errors_s,net_br0_rx_drops_s,net_br0_tx_drops_s ,net_enp2s0_rx_mbps,net_enp2s0_tx_mbps,net_enp2s0_total_mbps,net_enp2s0_rx_pps,net_enp2s0_tx_pps,net_enp2s0_rx_errors_s,net_enp2s0_tx_errors_s,net_enp2s0_rx_drops_s,net_enp2s0_tx_drops_s ,net_enp1s0_rx_mbps,net_enp1s0_tx_mbps,net_enp1s0_total_mbps,net_enp1s0_rx_pps,net_enp1s0_tx_pps,net_enp1s0_rx_errors_s,net_enp1s0_tx_errors_s,net_enp1s0_rx_drops_s,net_enp1s0_tx_drops_s
1781799588.026668396,2026-06-18T16:19:48+00:00,4.051,0.53,7783.762,7256.328,527.434,6.776,0.000,48.00,0.048328,0.001200,0.049528,80.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.028192,0.032080,0.060272,56.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.032176,0.029632,0.061808,29.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799589.322416147,2026-06-18T16:19:49+00:00,6.019,0.49,7783.762,7258.129,525.633,6.753,0.000,48.00,0.059408,0.001200,0.060608,109.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.036800,0.036416,0.073216,73.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.034440,0.034784,0.069224,36.000000,70.000000,0.000000,0.000000,0.000000,0.000000
1781799590.475335405,2026-06-18T16:19:50+00:00,3.704,0.49,7783.762,7255.785,527.977,6.783,0.000,48.00,0.055016,0.001200,0.056216,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033664,0.036544,0.070208,67.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.036704,0.032128,0.068832,34.000000,63.000000,0.000000,0.000000,0.000000,0.000000
1781799591.628175722,2026-06-18T16:19:51+00:00,4.386,0.49,7783.762,7255.785,527.977,6.783,0.000,48.00,0.053912,0.001536,0.055448,95.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.031456,0.033216,0.064672,62.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.029800,0.030016,0.059816,27.000000,61.000000,0.000000,0.000000,0.000000,0.000000
1781799592.792381266,2026-06-18T16:19:52+00:00,3.888,0.49,7783.762,7256.211,527.551,6.778,0.000,49.00,0.073848,0.001200,0.075048,99.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.048120,0.035144,0.083264,68.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.033944,0.047640,0.081584,30.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799593.955569914,2026-06-18T16:19:53+00:00,4.310,0.45,7783.762,7254.730,529.031,6.797,0.000,48.00,0.049520,0.001200,0.050720,83.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.028672,0.031824,0.060496,57.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.031400,0.028624,0.060024,28.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799595.297691243,2026-06-18T16:19:55+00:00,6.968,0.45,7783.762,7251.816,531.945,6.834,0.000,49.00,0.057800,0.001200,0.059000,105.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035312,0.036496,0.071808,70.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.035696,0.034784,0.070480,37.000000,69.000000,0.000000,0.000000,0.000000,0.000000
1781799596.450487090,2026-06-18T16:19:56+00:00,3.493,0.45,7783.762,7252.148,531.613,6.830,0.000,48.00,0.057384,0.001200,0.058584,102.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035632,0.037680,0.073312,70.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.039680,0.035248,0.074928,35.000000,71.000000,0.000000,0.000000,0.000000,0.000000
1781799597.868545669,2026-06-18T16:19:57+00:00,7.815,0.45,7783.762,7253.906,529.855,6.807,0.000,48.00,0.054664,0.001200,0.055864,88.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029728,0.033600,0.063328,59.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.029904,0.029104,0.059008,27.000000,57.000000,0.000000,0.000000,0.000000,0.000000
1781799599.032266107,2026-06-18T16:19:59+00:00,3.680,0.41,7783.762,7255.219,528.543,6.790,0.000,48.00,0.052672,0.001200,0.053872,91.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030688,0.034152,0.064840,63.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.033824,0.034304,0.068128,36.000000,69.000000,0.000000,0.000000,0.000000,0.000000
1781799600.419096159,2026-06-18T16:20:00+00:00,8.182,0.41,7783.762,7257.363,526.398,6.763,0.000,48.00,0.062032,0.001200,0.063232,114.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.038288,0.038504,0.076792,75.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.035328,0.033136,0.068464,32.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799601.565536872,2026-06-18T16:20:01+00:00,4.626,0.41,7783.762,7258.727,525.035,6.745,0.000,47.00,0.056240,0.001200,0.057440,89.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032368,0.032856,0.065224,58.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.033856,0.031504,0.065360,30.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799602.769427023,2026-06-18T16:20:02+00:00,4.603,0.41,7783.762,7258.262,525.500,6.751,0.000,48.00,0.051632,0.001200,0.052832,88.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030736,0.034120,0.064856,61.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.034224,0.031168,0.065392,30.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799604.149380676,2026-06-18T16:20:04+00:00,7.156,0.38,7783.762,7257.793,525.969,6.757,0.000,49.00,0.055424,0.001200,0.056624,90.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031936,0.032600,0.064536,59.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.027640,0.029392,0.057032,26.000000,54.000000,0.000000,0.000000,0.000000,0.000000
1781799605.311315687,2026-06-18T16:20:05+00:00,3.888,0.38,7783.762,7257.094,526.668,6.766,0.000,48.00,0.056440,0.001200,0.057640,102.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035840,0.036936,0.072776,72.000000,39.000000,0.000000,0.000000,0.000000,0.000000,0.041840,0.038336,0.080176,40.000000,78.000000,0.000000,0.000000,0.000000,0.000000
1781799606.726850554,2026-06-18T16:20:06+00:00,7.843,0.38,7783.762,7257.027,526.734,6.767,0.000,48.00,0.064176,0.001200,0.065376,108.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035200,0.040872,0.076072,68.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.033048,0.030688,0.063736,31.000000,59.000000,0.000000,0.000000,0.000000,0.000000
1781799607.874279290,2026-06-18T16:20:07+00:00,3.289,0.38,7783.762,7257.293,526.469,6.764,0.000,48.00,0.051264,0.001200,0.052464,87.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033376,0.032984,0.066360,62.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.031784,0.031888,0.063672,28.000000,59.000000,0.000000,0.000000,0.000000,0.000000
1781799609.257082779,2026-06-18T16:20:09+00:00,7.832,0.35,7783.762,7258.539,525.223,6.748,0.000,48.00,0.054792,0.001200,0.055992,91.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033016,0.033816,0.066832,64.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.034296,0.034504,0.068800,35.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799610.436262026,2026-06-18T16:20:10+00:00,4.292,0.35,7783.762,7258.992,524.770,6.742,0.000,50.00,0.058960,0.001200,0.060160,108.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034144,0.033440,0.067584,68.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.032648,0.033088,0.065736,32.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799611.601240745,2026-06-18T16:20:11+00:00,4.095,0.35,7783.762,7259.887,523.875,6.730,0.000,48.00,0.056280,0.001200,0.057480,95.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033088,0.037400,0.070488,66.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.036032,0.032176,0.068208,31.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799612.974740832,2026-06-18T16:20:12+00:00,7.353,0.35,7783.762,7261.801,521.961,6.706,0.000,49.00,0.060128,0.001200,0.061328,101.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034672,0.035944,0.070616,68.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.032824,0.032128,0.064952,30.000000,63.000000,0.000000,0.000000,0.000000,0.000000
1781799614.126314107,2026-06-18T16:20:14+00:00,3.712,0.32,7783.762,7262.961,520.801,6.691,0.000,49.00,0.044696,0.001200,0.045896,78.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.026128,0.027544,0.053672,52.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.027120,0.027616,0.054736,27.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799615.440890236,2026-06-18T16:20:15+00:00,6.166,0.32,7783.762,7262.359,521.402,6.699,0.000,49.00,0.063056,0.001200,0.064256,114.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.042016,0.037192,0.079208,80.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.037616,0.042544,0.080160,38.000000,79.000000,0.000000,0.000000,0.000000,0.000000
1781799616.682846487,2026-06-18T16:20:16+00:00,5.242,0.32,7783.762,7261.723,522.039,6.707,0.000,48.00,0.059776,0.001200,0.060976,102.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035680,0.038960,0.074640,70.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.037280,0.032656,0.069936,31.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799617.950442819,2026-06-18T16:20:17+00:00,5.976,0.32,7783.762,7262.621,521.141,6.695,0.000,49.00,0.054368,0.001200,0.055568,91.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031648,0.035384,0.067032,63.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.032264,0.029632,0.061896,29.000000,59.000000,0.000000,0.000000,0.000000,0.000000
1781799619.255641038,2026-06-18T16:20:19+00:00,6.963,0.37,7783.762,7264.406,519.355,6.672,0.000,48.00,0.052272,0.001200,0.053472,92.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029632,0.029360,0.058992,60.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.032616,0.034160,0.066776,33.000000,68.000000,0.000000,0.000000,0.000000,0.000000
1781799620.409692108,2026-06-18T16:20:20+00:00,3.712,0.37,7783.762,7263.180,520.582,6.688,0.000,49.00,0.059656,0.001200,0.060856,107.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.039080,0.035720,0.074800,74.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.030064,0.034504,0.064568,31.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799621.575066781,2026-06-18T16:20:21+00:00,3.688,0.37,7783.762,7263.016,520.746,6.690,0.000,48.00,0.054904,0.001200,0.056104,92.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031696,0.036640,0.068336,63.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.039296,0.031264,0.070560,32.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799622.916968096,2026-06-18T16:20:22+00:00,7.317,0.37,7783.762,7263.613,520.148,6.682,0.000,49.00,0.077936,0.001200,0.079136,108.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.052152,0.041400,0.093552,75.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.036344,0.051096,0.087440,31.000000,76.000000,0.000000,0.000000,0.000000,0.000000
1781799624.111912027,2026-06-18T16:20:24+00:00,4.008,0.34,7783.762,7264.109,519.652,6.676,0.000,48.00,0.053200,0.001200,0.054400,93.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031936,0.028064,0.060000,66.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.033136,0.037520,0.070656,34.000000,73.000000,0.000000,0.000000,0.000000,0.000000
1781799625.532420456,2026-06-18T16:20:25+00:00,7.965,0.34,7783.762,7263.738,520.023,6.681,0.000,48.00,0.060888,0.001200,0.062088,113.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.038864,0.041472,0.080336,75.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.036088,0.032224,0.068312,32.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799626.690978140,2026-06-18T16:20:26+00:00,3.696,0.34,7783.762,7264.246,519.516,6.674,0.000,49.00,0.060304,0.001200,0.061504,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034624,0.037112,0.071736,68.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.033824,0.032752,0.066576,34.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799628.094640024,2026-06-18T16:20:28+00:00,8.438,0.34,7783.762,7263.863,519.898,6.679,0.000,49.00,0.055720,0.001200,0.056920,95.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029680,0.033464,0.063144,59.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.032264,0.028096,0.060360,27.000000,54.000000,0.000000,0.000000,0.000000,0.000000
1781799629.266809776,2026-06-18T16:20:29+00:00,4.292,0.32,7783.762,7264.816,518.945,6.667,0.000,49.00,0.044504,0.001200,0.045704,77.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.027824,0.029560,0.057384,57.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.031320,0.029264,0.060584,31.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799630.429625704,2026-06-18T16:20:30+00:00,3.913,0.32,7783.762,7265.477,518.285,6.659,0.000,49.00,0.057768,0.001200,0.058968,101.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034432,0.033840,0.068272,63.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.031360,0.034432,0.065792,32.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799631.585548655,2026-06-18T16:20:31+00:00,3.696,0.32,7783.762,7263.574,520.188,6.683,0.000,49.00,0.056688,0.001200,0.057888,99.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034528,0.034680,0.069208,67.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.034664,0.032608,0.067272,30.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799632.746694088,2026-06-18T16:20:32+00:00,3.896,0.32,7783.762,7263.090,520.672,6.689,0.000,49.00,0.052000,0.001536,0.053536,90.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.031744,0.036416,0.068160,63.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.032536,0.031168,0.063704,30.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799634.066240551,2026-06-18T16:20:34+00:00,6.476,0.29,7783.762,7262.734,521.027,6.694,0.000,49.00,0.060368,0.001200,0.061568,96.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034384,0.033504,0.067888,64.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.031784,0.031408,0.063192,28.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799635.425196620,2026-06-18T16:20:35+00:00,6.877,0.29,7783.762,7263.250,520.512,6.687,0.000,48.00,0.055144,0.001200,0.056344,100.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032768,0.034296,0.067064,65.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.033616,0.033248,0.066864,35.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799636.581443157,2026-06-18T16:20:36+00:00,4.338,0.29,7783.762,7263.250,520.512,6.687,0.000,48.00,0.060504,0.001200,0.061704,102.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.040336,0.038808,0.079144,75.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.041096,0.041424,0.082520,37.000000,77.000000,0.000000,0.000000,0.000000,0.000000
1781799637.912694238,2026-06-18T16:20:37+00:00,7.021,0.29,7783.762,7263.285,520.477,6.687,0.000,49.00,0.059184,0.001200,0.060384,101.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034080,0.033472,0.067552,67.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.030144,0.031552,0.061696,28.000000,63.000000,0.000000,0.000000,0.000000,0.000000
1781799639.063497826,2026-06-18T16:20:39+00:00,3.720,0.27,7783.762,7263.098,520.664,6.689,0.000,48.00,0.052544,0.001200,0.053744,89.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029248,0.033504,0.062752,58.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.030424,0.028192,0.058616,28.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799640.217224843,2026-06-18T16:20:40+00:00,3.704,0.27,7783.762,7263.316,520.445,6.686,0.000,48.00,0.045552,0.001200,0.046752,80.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032240,0.033552,0.065792,64.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.033648,0.033680,0.067328,34.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799641.622737655,2026-06-18T16:20:41+00:00,7.720,0.27,7783.762,7262.441,521.320,6.698,0.000,48.00,0.065208,0.001200,0.066408,116.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035680,0.036496,0.072176,71.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.036864,0.033760,0.070624,34.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799642.906747556,2026-06-18T16:20:42+00:00,6.067,0.27,7783.762,7262.285,521.477,6.700,0.000,48.00,0.061056,0.001200,0.062256,106.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035104,0.037080,0.072184,69.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.034896,0.033616,0.068512,32.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799644.070151154,2026-06-18T16:20:44+00:00,3.688,0.25,7783.762,7262.051,521.711,6.703,0.000,48.00,0.050528,0.001200,0.051728,84.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029200,0.033464,0.062664,58.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.030384,0.027136,0.057520,27.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799645.458176728,2026-06-18T16:20:45+00:00,7.804,0.25,7783.762,7261.578,522.184,6.709,0.000,49.00,0.054152,0.001200,0.055352,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032768,0.033816,0.066584,65.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.032616,0.032240,0.064856,33.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799646.610663226,2026-06-18T16:20:46+00:00,3.930,0.25,7783.762,7260.359,523.402,6.724,0.000,48.00,0.056424,0.001200,0.057624,100.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033664,0.035720,0.069384,66.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.035040,0.033232,0.068272,33.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799647.765687372,2026-06-18T16:20:47+00:00,3.922,0.25,7783.762,7259.633,524.129,6.734,0.000,49.00,0.052128,0.001200,0.053328,83.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.027808,0.034784,0.062592,56.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.033840,0.027760,0.061600,29.000000,55.000000,0.000000,0.000000,0.000000,0.000000
1781799649.032625145,2026-06-18T16:20:49+00:00,5.765,0.23,7783.762,7260.480,523.281,6.723,0.000,48.00,0.054640,0.001200,0.055840,93.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032224,0.034800,0.067024,63.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.033344,0.031216,0.064560,31.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799650.363485066,2026-06-18T16:20:50+00:00,6.464,0.23,7783.762,7267.379,516.383,6.634,0.000,48.00,0.054816,0.001200,0.056016,99.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030272,0.034664,0.064936,61.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.033720,0.030224,0.063944,36.000000,61.000000,0.000000,0.000000,0.000000,0.000000
1781799651.516557025,2026-06-18T16:20:51+00:00,3.905,0.23,7783.762,7266.895,516.867,6.640,0.000,49.00,0.054344,0.001200,0.055544,95.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.036592,0.036752,0.073344,71.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.041240,0.037264,0.078504,37.000000,74.000000,0.000000,0.000000,0.000000,0.000000
1781799652.940389981,2026-06-18T16:20:52+00:00,7.829,0.23,7783.762,7264.945,518.816,6.665,0.000,48.00,0.082264,0.001200,0.083464,113.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.051288,0.042520,0.093808,75.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.036736,0.048168,0.084904,31.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799654.107248368,2026-06-18T16:20:54+00:00,3.871,0.21,7783.762,7264.031,519.730,6.677,0.000,49.00,0.052488,0.001200,0.053688,89.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029632,0.031616,0.061248,58.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.032736,0.032672,0.065408,33.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799655.491665961,2026-06-18T16:20:55+00:00,8.348,0.21,7783.762,7262.672,521.090,6.695,0.000,48.00,0.054152,0.001200,0.055352,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032768,0.033816,0.066584,65.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.028416,0.027664,0.056080,27.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799656.643583891,2026-06-18T16:20:56+00:00,3.501,0.21,7783.762,7260.145,523.617,6.727,0.000,49.00,0.058960,0.001200,0.060160,103.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.036688,0.039176,0.075864,74.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.043016,0.038752,0.081768,39.000000,76.000000,0.000000,0.000000,0.000000,0.000000
1781799658.034342755,2026-06-18T16:20:58+00:00,7.623,0.21,7783.762,7260.590,523.172,6.721,0.000,49.00,0.061200,0.001200,0.062400,100.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032176,0.036864,0.069040,62.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.030624,0.028144,0.058768,27.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799659.187212354,2026-06-18T16:20:59+00:00,3.282,0.19,7783.762,7260.801,522.961,6.719,0.000,49.00,0.049696,0.001200,0.050896,83.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030976,0.030264,0.061240,57.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.032224,0.033488,0.065712,32.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799660.529009140,2026-06-18T16:21:00+00:00,6.767,0.19,7783.762,7259.641,524.121,6.734,0.000,49.00,0.055624,0.001200,0.056824,102.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.034688,0.033816,0.068504,69.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.033216,0.032656,0.065872,31.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799661.683005575,2026-06-18T16:21:01+00:00,3.696,0.19,7783.762,7260.914,522.848,6.717,0.000,49.00,0.054776,0.001536,0.056312,96.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.032128,0.035496,0.067624,63.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.030720,0.030208,0.060928,31.000000,62.000000,0.000000,0.000000,0.000000,0.000000
1781799662.979894017,2026-06-18T16:21:02+00:00,6.019,0.19,7783.762,7259.602,524.160,6.734,0.000,48.00,0.062928,0.001200,0.064128,102.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.038464,0.039480,0.077944,72.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.037760,0.036880,0.074640,32.000000,67.000000,0.000000,0.000000,0.000000,0.000000
1781799664.142492277,2026-06-18T16:21:04+00:00,4.357,0.26,7783.762,7261.176,522.586,6.714,0.000,48.00,0.050656,0.001200,0.051856,85.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029136,0.030104,0.059240,58.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.028904,0.028608,0.057512,26.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799665.327252213,2026-06-18T16:21:05+00:00,4.264,0.26,7783.762,7261.859,521.902,6.705,0.000,48.00,0.052856,0.001200,0.054056,92.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033968,0.032264,0.066232,62.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.031064,0.032960,0.064024,31.000000,61.000000,0.000000,0.000000,0.000000,0.000000
1781799666.476198917,2026-06-18T16:21:06+00:00,3.712,0.26,7783.762,7261.145,522.617,6.714,0.000,49.00,0.049456,0.001200,0.050656,86.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030544,0.029360,0.059904,60.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.028160,0.029104,0.057264,27.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799667.627473175,2026-06-18T16:21:07+00:00,3.720,0.26,7783.762,7260.684,523.078,6.720,0.000,48.00,0.052048,0.001200,0.053248,88.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031792,0.036456,0.068248,63.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.035776,0.032752,0.068528,34.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799668.939078532,2026-06-18T16:21:08+00:00,6.154,0.24,7783.762,7261.547,522.215,6.709,0.000,48.00,0.057808,0.001200,0.059008,104.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032176,0.032744,0.064920,64.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.032904,0.031696,0.064600,31.000000,63.000000,0.000000,0.000000,0.000000,0.000000
1781799670.095194796,2026-06-18T16:21:10+00:00,3.704,0.24,7783.762,7262.219,521.543,6.700,0.000,48.00,0.053176,0.001200,0.054376,91.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031072,0.031824,0.062896,62.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.030384,0.029536,0.059920,27.000000,59.000000,0.000000,0.000000,0.000000,0.000000
1781799671.398177637,2026-06-18T16:21:11+00:00,6.154,0.24,7783.762,7259.523,524.238,6.735,0.000,48.00,0.057440,0.001200,0.058640,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031376,0.038240,0.069616,62.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.035400,0.030320,0.065720,34.000000,60.000000,0.000000,0.000000,0.000000,0.000000
1781799672.548804502,2026-06-18T16:21:12+00:00,4.139,0.24,7783.762,7258.824,524.938,6.744,0.000,48.00,0.048160,0.001200,0.049360,86.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033088,0.033640,0.066728,65.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.033216,0.032656,0.065872,31.000000,65.000000,0.000000,0.000000,0.000000,0.000000
